Aggregate,WorkExless1,WorkExmore1,GRE/GMAT,GermanLevel,Private,Admission
1.881182427,1,0,1,0,0,1
2.395445636,0,0,0,0,0,0
3.324253927,0,1,0,1,1,0
2.846054295,1,0,1,2,1,0
1.880615253,1,0,1,2,0,1
1.524350423,0,0,0,0,0,0
2.415615597,0,0,0,0,0,0
2.111074509,1,0,1,1,1,1
1.92890312,0,1,1,2,0,1
2.340505072,0,0,0,0,0,0
1.840220526,0,1,0,1,0,1
2.496503157,0,1,1,0,1,1
2.994924737,0,1,0,2,1,0
2.763100538,0,0,1,0,0,0
1.557204886,0,1,1,2,0,1
2.85512132,0,1,1,2,1,1
1.911935216,0,1,1,1,0,1
2.649732985,0,0,0,1,0,0
1.899034599,0,0,0,0,0,0
1.617736428,0,0,0,0,0,0
2.719734528,0,1,1,2,1,1
2.126680101,0,0,0,0,0,0
2.994248953,0,1,1,0,0,0
2.634278164,0,0,0,0,0,0
2.958360309,1,0,1,0,0,0
2.81537669,1,0,1,1,1,0
1.634700463,1,0,0,2,0,1
1.787967853,0,0,0,0,0,0
1.564431256,0,1,0,1,0,1
3.607347755,0,1,1,0,1,0
1.461090004,1,0,0,2,0,1
2.742360631,0,0,0,0,0,0
1.887259261,0,1,1,1,1,1
1.747856862,0,1,1,1,1,1
2.246409967,1,0,1,0,1,1
2.375989767,0,0,0,0,0,0
2.059541009,0,0,0,1,0,0
1.582261918,0,1,1,1,1,1
2.702945839,0,0,0,0,0,0
2.110722037,0,1,0,1,0,1
1.225475991,0,1,0,1,0,1
1.933515636,1,0,1,2,0,1
3.341969026,0,1,1,2,1,1
1.920963896,0,0,0,0,0,0
2.516653244,0,0,0,1,0,0
2.4520505,0,0,0,2,0,0
3.793213462,0,1,0,2,0,0
2.27331039,1,0,1,1,1,1
2.955291532,1,0,0,2,1,0
2.982813537,0,1,0,1,1,0
2.860230638,0,1,1,1,1,0
2.350495687,0,0,0,2,0,0
2.487048368,1,0,1,1,1,1
2.321327508,0,0,0,1,0,0
2.361512528,1,0,1,1,1,1
1.734842229,0,0,0,0,0,0
3.710005966,0,1,1,2,1,1
1.839102678,0,1,1,2,1,1
2.940298466,0,1,1,2,1,1
2.469010338,0,1,1,1,1,1
1.810584911,0,0,0,0,0,0
3.552021353,1,0,0,2,1,0
2.913572673,0,1,1,2,1,1
2.69812845,0,1,1,2,1,1
2.654536729,0,0,0,0,1,0
2.434959373,0,0,0,0,0,0
2.29767144,0,0,0,2,0,0
2.273729316,1,0,1,2,1,1
2.328101236,0,0,0,0,0,0
1.848143854,0,1,0,0,1,1
1.950245612,0,0,0,0,0,0
2.246637844,0,0,0,0,0,0
1.470337578,1,0,1,1,1,1
1.620415814,0,0,0,0,0,0
2.900370931,1,0,1,1,0,0
1.950511263,0,0,0,0,0,0
2.442830529,0,0,0,0,0,0
2.792566613,0,0,0,0,0,0
2.79919314,0,0,1,0,0,0
1.869109839,0,1,1,2,0,1
3.424473427,0,1,0,1,1,0
1.919119167,1,0,1,2,0,1
2.541082773,0,0,0,0,0,0
2.186524296,0,1,1,1,1,1
3.18500513,0,1,1,2,1,0
2.708217017,0,1,1,2,1,1
2.467737965,0,0,0,2,0,0
2.672583227,0,0,1,0,1,0
2.528298944,1,0,1,1,1,1
2.395232522,0,0,0,1,0,0
2.319031677,0,0,0,0,0,0
2.091023833,0,0,0,1,0,0
2.917787081,1,0,0,0,0,0
2.928715427,0,1,1,1,1,0
1.296807586,1,0,1,0,0,1
2.837382455,0,1,1,1,1,1
2.232136918,0,1,0,2,1,1
2.491429545,0,1,1,1,0,1
2.44224802,1,0,1,0,1,1
1.875734105,0,0,0,0,0,0
1.760619505,1,0,0,2,0,1
2.069382786,0,1,1,1,1,1
1.742761487,0,0,0,0,0,0
1.853470564,0,0,0,0,0,0
1.859769203,0,1,1,1,0,1
3.56289262,0,1,0,2,0,0
2.117122026,1,0,1,2,1,1
2.683968822,1,0,1,1,1,1
2.665198485,0,0,1,0,0,0
2.477348631,0,1,1,2,1,1
1.915750765,1,0,1,1,1,1
1.941921735,0,0,0,0,0,0
2.856549278,0,1,0,2,1,0
1.544115112,0,1,1,1,1,1
2.232610911,0,1,1,0,1,1
2.730430222,1,0,1,1,1,1
2.352302342,1,0,1,1,1,1
3.539955816,1,0,1,2,1,0
2.027351196,0,1,0,2,1,1
1.831810807,1,0,1,1,0,1
1.542053123,0,1,1,2,1,1
3.862480385,0,1,0,1,0,0
1.705090962,0,1,1,1,0,1
1.72618438,0,1,1,1,0,1
2.342866465,0,0,1,0,0,0
2.602663503,0,0,1,0,1,0
2.637201712,0,0,0,0,0,0
2.00676378,0,0,0,1,0,0
2.959971726,1,0,1,1,1,0
2.78265447,1,0,1,0,1,1
2.810796324,0,1,1,1,0,0
2.344716137,1,0,1,2,0,1
2.430735938,0,0,0,0,0,0
2.625857057,0,1,1,1,1,1
2.703557867,0,0,0,1,0,0
2.549361354,0,0,0,0,0,0
2.475631369,0,0,0,0,0,0
2.633547144,0,0,1,0,0,0
2.032648527,1,0,1,1,1,1
2.342375714,1,0,1,2,1,1
1.005649308,0,1,1,2,0,1
2.080854374,1,0,1,1,0,1
3.394458599,1,0,1,2,1,0
1.834959617,1,0,1,2,0,1
1.676660204,1,0,0,2,1,1
2.352564429,0,0,0,0,0,0
2.352719182,0,0,0,0,0,0
2.761400337,0,1,1,2,1,1
2.601249748,1,0,1,0,1,1
2.822182134,1,0,1,2,1,0
2.624621477,1,0,1,2,1,1
2.808211743,1,0,0,2,1,0
1.734613783,0,1,1,1,1,1
2.569034062,0,0,0,0,0,0
2.184070773,0,1,1,1,1,1
2.941881876,0,1,1,1,1,0
2.857540891,0,1,1,0,0,0
1.453206977,0,1,0,2,1,1
2.477522289,0,0,0,1,0,0
2.467530767,0,1,1,0,1,1
1.922861104,1,0,1,1,1,1
3.824484797,0,1,0,1,0,0
2.828831659,1,0,0,2,0,0
1.691026078,0,0,0,0,0,0
3.690987421,0,1,0,0,1,0
3.305861762,1,0,1,2,1,0
1.646575406,1,0,1,1,0,1
1.858326533,0,0,0,0,0,0
1.863471889,0,1,1,0,1,1
1.855100495,1,0,1,2,0,1
1.577247065,1,0,1,2,1,1
3.810176044,1,0,0,1,1,0
2.360609741,0,1,1,0,1,1
2.123798608,0,0,0,1,0,0
2.213875631,1,0,1,1,0,1
2.429107149,0,0,1,0,0,0
3.127336487,0,1,1,2,1,1
2.662281158,0,0,1,0,0,0
2.993482256,0,1,0,2,1,0
2.287596453,1,0,1,1,0,1
2.924108336,0,1,1,2,1,1
2.463041427,0,0,0,0,0,0
2.522161477,1,0,1,0,1,1
3.731955322,0,1,1,2,1,1
1.841331733,1,0,1,2,1,1
1.962514573,0,1,1,1,0,1
1.598561037,0,0,0,0,0,0
2.132153624,0,1,1,1,1,1
3.039406756,0,1,1,2,1,1
1.799909234,0,1,1,1,0,1
2.100649688,1,0,1,1,1,1
2.284817846,0,0,0,0,0,0
2.531423432,1,0,1,0,1,1
2.060769414,0,1,0,1,1,1
2.343449965,0,1,1,2,0,1
1.951986002,1,0,1,2,0,1
2.590053994,1,0,1,1,1,1
2.760215298,1,0,1,1,1,1
1.358845059,0,1,0,0,1,1
2.777020786,0,0,0,0,0,0
1.643866606,1,0,1,2,0,1
2.588768689,0,0,1,0,0,0
2.494092994,1,0,1,1,1,1
1.955437746,1,0,1,2,0,1
2.908450385,0,1,1,2,1,1
1.653697511,1,0,0,1,1,1
1.566955694,1,0,1,0,0,1
3.127883305,0,1,1,0,1,0
2.96497816,0,1,1,2,1,1
2.654273096,0,1,1,2,1,1
2.489789997,0,0,0,0,0,0
2.155985265,0,0,0,0,0,0
2.800201965,0,1,1,1,1,1
2.891020861,0,1,1,1,0,0
3.150964789,1,0,0,0,1,0
2.409025764,1,0,1,1,1,1
1.806286666,0,0,0,0,0,0
1.867329706,0,1,1,2,0,1
3.515524775,1,0,1,1,0,0
2.420211149,0,0,0,0,0,0
2.254925617,0,1,1,1,1,1
3.133171692,0,1,1,0,0,0
2.834256917,1,0,0,2,1,0
2.688607734,0,0,1,0,0,0
2.720468434,1,0,1,2,1,1
2.612308614,0,0,0,0,0,0
2.107755317,0,1,0,1,1,1
2.378204772,0,1,1,0,0,1
2.42618194,1,0,1,1,0,1
1.627538224,0,1,1,1,0,1
2.386225622,0,1,1,2,0,1
2.722036734,0,0,0,0,0,0
2.149874163,0,1,1,2,1,1
2.865396136,0,1,1,1,1,0
1.933872832,1,0,1,0,0,1
1.649323937,1,0,1,2,0,1
2.856473875,1,0,0,2,1,0
2.226714304,0,0,0,0,0,0
2.324708657,0,0,0,0,0,0
2.296854949,0,0,0,1,0,0
3.874714657,1,0,0,1,1,0
2.459593476,1,0,0,2,1,1
1.890883021,0,1,0,2,1,1
2.504946152,1,0,1,0,1,1
2.291488405,0,1,0,1,1,1
2.477152563,0,0,0,0,0,0
2.341467513,0,1,1,2,1,1
1.508426141,1,0,1,2,0,1
2.994443836,0,1,1,2,1,1
2.437968478,1,0,1,1,1,1
1.830387296,0,1,1,2,1,1
2.613739677,1,0,1,0,1,1
2.994370134,1,0,0,2,1,0
2.825174613,1,0,1,1,0,0
1.923454411,1,0,1,0,0,1
2.604683041,0,0,0,2,0,0
2.470025625,0,1,1,0,1,1
2.801247447,1,0,1,0,0,0
2.36695058,1,0,1,1,0,1
2.096019213,0,0,0,0,0,0
2.695469159,0,1,1,2,1,1
2.482102537,0,1,1,0,1,1
2.751904362,0,0,0,1,0,0
2.981845821,1,0,1,1,1,0
1.85784894,0,0,0,0,0,0
1.564531451,0,1,1,0,0,1
2.33112388,1,0,0,2,1,1
3.159838572,0,1,0,0,0,0
2.773805217,0,1,1,2,1,1
2.639111827,0,1,1,2,1,1
1.611680882,0,0,0,0,0,0
3.703779542,0,1,0,0,0,0
1.816417619,1,0,1,1,0,1
2.655196174,1,0,1,0,1,1
2.257595126,1,0,1,0,1,1
3.473139944,0,1,1,2,1,1
2.574329849,0,0,0,0,0,0
2.989822208,0,1,1,1,1,1
2.617404129,1,0,1,2,1,1
1.959394312,0,1,0,0,0,1
2.462194437,1,0,0,2,1,1
2.726629289,0,0,0,0,0,0
1.884656392,0,1,0,0,1,1
2.604786041,0,0,0,1,0,0
2.692545838,0,0,0,0,0,0
2.455581448,0,0,0,0,0,0
2.651110458,0,1,1,2,1,1
3.875383303,0,1,0,1,1,0
1.885839525,1,0,1,2,0,1
2.805353985,1,0,0,1,0,0
2.182809272,1,0,1,2,1,1
3.810843916,1,0,1,0,1,0
2.774741245,0,0,0,0,0,0
2.333861608,1,0,1,1,1,1
1.800953795,0,1,0,1,0,1
1.785804976,0,1,1,1,1,1
2.421325688,0,0,0,2,0,0
2.012243983,0,1,1,0,1,1
2.994564048,1,0,0,0,1,0
1.82046772,0,0,0,0,0,0
3.008239752,0,1,0,0,0,0
3.035317209,1,0,1,1,1,0
2.369532993,1,0,1,2,1,1
2.360946638,1,0,0,1,1,1
1.640358175,1,0,0,1,0,1
1.889585998,1,0,1,0,1,1
3.904212858,0,1,0,1,1,0
2.694815887,0,0,0,1,0,0
1.823887407,0,1,1,2,1,1
1.805774937,0,1,1,1,1,1
3.955863475,0,1,0,2,1,0
2.855145642,0,1,1,1,1,1
2.379853277,0,0,0,0,0,0
1.979987453,0,1,1,1,1,1
2.01822432,0,0,0,1,0,0
3.436920116,1,0,1,1,1,0
2.787643512,0,0,1,0,1,0
2.376643723,1,0,0,0,1,1
2.418429818,0,1,1,0,0,1
3.243138697,0,1,0,1,1,0
2.938997066,1,0,0,0,1,0
2.68811967,0,0,0,0,0,0
3.367269927,0,1,1,2,1,0
2.924566617,1,0,1,2,0,0
3.974968536,0,1,0,0,1,0
2.0474039,0,1,0,1,0,1
2.190918051,1,0,1,1,1,1
2.556188914,0,0,1,0,1,0
2.987698792,1,0,1,0,1,0
1.909341873,0,1,1,1,0,1
3.845182295,1,0,1,2,0,0
3.419607003,0,1,0,2,1,0
2.213275895,0,1,1,2,1,1
2.351695766,0,0,0,0,0,0
2.969315359,0,1,1,1,1,0
1.701586603,1,0,0,2,1,1
2.40645416,0,0,1,0,0,0
2.73540839,0,0,0,0,0,0
2.951908883,0,1,1,0,0,0
1.944094496,1,0,1,2,0,1
1.615256446,1,0,1,2,1,1
2.408796897,0,0,0,0,0,0
1.814474454,0,1,1,2,0,1
1.872817739,1,0,1,0,0,1
2.523668501,0,0,0,0,0,0
2.08789276,1,0,1,2,1,1
1.88179974,1,0,1,0,0,1
2.010882582,0,1,1,2,0,1
3.310184743,0,1,0,0,1,0
1.701066154,1,0,0,0,0,1
1.958954966,0,1,1,0,0,1
3.543094957,1,0,0,0,0,0
3.160502257,0,1,0,0,0,0
2.769900996,1,0,1,2,1,1
1.786361629,0,0,0,0,0,0
2.705613897,0,0,1,0,0,0
2.759282455,0,0,1,0,1,0
2.257230249,0,0,0,0,0,0
2.313441091,0,0,0,0,0,0
2.853867237,1,0,1,2,0,0
2.08992983,0,1,1,2,1,1
2.188157248,1,0,1,2,0,1
2.031261199,1,0,1,0,1,1
2.564472027,0,0,1,0,0,0
2.293356236,1,0,1,1,0,1
2.60046862,0,0,0,0,0,0
3.392567676,0,1,1,0,0,0
2.137796202,1,0,1,0,1,1
2.394802699,0,1,1,1,1,1
3.085026705,0,1,1,2,1,1
2.655564007,0,0,0,0,0,0
2.676848969,1,0,1,0,1,1
2.4990171,0,0,0,0,0,0
3.255887054,1,0,0,1,1,0
2.499394767,0,0,0,0,0,0
2.641679618,0,0,0,0,1,0
2.203395252,0,0,0,0,0,0
1.704463438,0,0,0,0,0,0
2.532192403,0,0,0,0,0,0
2.407345978,1,0,1,2,0,1
3.572751386,0,1,0,1,0,0
3.027186264,1,0,0,1,1,0
2.803579311,0,1,1,1,1,1
1.634223896,0,0,0,0,0,0
2.912987813,0,1,0,0,1,0
2.167657131,0,0,0,0,0,0
2.98136166,0,1,0,2,1,0
2.369645874,0,1,1,1,1,1
2.960734407,1,0,1,2,0,0
1.504817119,0,1,1,0,0,1
2.399144091,1,0,1,2,1,1
3.61164462,0,1,1,1,0,0
2.933765017,0,1,0,0,0,0
2.243828645,0,1,1,2,1,1
2.401129491,0,0,1,0,0,0
1.749499583,0,1,1,1,1,1
2.429071702,0,0,1,0,0,0
1.573465896,0,0,0,0,0,0
2.120501071,0,0,0,2,0,0
1.955178091,1,0,1,1,1,1
1.894437733,1,0,1,2,0,1
2.101401976,0,0,0,0,0,0
2.443974154,0,0,0,0,0,0
2.757896324,1,0,1,1,1,1
3.240747607,0,1,1,2,1,1
2.117865493,1,0,1,2,1,1
1.99302644,1,0,1,2,1,1
2.649505476,1,0,1,1,1,1
2.462031263,1,0,1,2,1,1
2.287737582,1,0,1,1,0,1
1.956725202,0,0,0,0,0,0
2.302057566,1,0,1,2,1,1
2.304310907,0,0,0,0,0,0
2.097256668,1,0,1,2,1,1
2.49712387,0,1,1,2,0,1
2.857766676,0,1,1,0,0,0
2.534799556,0,0,0,0,0,0
2.082708609,0,0,0,0,0,0
2.331953709,0,0,0,0,0,0
2.003560088,0,1,1,1,1,1
2.233306188,0,1,1,2,1,1
1.981515979,1,0,1,1,1,1
2.395687622,1,0,1,2,1,1
1.709189298,1,0,1,1,0,1
2.99238998,0,1,1,2,1,0
2.001955604,0,0,0,0,0,0
2.006550175,1,0,1,2,1,1
3.908019069,1,0,1,2,0,0
2.323640872,1,0,1,2,0,1
2.666619228,0,0,0,0,0,0
3.777635983,1,0,0,1,0,0
1.641688517,0,0,0,0,0,0
2.875096168,0,1,1,0,1,0
3.801546856,0,1,0,2,1,0
3.926636638,1,0,1,0,0,0
2.107011787,0,0,0,0,0,0
1.571450189,1,0,0,2,0,1
1.818144106,1,0,1,0,1,1
1.773708265,0,0,0,0,0,0
1.890282647,0,1,1,1,0,1
1.993205808,0,1,0,0,0,1
2.617488913,0,0,0,0,0,0
3.173447267,0,1,0,2,1,0
2.703056743,0,1,1,2,1,1
2.77733588,0,0,0,1,0,0
2.132870209,0,1,1,1,1,1
1.932752657,0,1,1,1,0,1
1.522624532,0,0,0,0,0,0
1.792591032,0,1,1,1,0,1
2.704188547,0,1,1,1,1,1
1.838894214,1,0,1,2,1,1
2.47327341,0,1,1,1,1,1
3.208108504,1,0,1,1,1,0
3.088093859,0,1,1,2,1,0
1.941090024,1,0,1,1,0,1
3.866302404,0,1,1,2,1,1
1.702343941,1,0,1,2,0,1
2.555174953,1,0,1,0,1,1
2.94188666,0,1,1,1,1,1
2.007378372,1,0,1,2,1,1
2.026676813,0,0,0,0,0,0
2.395135371,0,1,1,1,0,1
2.094401261,0,1,0,2,1,1
3.869467109,0,1,1,0,1,0
2.769941706,0,1,1,2,1,1
2.20450682,0,0,0,0,0,0
2.348693257,0,0,0,0,0,0
2.975014966,0,1,1,0,0,0
1.641698218,0,1,1,2,1,1
1.696258734,0,1,1,2,1,1
2.746387834,0,0,1,0,0,0
2.054501086,1,0,1,1,1,1
1.831507112,0,1,1,2,1,1
2.321319078,0,0,0,0,0,0
3.416681959,1,0,0,0,1,0
2.84978121,1,0,0,1,1,0
3.739464963,1,0,1,2,1,0
2.965470509,0,1,1,2,0,0
2.568763095,0,0,0,0,0,0
2.635575935,0,0,0,0,0,0
1.658246065,1,0,1,2,0,1
1.780100446,0,0,0,0,0,0
3.817055573,1,0,1,2,0,0
2.024147633,1,0,1,2,1,1
2.315183505,1,0,1,1,1,1
2.275153992,0,0,0,0,0,0
2.648590845,0,0,0,0,0,0
1.593256999,1,0,0,0,1,1
2.152480689,0,1,1,2,1,1
2.680745889,0,0,0,1,0,0
1.761457279,0,0,0,0,0,0
2.647265441,0,0,0,1,0,0
2.898612779,1,0,0,2,0,0
2.724074206,0,0,1,0,1,0
3.379012577,1,0,0,1,1,0
1.476829871,0,1,1,2,0,1
2.468230122,0,1,1,2,1,1
1.994029902,1,0,1,2,0,1
3.562838571,0,1,1,0,1,0
2.307344571,0,1,1,2,0,1
3.007644831,1,0,1,2,0,0
3.901454861,0,1,0,0,1,0
2.869673109,1,0,0,1,1,0
2.685155486,0,0,0,0,0,0
1.788182646,0,1,0,2,0,1
3.407795834,0,1,1,0,0,0
2.781282575,0,0,1,0,0,0
1.910795927,0,1,1,2,1,1
2.624806532,0,0,0,0,0,0
2.782697021,0,0,0,0,0,0
1.524695098,1,0,0,1,0,1
1.776098942,0,1,1,1,0,1
3.965608252,1,0,1,2,1,0
2.836685967,0,1,1,2,1,1
2.769390353,0,0,0,0,0,0
2.395007535,0,0,0,0,0,0
2.847793991,1,0,0,0,1,0
2.772669672,1,0,1,2,1,1
1.784472634,0,0,0,0,0,0
2.62998354,0,0,0,2,0,0
2.460901704,0,0,0,0,0,0
1.278958595,0,1,1,0,0,1
3.417050366,1,0,1,2,0,0
2.310405379,0,1,1,2,0,1
1.689953464,0,1,1,2,1,1
1.431295797,0,1,1,1,1,1
2.460104485,0,1,1,0,1,1
2.180836191,1,0,1,1,0,1
1.594829598,1,0,1,0,0,1
1.88003856,0,1,1,1,1,1
2.86000314,0,1,1,2,1,1
1.628904398,0,1,0,1,0,1
1.855957903,1,0,1,1,0,1
2.861875967,1,0,1,1,0,0
2.354402981,0,0,0,0,0,0
2.234592789,0,0,0,2,0,0
2.994638253,0,1,0,1,0,0
3.566266535,1,0,0,1,0,0
2.279502614,0,1,1,2,1,1
1.630165657,0,0,0,0,0,0
1.99744181,0,1,1,0,1,1
2.203369042,1,0,1,1,0,1
3.927785274,0,1,1,2,1,1
2.828117827,0,1,1,1,1,1
1.534074824,1,0,0,1,0,1
2.436555311,0,0,0,0,0,0
2.732527445,0,0,0,0,0,0
2.329862239,1,0,1,1,1,1
2.72545651,0,0,1,0,0,0
1.704146382,0,1,1,0,0,1
1.638772125,1,0,1,0,1,1
2.682002179,0,0,0,0,0,0
2.52036812,1,0,1,1,1,1
1.735450587,0,1,0,1,1,1
3.536981138,0,1,0,2,1,0
2.550532785,1,0,1,0,1,1
2.401812693,1,0,1,1,1,1
2.23352213,0,0,0,2,0,0
1.814029835,1,0,1,0,1,1
2.112011457,0,1,0,2,1,1
2.803279902,0,1,0,2,1,0
2.352618141,0,1,1,2,1,1
1.586573623,1,0,1,1,0,1
2.042367201,0,0,0,1,0,0
1.900039502,1,0,1,2,0,1
2.369624005,0,0,0,0,0,0
2.986302146,0,1,1,1,0,0
2.971117123,0,1,1,2,1,1
1.533998835,1,0,1,0,0,1
2.969578174,0,1,1,1,1,1
2.175576989,1,0,1,2,0,1
2.365337262,0,0,0,0,0,0
2.738244356,0,0,0,0,0,0
1.972805763,1,0,1,2,1,1
2.128584703,0,0,0,0,0,0
2.961480205,0,1,1,2,1,1
2.198626042,0,0,0,2,0,0
3.391034223,0,1,1,2,1,0
2.528575028,0,0,0,0,0,0
3.118441574,0,1,0,0,0,0
2.256477685,1,0,1,2,0,1
3.864062224,0,1,1,0,0,0
1.296389846,0,1,1,2,0,1
2.662873696,1,0,1,2,1,1
3.240641723,1,0,1,1,1,0
1.841334727,0,1,0,2,1,1
3.736954755,1,0,0,0,0,0
2.564461784,0,0,0,0,0,0
3.133764107,1,0,0,0,0,0
2.766082811,0,0,0,0,0,0
2.786712072,0,1,1,1,1,1
1.025578377,0,1,1,2,1,1
3.834008774,1,0,1,1,1,0
1.984132787,1,0,1,1,1,1
3.412310289,1,0,1,2,0,0
2.214636333,1,0,1,1,0,1
1.757789387,0,0,0,0,0,0
2.65778533,0,0,0,0,0,0
2.965231431,1,0,0,1,1,0
2.553952616,0,0,0,0,0,0
2.386766412,0,0,0,0,0,0
2.035535915,0,0,0,1,0,0
2.979392546,0,1,0,0,1,0
2.428533952,0,0,0,2,0,0
1.68899366,0,0,0,0,0,0
2.048141684,0,1,0,2,1,1
2.6730724,1,0,1,0,1,1
1.694675829,0,0,0,0,0,0
2.187465284,1,0,1,0,1,1
2.964778819,0,1,1,1,1,1
2.068468839,0,0,0,1,0,0
1.543701703,0,1,1,1,1,1
2.392072468,0,0,0,0,0,0
2.41177716,0,1,1,2,0,1
1.884734173,1,0,1,1,1,1
2.22704773,0,0,0,0,0,0
3.771402203,1,0,0,1,1,0
3.666173141,0,1,0,1,1,0
1.844523053,1,0,1,0,1,1
1.879773904,0,0,0,0,0,0
2.191192097,0,0,0,1,0,0
1.938760478,0,1,1,1,1,1
2.030679734,0,0,0,0,0,0
2.40011009,1,0,1,1,1,1
1.708753946,0,1,1,2,1,1
3.729335782,1,0,0,0,0,0
2.038558552,0,0,0,2,0,0
2.593680117,1,0,1,0,1,1
2.674336398,1,0,1,1,1,1
2.286486815,0,0,0,0,0,0
1.99335289,0,0,0,0,0,0
2.899759655,1,0,0,1,1,0
2.710580289,0,0,1,0,0,0
3.753221129,0,1,0,2,0,0
2.316142283,0,0,1,0,0,0
2.438893502,0,0,0,0,0,0
3.590169646,0,1,0,0,0,0
3.148645909,1,0,0,2,1,0
2.084515713,0,1,1,1,1,1
3.537640715,1,0,1,0,0,0
2.5657549,0,0,0,0,1,0
2.379321855,0,0,0,0,0,0
2.74422404,1,0,1,0,1,1
2.42755965,1,0,1,2,0,1
2.851140884,0,1,1,2,1,1
2.71077633,0,0,0,0,0,0
3.109176144,0,1,1,0,1,0
2.676277391,1,0,1,2,1,1
2.333209356,0,0,0,0,0,0
1.538334287,0,1,1,2,1,1
2.480262272,1,0,1,1,1,1
2.312656757,1,0,1,2,0,1
2.073656868,0,0,0,2,0,0
2.65560939,0,0,0,0,0,0
1.481810156,1,0,1,1,0,1
2.942885688,0,1,1,2,0,0
2.545228193,1,0,1,0,1,1
3.226248444,0,1,1,2,1,0
2.065723409,0,0,0,0,0,0
2.628142567,0,0,0,0,0,0
1.702001186,0,0,0,0,0,0
2.886842448,0,1,1,2,1,1
2.372205517,0,0,0,2,0,0
1.777371366,1,0,1,1,1,1
2.376145781,0,0,0,0,0,0
1.962626868,0,1,1,2,0,1
1.96612805,0,0,0,0,0,0
2.514447094,0,0,0,1,0,0
1.720379629,1,0,0,2,1,1
2.963892129,1,0,0,1,1,0
1.715426753,1,0,1,0,0,1
2.654115804,0,0,1,0,0,0
2.615284365,0,0,1,0,1,0
1.617852911,0,0,0,0,0,0
2.249841916,0,0,0,0,0,0
1.506322881,1,0,1,1,0,1
1.94538239,0,0,0,0,0,0
2.307279672,0,0,0,0,0,0
1.911106142,0,1,1,2,0,1
1.937810466,1,0,1,2,0,1
1.956172975,0,1,1,2,1,1
2.478362739,0,0,0,1,0,0
1.601211871,1,0,1,0,0,1
2.971919724,0,1,1,1,1,0
2.139021413,0,0,0,0,0,0
2.319254074,1,0,1,0,1,1
1.570459616,1,0,1,2,1,1
2.557334368,0,0,0,0,0,0
2.446794891,0,1,1,2,1,1
1.71310707,0,1,0,1,0,1
2.324842139,0,1,1,2,0,1
2.304138136,1,0,0,1,1,1
2.108992557,1,0,1,1,1,1
1.953324738,0,1,1,2,0,1
2.52746775,0,0,0,0,0,0
1.858723908,0,0,0,0,0,0
2.198587202,0,0,0,0,0,0
2.474817198,1,0,1,1,0,1
3.18007926,1,0,1,1,0,0
2.742431159,0,1,1,1,1,1
2.510382393,0,1,1,1,1,1
3.82058765,0,1,1,2,1,1
1.926997328,0,1,0,1,1,1
1.645113156,1,0,1,2,1,1
2.988352997,0,1,0,2,0,0
1.713215391,1,0,0,2,0,1
2.917416796,0,1,1,1,1,1
2.870285367,1,0,0,1,0,0
1.666664191,0,0,0,0,0,0
2.724386252,0,0,1,0,0,0
2.375789638,1,0,0,2,1,1
2.877775559,0,1,1,2,0,0
1.500635202,1,0,0,0,0,1
2.391030069,1,0,1,1,0,1
2.739426913,0,0,0,0,0,0
2.174109424,1,0,1,1,1,1
2.45060601,1,0,1,1,1,1
2.076403956,0,1,1,1,1,1
2.439696383,0,0,0,0,0,0
2.257216129,0,0,0,1,0,0
1.997627225,0,1,1,2,0,1
2.196579952,0,1,1,1,1,1
2.560297193,1,0,1,1,1,1
2.435514964,1,0,1,1,0,1
2.41742493,1,0,0,2,1,1
1.639842311,1,0,0,1,1,1
2.206664101,0,0,0,0,0,0
1.509667374,0,1,1,2,0,1
3.425396662,1,0,1,1,0,0
1.06924046,1,0,1,2,1,1
2.296162626,0,0,0,0,0,0
2.335581909,0,0,0,2,0,0
3.658048181,0,1,0,0,1,0
3.608651654,0,1,0,0,0,0
2.44437482,0,0,0,0,0,0
2.431492707,0,0,0,1,0,0
1.640927907,0,0,0,0,0,0
2.413082875,0,0,0,0,0,0
1.895305668,0,1,0,2,1,1
3.736829648,0,1,1,0,0,0
2.013649574,0,0,0,2,0,0
3.796549039,1,0,0,1,1,0
2.424913263,0,0,0,0,0,0
1.872279973,1,0,1,1,1,1
3.608223363,1,0,0,1,1,0
2.518840559,1,0,1,1,1,1
2.495566202,0,0,0,0,0,0
2.447523861,0,0,0,0,0,0
2.514962427,0,1,1,1,1,1
2.854962589,0,1,1,2,1,1
1.995276069,0,1,1,1,1,1
3.299414188,0,1,1,0,0,0
2.689507752,0,1,1,2,1,1
2.996683655,0,1,1,2,1,1
2.180331256,0,0,0,0,0,0
2.072881822,0,0,0,0,0,0
2.187944383,1,0,1,2,1,1
2.274068489,1,0,1,2,1,1
1.677667546,1,0,1,1,0,1
2.492865158,0,0,0,0,0,0
1.775112041,0,1,0,1,0,1
1.865138494,1,0,1,2,1,1
2.004737626,1,0,1,2,1,1
1.838829885,1,0,1,2,0,1
1.56577829,0,0,0,0,0,0
2.432914976,0,0,0,0,0,0
2.364688582,0,0,0,0,0,0
2.76304741,0,0,0,0,1,0
2.096537575,1,0,1,1,0,1
2.444999472,0,0,1,0,0,0
1.768076251,0,1,0,0,0,1
2.959370209,0,1,0,2,0,0
1.877697393,1,0,1,2,1,1
2.076871813,1,0,1,1,1,1
3.444583684,0,1,0,1,1,0
