Aggregate,GRE,Internship,DegCompleted,Winter,GermanLevel,Admission
3.278679451,0,0,0,1,0,0
2.48791304,1,1,0,1,0,0
2.766826873,1,0,1,0,1,0
2.005274706,1,0,1,0,1,1
3.807808685,1,1,0,0,2,0
2.045838823,1,1,1,1,1,1
2.314808836,1,1,1,1,2,1
1.71554358,1,1,1,1,2,1
2.587474434,0,0,1,0,1,0
2.355055988,1,1,1,0,1,1
2.304362169,1,1,1,0,1,1
1.583527264,1,1,1,1,1,1
2.418180931,1,1,1,0,2,1
1.753581481,1,1,1,1,0,1
2.482245383,1,1,1,0,1,1
1.719987923,0,0,1,0,0,1
2.776519313,1,0,0,0,1,0
2.281705669,0,1,0,1,0,0
2.532242016,1,1,1,0,1,0
2.502312458,0,1,1,0,1,0
1.784929813,1,0,1,0,1,1
2.08075384,0,0,0,1,0,0
1.770364903,0,0,1,0,0,1
2.124741963,0,0,0,1,0,0
2.605349491,1,1,0,0,0,0
2.788268938,1,1,1,0,1,0
2.484574093,0,0,0,1,1,0
2.294961379,1,1,1,0,0,1
3.885917883,0,0,0,0,1,0
3.467254527,1,0,1,1,0,0
2.096447802,0,0,0,0,0,0
1.690763396,1,0,1,0,2,1
2.416138031,0,0,0,0,0,0
1.571675486,1,1,1,0,2,1
2.472413908,0,0,1,1,2,0
2.751073181,0,0,0,0,1,0
2.221744391,0,0,0,1,0,0
1.533633994,1,0,1,0,2,1
2.240150967,0,1,0,0,0,0
2.692506779,1,0,1,1,1,0
2.118719038,1,1,1,0,0,1
2.279310452,0,0,0,1,0,0
2.563768838,0,0,1,0,0,0
2.173027247,1,1,1,1,2,1
1.119064393,0,1,1,1,1,1
2.103416336,0,0,0,1,0,0
3.005585393,0,1,1,1,0,0
2.098568925,0,1,1,1,2,1
2.450293675,1,1,1,1,2,1
2.170715378,1,1,1,1,2,1
2.557083607,1,0,1,0,2,0
2.409017445,1,1,1,0,1,1
2.211972435,0,0,0,1,0,0
2.154503301,0,0,0,1,0,0
2.403531772,1,0,0,1,0,0
2.793551791,1,1,1,0,2,0
1.824936449,0,1,1,0,1,1
1.673655326,1,1,1,0,0,1
1.769626729,1,1,1,1,1,1
2.749335007,0,0,1,1,1,0
2.471153242,0,0,0,1,0,0
2.380719132,1,1,1,0,2,1
2.619122311,0,0,1,1,2,0
2.128044578,1,1,1,1,0,1
1.665136714,1,0,0,1,2,1
1.549448549,0,0,1,1,0,1
2.526353038,0,1,1,1,1,0
2.700640399,0,0,1,1,1,0
1.657800963,1,1,1,1,1,1
1.711894201,1,1,1,0,1,1
1.792334246,1,1,0,1,1,1
2.42631487,1,0,0,0,0,0
2.825622235,1,0,0,0,2,0
3.109300914,1,0,0,0,1,0
2.204524243,0,0,0,1,1,0
2.884735408,0,0,0,1,1,0
1.374248365,1,0,1,0,1,1
2.677723774,1,1,1,0,1,1
2.617899431,1,0,1,1,1,0
3.143068505,0,0,0,0,1,0
2.553046774,1,1,1,0,1,0
2.141016334,0,0,0,0,0,0
2.073809775,0,0,0,1,0,0
2.467691187,1,1,1,1,1,1
1.684987937,1,1,1,0,0,1
2.283552118,0,0,0,0,1,0
2.192606283,0,0,0,0,0,0
2.751003274,0,1,0,0,0,0
1.612525417,1,1,1,1,2,1
2.33299443,0,0,0,1,0,0
2.79612302,0,0,0,0,2,0
2.651473895,0,1,1,0,1,0
2.007728975,1,0,1,1,2,1
2.79919642,1,0,0,0,1,0
3.968045389,0,1,0,0,1,0
2.262822597,1,1,1,1,1,1
1.688453279,1,0,1,0,2,1
2.423786358,0,1,0,1,0,0
2.551892452,1,0,1,0,0,0
1.686374904,0,0,0,0,0,1
2.537880601,0,1,0,1,1,0
1.602051509,1,1,0,0,2,1
2.444058109,1,1,1,1,1,1
2.203701226,0,0,0,1,1,0
2.32333448,0,0,0,0,2,0
2.49589942,0,0,0,1,0,0
1.762040764,0,1,1,0,0,1
2.201220981,0,0,0,1,0,0
2.153267649,0,0,0,0,0,0
1.800956461,1,0,1,0,2,1
1.51358945,1,0,1,0,1,1
1.721369647,1,0,1,1,2,1
2.496830717,1,1,1,0,2,1
1.622576896,1,1,0,1,2,1
1.282512077,0,1,1,1,2,1
1.421580415,0,1,0,0,1,1
2.110240324,0,0,0,1,0,0
1.89268472,1,1,1,1,0,1
1.572380439,1,1,0,1,2,1
2.354598749,1,1,1,1,0,1
2.199712744,0,0,0,1,0,0
2.138262246,0,0,0,0,0,0
2.852838508,0,0,1,1,2,0
1.864268235,0,1,1,0,1,1
2.400703767,0,0,0,1,0,0
2.601231072,0,0,0,1,0,0
1.736043041,0,1,1,1,2,1
3.345466685,0,1,0,0,1,0
2.268851309,1,0,0,1,0,0
2.655686082,0,0,0,1,1,0
1.681132261,1,0,1,1,2,1
1.571953365,1,1,1,1,2,1
2.413780908,1,1,1,1,0,1
1.901778378,1,1,1,1,1,1
2.695185428,0,0,0,1,2,0
2.359776499,1,1,1,0,1,1
2.346709657,0,0,1,1,0,0
2.562855399,0,1,0,0,0,0
2.065689555,1,1,1,0,0,1
3.316081988,0,0,1,0,1,0
1.735629081,1,1,1,1,0,1
1.849430675,1,1,1,0,0,1
2.440213814,0,0,0,0,0,0
2.348213568,0,0,0,0,2,0
2.216350217,0,0,0,0,0,0
2.705752108,1,1,1,1,2,0
1.607767562,1,1,1,1,2,1
2.2017058,0,0,0,1,0,0
2.211237874,0,0,0,1,0,0
2.688838034,1,1,1,0,1,1
1.76708853,1,0,1,1,1,1
2.627024238,1,0,0,0,1,0
2.311268228,0,0,0,1,0,0
2.223665127,1,0,0,0,0,0
2.186328325,0,1,1,1,2,1
1.694970609,1,1,0,1,2,1
3.441436399,1,0,1,1,0,0
2.543388078,1,1,1,0,1,1
3.328187393,0,0,1,0,1,0
3.593558782,1,0,0,1,1,0
1.758018637,1,1,1,0,2,1
1.662934802,1,1,1,1,1,1
2.085355572,0,0,0,1,0,0
1.490972977,1,0,1,0,0,1
1.52526763,1,1,1,1,2,1
2.191081757,0,0,0,1,0,0
2.607441799,1,1,1,1,1,1
2.291427473,0,0,0,1,0,0
2.418533748,0,1,0,1,0,0
2.358268757,0,0,0,1,0,0
2.556663347,1,1,1,1,1,1
2.681672888,0,0,0,0,0,0
2.155583219,0,0,0,0,0,0
1.992872649,1,1,1,1,1,1
2.213441675,0,0,0,0,0,0
2.715049823,1,0,0,1,1,0
1.915268788,1,1,1,0,2,1
2.618688219,1,1,1,1,2,0
3.059158527,1,1,1,1,1,0
2.43229243,1,1,1,0,2,1
1.641212197,1,1,0,0,1,1
1.59914358,0,0,0,0,0,1
2.712029323,1,1,0,1,2,0
2.256372221,0,0,0,0,0,0
2.212396239,0,0,0,1,0,0
2.676004107,1,0,0,1,2,0
1.938629065,1,1,1,1,1,1
2.308939161,0,0,1,1,1,0
1.741001009,1,0,1,0,1,1
2.039786474,0,0,0,1,0,0
1.857119454,1,1,1,0,0,1
2.007080219,0,0,0,0,0,0
2.323261166,0,0,0,0,0,0
2.020630782,1,1,1,1,1,1
2.201372065,1,0,0,1,0,0
2.354469772,0,0,0,0,1,0
1.521615065,1,1,0,0,2,1
2.433772016,1,1,1,1,1,1
3.525784464,1,1,0,0,0,0
1.325559088,1,1,0,0,2,1
2.163168556,1,0,1,1,2,1
2.64826168,1,0,0,0,2,0
1.220596021,0,0,1,0,1,1
2.169335682,0,0,0,0,0,0
2.527076664,0,1,1,0,2,0
2.137860201,0,0,0,1,0,0
2.232220865,0,0,0,0,0,0
2.311616915,0,0,0,0,1,0
2.062347333,0,0,0,0,0,0
1.999147279,1,1,1,0,1,1
1.732380774,0,0,1,1,0,1
2.463689048,1,1,0,0,0,0
2.472976236,0,0,0,1,0,0
2.109450176,1,0,1,1,2,1
2.708524743,1,1,1,0,1,1
2.179030772,0,0,0,0,0,0
1.874282219,0,1,1,1,1,1
2.570093472,1,1,1,0,2,0
3.629748157,1,1,1,0,1,0
2.403794246,0,0,1,1,0,0
2.321062963,0,0,0,1,0,0
1.830843951,1,1,1,1,2,1
2.904820318,1,1,0,0,0,0
2.034865563,0,0,0,0,0,0
1.073114982,0,0,0,1,0,1
2.450443108,1,1,1,1,1,1
1.425165545,0,0,0,1,1,1
1.735652332,1,1,0,0,1,1
2.121643781,1,1,1,1,1,1
2.25765494,0,0,0,1,0,0
2.46995328,0,0,1,1,1,0
2.121466239,1,1,1,0,1,1
2.218475003,0,0,1,1,0,0
3.57844311,1,0,0,1,1,0
1.75418989,0,1,1,0,2,1
2.080365068,1,1,1,0,1,1
3.644328678,1,1,1,1,2,0
2.147147503,0,0,0,1,0,0
2.691466848,1,0,0,0,2,0
2.505757912,0,1,1,1,0,0
3.486842323,1,0,0,0,1,0
2.635780541,0,1,1,0,0,0
2.306252834,1,1,1,1,1,1
2.786358945,1,0,0,1,0,0
1.968646927,1,0,1,1,1,1
1.850040419,1,1,1,1,2,1
1.580809027,0,0,1,1,0,1
2.645800348,1,1,1,1,1,0
2.129641009,1,1,1,0,0,1
2.011274522,0,0,0,1,0,0
2.457489027,0,0,1,0,2,0
2.199301123,0,0,0,1,0,0
1.984190311,0,1,1,0,2,1
1.858029661,1,1,1,0,1,1
1.654165479,1,1,1,0,0,1
2.549793624,1,0,0,0,0,0
2.045563532,0,0,0,0,0,0
2.17786814,0,0,0,1,0,0
3.861977058,0,0,0,1,0,0
2.064582774,1,1,1,1,1,1
1.946891074,1,1,1,1,1,1
2.139115395,0,0,0,1,0,0
1.738901495,1,0,0,1,1,1
2.28576866,1,0,0,0,0,0
2.658983038,0,0,0,0,2,0
3.397930946,1,0,1,0,2,0
1.54820475,1,1,0,1,1,1
2.010093494,1,1,1,1,1,1
1.595854596,1,0,1,1,2,1
2.176355327,1,1,1,1,1,1
2.491330861,0,0,0,0,0,0
2.349752117,0,0,0,0,0,0
2.864612358,0,0,1,0,2,0
2.254797798,0,0,0,1,0,0
2.699813275,1,0,0,0,0,0
2.224332791,1,1,1,1,0,1
2.55024898,0,1,1,0,1,0
2.439201555,1,1,0,1,0,0
1.774696882,0,0,0,0,0,1
2.22009287,0,0,0,1,0,0
1.837338229,0,1,1,1,2,1
3.592487413,1,0,0,1,2,0
1.592095334,1,1,1,0,2,1
1.246539262,1,1,1,0,2,1
1.688803734,1,0,1,0,1,1
1.892252284,0,1,1,1,1,1
1.689590203,1,1,0,1,1,1
1.575444742,0,0,0,0,0,1
1.749863014,0,1,1,0,2,1
1.752725283,0,0,0,1,0,1
2.163615247,0,1,1,1,2,1
1.759858041,0,1,1,0,1,1
2.363701203,0,0,0,1,0,0
3.392891459,1,1,0,0,1,0
1.712094449,1,1,1,0,2,1
3.405087835,0,1,0,1,2,0
2.708147905,1,1,0,1,1,0
3.659142626,0,1,0,0,0,0
1.611035281,1,1,1,1,1,1
1.652880023,1,1,1,0,0,1
3.409807847,1,1,0,0,2,0
1.541905458,1,1,1,1,1,1
2.312980118,0,0,0,0,0,0
2.110735439,0,0,0,1,0,0
3.26269814,0,0,0,0,0,0
2.334371573,0,0,0,0,1,0
2.565704375,0,0,1,1,2,0
2.723630344,0,1,1,1,1,0
1.31502612,1,1,0,1,0,1
1.759086486,1,0,1,0,1,1
1.59319812,0,1,1,0,0,1
1.561797294,0,0,0,1,0,1
2.217962103,0,0,0,1,0,0
1.906446191,1,1,1,0,2,1
2.547339402,0,1,1,1,0,0
2.793284859,1,0,1,0,0,0
2.609935216,0,0,0,0,2,0
2.535664198,1,0,1,0,1,0
2.297287608,0,0,0,1,0,0
2.492861967,1,1,1,1,2,1
1.754024584,0,0,1,1,0,1
2.517151205,0,1,1,0,0,0
1.59325831,1,1,1,0,1,1
2.327127759,1,1,1,0,2,1
2.345120415,1,1,0,0,0,0
1.722691972,1,0,1,0,1,1
2.687709455,1,1,0,1,2,0
2.054062394,1,1,1,1,0,1
2.261022422,0,0,0,0,0,0
1.230163319,1,0,1,0,0,1
3.811784964,0,0,0,0,2,0
1.956749635,0,1,1,0,2,1
2.772301911,0,1,0,0,2,0
2.233613815,0,0,0,0,0,0
2.488665296,1,1,1,1,0,1
1.180079765,0,1,0,1,0,1
2.359925048,1,1,0,1,0,0
1.913619998,1,1,1,1,0,1
2.696220876,0,0,1,1,1,0
2.555827672,1,0,0,0,1,0
2.720893396,0,0,0,0,1,0
2.847612252,0,0,0,1,1,0
3.13080894,0,1,0,0,1,0
2.131838943,0,0,0,1,0,0
2.923347326,0,0,0,1,1,0
2.725797011,0,1,0,0,0,0
3.785899063,0,1,1,0,2,0
1.651394568,1,0,0,0,1,1
2.442682682,0,0,0,1,2,0
1.726014086,1,0,1,0,1,1
2.551040154,0,1,0,0,0,0
2.140232036,0,0,0,0,0,0
3.120811635,1,0,1,0,1,0
2.35086898,0,0,1,0,0,0
1.615915359,1,1,1,0,2,1
2.631287486,1,0,0,1,1,0
2.68713848,0,1,0,0,0,0
1.981716283,1,1,1,1,2,1
2.172393754,1,1,1,0,2,1
2.573025331,1,1,1,1,1,1
1.772986112,1,0,1,1,1,1
2.183566363,1,1,1,1,0,1
1.435161564,0,1,1,1,2,1
2.229105797,0,0,0,1,0,0
2.546600835,1,0,1,1,0,0
1.54568853,1,1,1,0,2,1
3.662317904,1,1,1,0,2,0
2.347517511,1,1,1,1,1,1
2.22219067,0,0,1,1,0,0
1.889314135,1,1,1,1,1,1
2.291318449,0,0,0,1,0,0
1.720624564,1,1,1,1,2,1
2.174176287,0,0,0,0,0,0
1.953363261,1,1,1,1,1,1
2.894626748,0,0,0,0,1,0
2.167472066,0,0,0,1,0,0
1.060655212,1,0,1,1,1,1
2.537733951,1,0,0,1,1,0
2.027588823,0,0,0,0,0,0
1.763856181,1,1,1,1,2,1
2.701535514,1,0,0,1,2,0
2.630779792,1,0,1,0,1,0
2.134223313,1,1,1,0,1,1
1.676916692,1,1,1,1,2,1
2.039172258,0,1,1,0,2,1
2.2227025,0,0,0,0,0,0
2.322975701,0,0,1,0,1,0
2.325442253,1,1,1,1,0,1
2.48634568,1,0,0,0,0,0
1.595402581,1,1,1,0,1,1
1.722159816,1,0,1,1,2,1
1.722952531,1,1,1,0,0,1
2.678344387,1,1,0,0,1,0
2.43264994,0,0,0,0,0,0
1.820684132,1,0,1,0,1,1
1.881654659,1,1,1,1,1,1
1.287510062,1,1,0,1,1,1
2.651572733,0,0,1,0,1,0
1.589598537,1,1,1,1,2,1
2.352614457,1,1,0,0,0,0
2.697454343,1,1,0,0,1,0
2.542789724,0,1,0,1,1,0
3.679409163,0,1,1,1,2,0
2.242864136,0,0,0,0,0,0
1.973198339,1,1,1,1,2,1
2.761763798,0,1,1,0,0,0
2.72256774,1,1,0,1,2,0
2.624277186,0,1,1,1,1,0
2.706842494,0,0,1,0,2,0
2.0031923,1,1,1,0,1,1
2.671327029,1,0,1,0,1,0
2.127263407,0,0,0,1,0,0
2.627852192,0,0,1,1,2,0
2.24491583,0,0,0,0,0,0
2.070161394,0,0,0,1,0,0
1.709330251,0,0,0,1,0,1
2.589720548,0,0,0,0,1,0
2.471684036,1,1,1,1,2,1
1.928378265,1,1,1,1,1,1
2.208066425,0,0,0,1,0,0
1.561808044,1,1,1,0,1,1
2.211718588,0,0,0,0,0,0
2.583472616,1,1,1,0,1,1
1.810927445,1,0,1,0,2,1
1.620669799,1,1,1,0,0,1
1.622375805,1,1,1,1,1,1
1.603722196,1,0,1,0,1,1
2.520958125,0,1,0,1,0,0
1.775508642,1,0,1,0,1,1
2.378561358,0,0,1,0,1,0
3.549980236,0,1,0,1,0,0
1.813548867,1,1,1,0,2,1
2.585779324,0,1,1,0,1,0
2.246141757,0,0,0,1,0,0
2.265780858,0,0,0,1,0,0
2.197039811,0,0,0,1,0,0
1.662213808,1,1,1,0,1,1
1.63218772,1,0,1,1,2,1
1.652290104,1,1,1,0,1,1
2.383161669,1,1,1,1,0,1
1.6484959,1,1,1,1,2,1
2.388506226,1,1,1,0,2,1
2.683527751,1,1,1,0,1,1
2.087062655,0,0,0,0,0,0
1.868231204,1,1,1,1,0,1
2.328876991,1,1,0,1,0,0
1.90832104,1,1,1,1,1,1
2.168393417,0,0,0,1,0,0
2.238526641,1,1,1,0,2,1
2.610883043,0,0,1,0,2,0
1.71933227,1,1,1,0,2,1
2.947560633,1,0,1,1,2,0
2.438859255,0,1,0,1,0,0
1.865869013,0,1,1,0,2,1
2.598228124,1,0,0,1,2,0
2.742536032,1,1,0,1,0,0
2.469352566,0,0,0,1,0,0
2.107728253,1,0,1,1,1,1
1.851956908,1,1,1,0,1,1
2.791694732,1,1,1,1,1,1
2.227855806,1,1,0,0,0,0
2.176408703,0,0,0,1,0,0
2.160079522,0,0,0,0,0,0
2.406699798,1,1,1,1,1,1
1.560070591,1,1,1,0,2,1
1.589034932,1,0,1,0,2,1
2.541242297,1,0,0,1,2,0
1.61536268,1,0,0,0,2,1
3.787116348,1,0,1,1,1,0
2.474980653,0,0,0,1,0,0
2.440613717,0,0,1,1,1,0
2.583355495,1,1,1,0,1,1
1.800471947,1,0,1,1,2,1
2.665473294,0,0,0,1,1,0
1.817180773,1,1,1,0,1,1
2.493608967,0,0,0,1,0,0
1.615114945,1,1,1,1,1,1
2.116332659,0,0,0,0,0,0
2.415761211,1,0,0,0,0,0
2.254060614,0,0,0,1,0,0
2.47334876,1,0,0,1,0,0
2.974444324,0,0,0,0,2,0
3.431261412,0,0,1,0,2,0
1.700750391,1,0,0,1,1,1
3.935557495,0,1,0,0,2,0
2.675584358,1,1,1,1,1,1
2.180762831,1,1,1,0,2,1
2.598523709,1,1,1,0,1,1
1.673541522,1,0,1,0,2,1
2.315320535,1,1,0,1,0,0
2.490039634,1,1,1,0,2,1
2.369870149,0,0,0,1,0,0
2.78065841,1,0,0,1,0,0
1.516098921,1,0,1,0,2,1
2.688729002,0,0,1,1,1,0
2.489221948,1,1,1,0,2,1
1.54026025,1,1,0,0,2,1
1.110417287,1,0,0,1,1,1
2.194225027,1,1,1,1,1,1
2.731303311,1,1,0,0,2,0
1.548326086,1,1,1,0,1,1
1.504735377,0,0,1,1,0,1
2.543031825,1,1,0,0,0,0
2.531794578,1,0,0,1,2,0
2.232399658,1,1,1,0,0,1
3.996428764,0,0,0,1,2,0
3.259433998,1,0,0,0,0,0
2.73282208,1,1,1,1,0,0
1.735933029,1,1,0,1,2,1
1.017289635,1,0,1,1,1,1
1.207465954,1,0,1,0,1,1
2.183314325,0,0,0,1,0,0
1.792804366,1,1,1,1,2,1
2.787718893,1,0,0,0,1,0
2.128223744,0,0,0,0,0,0
1.908253035,1,1,1,0,2,1
1.765630284,0,0,1,1,0,1
3.444563352,1,0,0,0,0,0
2.750057875,0,1,1,0,0,0
2.23401219,1,1,1,0,1,1
3.517377224,0,0,0,0,2,0
2.274952459,0,0,0,1,0,0
2.085077757,0,0,0,0,0,0
2.425345685,1,1,1,0,1,1
2.039012674,1,1,1,0,0,1
1.965156163,1,1,1,0,0,1
2.752507961,0,1,0,1,0,0
2.116189495,1,1,1,0,0,1
1.920391889,1,1,1,0,2,1
2.105442225,0,1,1,0,2,1
2.722133013,0,0,0,0,0,0
2.233517105,0,0,0,1,2,0
3.291698226,0,0,0,1,0,0
2.081990501,0,1,1,1,1,1
1.771361016,1,1,0,0,2,1
1.722288737,0,0,1,0,0,1
2.740933876,1,1,0,0,0,0
2.333182924,1,1,1,1,1,1
2.735030372,1,1,0,0,0,0
2.349589622,1,1,0,0,0,0
2.459591042,1,1,1,0,0,1
1.573237532,1,1,1,0,2,1
2.108536391,1,1,1,0,1,1
2.6749981,1,0,0,1,2,0
2.079454904,0,0,0,1,0,0
2.185056506,0,0,0,0,0,0
2.633179641,1,1,0,1,2,0
2.39393575,0,0,1,1,1,0
2.583104148,0,1,0,0,0,0
2.393684439,0,0,0,0,1,0
2.650370786,0,1,0,1,1,0
2.282836285,0,0,0,0,0,0
1.511163461,0,0,0,0,0,1
2.62589716,1,1,0,1,0,0
1.970019863,1,1,1,1,0,1
2.612856387,1,0,1,0,0,0
1.906558197,0,1,1,1,2,1
2.287290637,1,1,1,0,0,1
1.561230138,0,0,0,0,0,1
3.911769825,0,0,0,0,1,0
2.681784843,0,0,0,1,0,0
2.363708676,1,1,0,1,0,0
1.79568974,1,1,0,1,2,1
2.436591299,1,0,0,0,0,0
2.291022303,0,0,0,0,0,0
2.597896602,1,1,0,1,0,0
2.679792834,0,0,1,1,2,0
1.630051214,1,0,1,1,2,1
2.309440641,1,1,0,0,0,0
1.590862734,1,1,1,0,1,1
2.175472157,0,0,0,1,0,0
2.775114282,0,0,1,0,2,0
2.260799902,0,0,0,0,0,0
2.390870937,0,0,0,0,1,0
1.604095043,1,0,1,0,1,1
3.098795645,0,0,0,1,2,0
2.412162742,1,1,1,1,0,1
1.573190194,1,0,1,0,1,1
2.369854491,0,1,0,1,0,0
1.750577937,1,1,0,1,2,1
1.000427161,1,1,1,1,1,1
1.867515284,1,1,1,1,1,1
2.585378002,1,0,0,1,0,0
1.998138069,0,1,1,0,2,1
2.78452014,0,1,1,0,0,0
2.617131651,0,1,0,1,1,0
2.740960495,0,0,1,0,2,0
2.514513328,1,1,1,1,1,0
1.521147684,0,1,1,0,0,1
1.524032277,1,0,1,0,2,1
2.607557595,0,0,1,0,0,0
2.767800369,1,0,1,1,2,0
2.120629765,0,0,0,1,0,0
1.492141296,1,0,0,0,2,1
2.211534137,0,0,0,1,0,0
2.621132782,1,0,1,1,0,0
2.378341098,0,0,0,1,0,0
2.201151396,0,0,0,0,0,0
1.993460515,1,1,1,0,2,1
2.774456912,1,1,1,1,1,0
3.573899958,1,0,0,1,2,0
2.208756428,1,1,1,1,1,1
1.839097443,1,1,1,0,1,1
2.131860504,0,1,1,1,1,1
2.203275003,1,1,1,1,0,1
3.977313157,1,0,0,0,0,0
2.392947697,1,1,1,1,2,1
2.286891912,1,1,1,1,1,1
1.799800407,1,1,1,0,0,1
1.726451101,1,1,1,1,1,1
1.80911944,1,1,1,1,1,1
2.313295701,0,0,0,0,0,0
2.706788611,0,0,0,0,0,0
2.135978332,0,0,0,1,0,0
2.094776143,1,1,1,1,1,1
2.773904049,1,1,0,1,0,0
2.68745079,1,0,0,1,1,0
1.953403362,0,1,1,1,1,1
2.06563282,1,1,1,1,1,1
2.783704863,0,0,1,1,0,0
2.762349367,0,1,0,0,0,0
2.348326242,1,1,1,1,0,1
2.73224401,1,0,0,0,1,0
2.340505228,1,1,1,0,0,1
2.456699507,0,0,0,0,0,0
2.979900333,0,0,0,0,0,0
1.556556843,0,1,1,1,0,1
1.034269107,0,1,0,0,2,1
3.889063599,1,1,1,0,2,0
3.151426083,1,1,1,1,1,0
1.633884093,0,1,1,1,0,1
1.782600495,1,1,1,1,1,1
2.045909054,0,0,0,1,0,0
2.927220754,1,1,0,0,1,0
2.318990189,0,1,0,0,0,0
2.206646867,1,1,1,0,1,1
2.480805521,1,1,0,1,0,0
2.696999738,1,0,0,0,1,0
2.702834247,1,0,1,1,2,0
2.673239183,0,1,1,0,2,0
1.588028877,0,0,0,1,0,1
2.692891276,0,0,0,1,0,0
2.557785852,1,1,1,0,1,1
2.283811112,0,0,1,0,2,0
3.114490083,1,0,0,0,2,0
3.767027703,0,0,0,1,1,0
3.603235848,0,1,1,1,0,0
1.781242108,1,0,0,1,1,1
2.078986912,1,1,1,1,1,1
2.381008854,0,0,1,0,2,0
1.72258471,1,0,1,0,2,1
2.344586328,0,0,0,1,2,0
1.746047073,1,1,1,1,2,1
3.646821027,0,1,1,1,1,0
2.373041427,0,0,0,1,0,0
3.880625859,0,1,0,1,1,0
1.897132215,0,1,1,1,1,1
2.65522675,1,0,0,0,0,0
1.725619555,0,1,1,1,0,1
1.542434689,1,1,1,1,1,1
1.068983108,0,0,1,1,1,1
2.474141982,0,0,0,0,0,0
2.244487646,0,0,0,1,0,0
1.93489824,1,1,1,1,0,1
2.500930176,1,0,1,1,0,0
1.591347611,1,0,1,1,2,1
2.140988276,1,1,1,1,1,1
2.423490422,1,1,1,0,1,1
2.644375881,1,0,0,0,1,0
2.009860327,0,1,1,1,1,1
2.20912689,0,0,0,1,0,0
2.534672674,0,1,1,0,0,0
3.217169952,1,0,0,1,0,0
3.884322469,0,0,0,1,0,0
3.248175207,1,0,0,0,1,0
2.203637281,1,1,1,1,2,1
2.98740272,0,0,0,0,2,0
2.43070166,0,0,0,0,1,0
2.752553836,1,0,1,1,0,0
2.037835984,0,0,0,0,0,0
2.774476001,1,0,0,0,2,0
2.64397511,0,0,1,1,1,0
2.487210103,1,1,1,0,1,1
2.16678777,0,0,0,1,0,0
1.868514226,1,1,1,0,1,1
1.782664264,0,0,1,0,0,1
1.715204907,0,0,0,0,0,1
2.004316562,0,1,1,0,1,1
2.195809253,0,0,0,0,0,0
1.635311315,1,0,1,1,2,1
2.636930963,1,0,1,0,0,0
2.087134139,1,1,1,1,1,1
2.316560836,1,0,0,1,0,0
2.538204767,1,1,1,1,1,1
2.306095132,1,0,0,0,0,0
2.36287541,0,0,0,0,0,0
2.478382873,0,1,0,1,0,0
1.310912451,0,0,1,0,2,1
3.021533399,1,0,1,0,0,0
2.471302409,0,1,0,0,0,0
1.585109802,1,0,1,0,1,1
1.546913285,1,0,1,1,2,1
2.283510607,0,0,0,0,0,0
2.687152317,0,1,0,0,2,0
3.710987783,0,1,0,0,2,0
2.28218064,0,0,1,1,2,0
2.746150006,1,1,1,0,1,1
1.565943991,1,1,1,0,0,1
1.962770706,0,1,1,1,1,1
2.598190578,1,1,1,0,1,1
1.556311558,0,1,1,1,0,1
2.467860521,0,0,0,1,0,0
2.49630771,1,1,0,0,0,0
2.693652361,1,1,0,0,0,0
1.411648379,1,1,1,0,2,1
2.676517279,1,1,1,0,1,1
1.592494406,1,0,0,0,1,1
2.002330524,0,1,1,0,2,1
2.238572539,1,1,1,1,2,1
2.432250265,1,1,1,1,1,1
2.430629776,0,0,1,0,1,0
2.482292462,1,1,1,1,0,1
2.541418887,0,1,0,0,1,0
2.259268985,1,1,1,1,0,1
3.776232344,0,0,1,1,2,0
3.306697517,1,1,1,1,2,0
1.106010684,1,1,1,0,2,1
1.30472043,1,1,0,1,2,1
2.260920153,0,0,0,0,0,0
2.206671542,0,0,0,0,0,0
2.113591385,1,0,1,1,1,1
1.374093738,1,0,0,1,1,1
1.751773244,1,0,1,0,1,1
3.736924986,0,1,1,1,2,0
1.696723654,1,1,1,1,1,1
1.572834091,1,0,1,1,1,1
1.826945407,1,0,1,0,2,1
2.2542703,1,1,1,0,1,1
2.438725024,0,1,0,0,0,0
2.7433466,1,1,1,0,1,1
2.353779837,0,0,0,0,2,0
3.272364382,1,1,1,0,0,0
2.078894557,0,0,0,0,0,0
2.358251757,0,0,0,0,2,0
2.463948307,1,1,1,0,1,1
2.319621933,0,0,0,0,0,0
1.024671917,0,0,1,1,2,1
2.728099347,1,0,0,1,0,0
2.743536846,1,0,0,1,0,0
2.749619534,1,1,1,0,1,1
1.701423505,1,0,1,0,1,1
2.632636992,1,1,1,0,1,1
3.29794149,1,0,1,1,0,0
2.418465355,0,0,0,0,0,0
1.99336716,0,1,1,1,2,1
2.386862145,0,0,0,1,1,0
1.416800049,0,1,0,0,0,1
1.435482639,1,1,1,1,1,1
3.291116335,1,1,0,1,0,0
2.489365227,1,1,1,0,1,1
2.744828481,1,0,1,0,1,0
2.755648078,1,1,1,0,1,1
2.207097949,0,0,0,0,0,0
2.102156378,1,1,1,0,0,1
2.118616945,1,1,1,0,0,1
2.395915896,0,0,0,0,2,0
2.08330236,0,1,1,1,1,1
1.626923459,1,1,1,0,0,1
1.908371016,1,1,1,1,2,1
2.218555383,0,0,0,0,0,0
1.433498581,0,0,0,0,2,1
1.253495487,1,1,0,1,1,1
1.75749171,1,1,1,0,0,1
2.087839453,1,0,1,1,1,1
1.715508487,1,0,1,1,2,1
