Aggregate,Internship,GRE,GermanLevel,DegreeCompleted,Winter,Admission
2.650208356,0,0,0,1,1,0
2.492017417,0,0,0,0,0,0
2.687937593,0,0,0,0,0,0
2.15087364,1,0,0,1,1,1
2.743641442,1,1,1,1,1,0
2.051577866,0,1,0,0,0,0
2.775898762,1,0,0,0,1,0
2.418951311,0,1,0,0,1,0
2.0078464,1,1,0,1,1,1
3.561109214,0,0,1,0,1,0
2.768860678,1,1,1,1,1,1
2.65245221,1,1,2,1,0,1
2.687015719,0,0,0,0,0,0
2.350606195,1,1,1,1,0,1
1.50383977,1,1,1,1,0,1
2.329333165,0,0,0,1,1,0
1.560387062,0,0,2,0,0,1
1.988575373,0,1,0,0,0,0
2.557525125,1,1,0,1,1,1
2.550762868,1,0,2,1,1,1
2.383970828,1,1,2,1,0,1
1.707836872,0,1,2,1,0,1
1.89153133,1,0,2,0,1,1
2.162060982,0,0,0,0,1,0
1.882702351,0,0,0,0,1,0
2.200626255,1,0,1,1,1,1
2.522656504,1,1,0,1,1,1
3.944962342,1,0,1,1,0,0
2.372512515,0,0,0,0,1,0
2.082132311,0,0,0,0,0,0
1.631745046,0,1,1,1,1,1
2.529794263,0,1,0,0,0,0
2.177055689,1,1,1,1,0,1
2.009541852,0,0,0,0,1,0
1.980247173,0,1,2,1,1,1
3.885129763,0,1,2,1,1,0
1.193464214,1,0,2,1,1,1
1.951228665,1,1,0,1,1,1
2.547303987,0,0,0,0,1,0
1.54544418,0,1,1,0,0,1
1.947755948,0,1,1,1,0,1
2.192247389,1,1,2,1,1,1
2.118662482,0,0,0,0,0,0
2.711778308,0,1,1,1,0,0
2.405867532,0,0,0,1,0,0
2.531160694,0,0,0,0,0,0
2.492563805,0,1,0,0,0,0
2.727884307,1,1,2,1,0,1
2.353662173,1,0,1,1,0,1
2.328292767,0,0,0,0,0,0
1.665000857,1,1,2,1,1,1
2.11528771,0,0,0,0,1,0
1.583700803,1,1,0,0,0,1
2.299109876,0,0,2,0,0,0
2.427209106,0,0,0,0,0,0
2.547361806,0,0,0,0,1,0
1.701772389,0,1,2,1,1,1
2.683858628,1,0,2,1,1,1
2.251344103,0,0,1,0,1,0
2.487658135,0,0,0,0,1,0
3.079229901,1,1,1,1,0,0
1.884705727,0,1,1,1,1,1
1.556961796,1,1,1,1,1,1
2.67314987,1,1,1,1,1,1
1.673588671,1,1,0,1,0,1
1.710924443,0,0,1,1,0,1
1.735583325,1,1,1,1,0,1
1.518734456,0,0,0,1,1,1
2.205536798,1,1,1,1,1,1
1.726858309,1,1,0,0,1,1
1.5449146,1,1,2,1,0,1
1.628840598,0,0,0,0,0,0
1.976863039,1,1,0,1,0,1
3.752586387,1,1,1,1,1,0
2.168788547,0,1,1,1,0,1
2.297584667,1,1,2,1,1,1
2.244696894,0,0,1,0,0,0
3.966091253,1,1,2,1,0,0
1.794958684,0,0,2,1,0,1
2.673308211,0,0,0,0,0,0
2.45215205,1,1,0,1,1,1
3.974895749,1,1,2,0,0,0
2.75010766,0,1,0,0,1,0
2.013317321,1,1,1,1,1,1
2.666320333,0,0,0,0,0,0
2.50603888,0,0,0,1,0,0
2.36345784,0,0,0,0,1,0
2.443408311,0,1,0,0,1,0
3.350399533,0,0,0,0,1,0
2.614470385,0,0,1,0,1,0
2.581681066,1,1,1,1,1,1
2.184513417,0,0,0,0,0,0
1.803817692,1,0,1,1,1,1
1.729463412,1,1,2,1,0,1
2.299884728,1,1,1,1,0,1
2.275534015,0,1,1,0,0,0
2.928349576,1,0,0,1,1,0
2.065393066,1,1,2,1,1,1
3.281513279,1,1,2,0,1,0
2.083971827,1,1,1,1,0,1
1.895300844,1,0,1,0,0,1
1.887987932,0,1,2,0,0,1
1.962382623,1,1,1,0,1,1
1.516674886,1,1,2,0,0,1
2.468698891,1,1,2,1,1,1
2.429303485,0,0,0,0,1,0
3.052941069,1,1,1,0,0,0
2.332776634,0,0,1,0,0,0
2.094217283,0,0,0,0,1,0
2.215441725,0,0,0,0,0,0
2.639354522,0,0,0,0,0,0
2.060261789,0,0,0,0,0,0
1.03367164,1,1,1,1,0,1
2.113313875,0,1,0,0,0,0
2.15910773,0,1,2,1,0,1
1.776418044,1,0,1,1,1,1
2.56301802,0,0,0,1,0,0
1.830824951,0,0,0,0,1,0
2.62998664,0,0,0,0,1,0
1.567521888,1,1,2,1,1,1
1.815346357,0,0,2,0,0,1
2.672221926,1,1,2,1,0,1
2.629277106,0,0,0,0,1,0
1.787113048,1,1,2,1,1,1
2.217713474,1,0,2,1,1,1
2.408220166,1,1,2,1,1,1
2.760529727,0,1,0,0,1,0
1.820272293,1,1,1,0,1,1
2.032463713,0,0,0,0,1,0
1.868691205,1,1,1,1,0,1
1.643479749,0,0,2,1,1,1
3.139762957,1,0,2,1,1,0
2.251574517,0,1,2,1,0,1
2.717196397,0,1,0,1,1,0
3.545245558,1,1,1,0,1,0
2.398108401,0,0,0,0,1,0
2.119331568,1,1,2,1,0,1
2.218501215,1,1,2,1,1,1
2.187595524,0,1,0,1,1,1
2.392914052,0,0,0,1,1,0
2.669708923,0,0,0,1,1,0
2.1643657,1,1,1,1,1,1
2.643972561,0,0,0,0,0,0
2.146051399,0,0,0,0,1,0
2.548344789,0,0,0,0,0,0
2.698984809,1,1,0,1,0,1
1.93837333,1,1,2,1,1,1
2.215496593,0,0,0,0,1,0
2.38309868,0,0,0,0,0,0
2.305031484,1,1,1,1,0,1
1.754081066,0,0,0,0,0,0
2.772294415,1,1,2,1,0,1
2.703218566,1,1,1,1,0,0
2.751025424,0,1,2,0,0,0
2.2179036,0,0,0,0,1,0
2.308010439,0,1,1,1,1,1
1.045909967,0,1,1,0,0,1
2.148646971,0,1,0,0,1,0
2.117008848,0,1,0,0,0,0
2.682774345,0,1,0,0,0,0
2.768355643,1,1,1,1,0,1
1.966523956,1,1,2,1,0,1
2.158057364,1,0,2,1,1,1
1.942513955,1,0,1,1,1,1
1.732384676,1,0,1,1,1,1
1.704539214,1,1,2,1,1,1
1.870475211,1,1,1,0,1,1
2.045025095,1,0,1,1,1,1
2.258595567,1,0,1,1,0,1
2.787200549,1,1,0,0,1,0
2.21382994,1,1,2,1,1,1
2.611062091,0,0,2,0,0,0
1.1615094,0,0,2,0,0,1
1.97778272,1,1,0,1,1,1
1.96440833,0,0,0,0,1,0
2.599639936,0,0,1,1,1,0
2.292210664,0,0,0,0,1,0
2.774841799,1,0,1,0,1,0
2.333670568,0,0,1,0,0,0
2.373763479,1,1,2,1,1,1
2.174493845,0,1,2,1,1,1
2.75849581,1,1,1,1,1,1
1.991997977,1,1,0,1,1,1
1.323784562,0,0,0,1,0,1
2.117587288,0,0,0,0,1,0
3.049533006,1,0,2,1,1,0
1.89647627,0,0,1,1,1,1
1.704830883,1,1,0,1,1,1
2.110294234,0,0,0,0,0,0
1.648320971,1,0,2,1,1,1
2.90386093,0,0,2,1,1,0
2.559568205,0,0,2,0,0,0
1.91944696,1,1,1,1,1,1
2.626562704,0,0,0,0,0,0
1.846661945,1,1,2,1,1,1
2.200978278,0,1,1,1,1,1
1.930786041,1,1,1,1,0,1
1.560060972,1,1,2,1,0,1
1.945958479,0,0,0,0,0,0
2.673925578,0,1,0,0,1,0
2.012108029,0,0,0,0,0,0
3.221641456,1,0,0,0,0,0
2.123806551,1,1,2,1,0,1
3.792030689,0,1,2,0,1,0
1.683539932,0,1,1,1,0,1
2.28511675,0,0,2,0,0,0
2.423169884,0,1,0,0,1,0
2.695599034,0,0,0,0,0,0
2.359448168,0,0,0,0,1,0
2.663858195,0,1,0,0,1,0
1.519631844,1,1,2,1,1,1
1.977672239,0,0,0,0,0,0
3.873981906,0,0,1,0,0,0
2.757539527,1,1,1,1,1,1
2.240075648,1,1,1,1,0,1
2.314126145,0,1,0,0,0,0
2.422834361,0,0,0,0,1,0
2.388500421,0,1,0,0,1,0
1.574771649,0,0,1,1,0,1
1.945206694,1,1,2,0,1,1
2.398071293,0,0,0,0,0,0
2.714907731,1,1,2,1,0,1
2.870221029,0,1,0,0,0,0
2.104468174,1,1,0,1,0,1
1.616979353,1,0,1,1,0,1
2.525607043,0,0,0,0,1,0
2.393678331,0,1,1,1,1,1
2.698355252,0,1,0,0,0,0
1.979242218,1,1,1,1,0,1
2.320507688,1,0,1,1,1,1
2.352136567,0,1,1,0,0,0
2.544536171,0,1,0,0,0,0
2.766272764,0,1,0,1,1,0
1.680738477,1,1,1,0,0,1
2.004115972,1,1,0,1,0,1
2.139989104,1,1,1,1,0,1
2.349779238,1,0,2,1,0,1
2.632161459,0,0,2,1,0,0
3.887111764,1,0,2,1,1,0
2.627292689,0,0,0,0,1,0
1.981563673,1,0,1,0,0,1
2.140160733,0,1,0,0,1,0
2.11479336,1,1,1,1,0,1
1.701554862,1,1,1,0,0,1
1.568535629,0,1,1,1,1,1
2.595132234,0,0,2,1,0,0
2.374025978,0,0,0,0,1,0
2.726402002,0,1,1,0,0,0
1.857245733,0,1,1,1,1,1
1.789220232,1,1,1,1,0,1
1.962136033,0,0,0,0,1,0
2.381071034,1,1,2,1,1,1
2.552966726,0,0,0,0,0,0
3.07368485,1,1,2,0,0,0
1.272389034,0,0,2,0,0,1
1.72315434,1,1,0,0,0,1
2.728806148,1,1,2,0,1,0
2.78235664,0,1,1,1,1,0
2.110740649,1,1,2,1,0,1
2.509068379,1,0,2,1,1,1
2.68455489,0,0,2,0,0,0
3.415742333,0,1,0,1,1,0
2.657919111,0,1,0,0,1,0
2.454802797,0,1,0,0,0,0
2.763171013,0,1,1,0,1,0
1.267662599,0,1,0,0,1,1
2.554185918,1,1,1,1,0,1
2.624107815,1,0,2,1,1,1
2.299284134,1,1,2,1,1,1
2.19046339,1,0,1,0,1,1
1.76880769,1,0,1,1,0,1
2.495060825,1,0,1,1,0,1
1.882682905,0,0,0,0,1,0
1.949986638,1,1,1,1,1,1
2.387828271,1,0,1,1,1,1
1.64894428,1,1,0,1,1,1
2.358615033,0,0,2,0,1,0
2.795242785,0,0,2,0,1,0
2.370541593,0,1,0,0,0,0
2.47500401,1,1,2,1,1,1
2.128459372,1,1,1,0,0,1
1.774151673,1,0,1,1,1,1
2.714976589,1,0,2,0,0,0
2.384174985,0,1,2,1,1,1
2.373632814,1,0,2,1,1,1
2.18701281,0,0,0,0,0,0
2.59615168,0,0,1,0,1,0
2.259896791,0,1,1,1,0,1
2.453123084,1,1,1,1,0,1
2.600425908,0,0,0,0,0,0
2.43603071,0,0,0,0,1,0
2.757131026,0,1,1,0,1,0
3.851136953,0,1,2,0,1,0
2.768527695,1,1,2,0,0,0
1.775001299,1,1,2,0,1,1
1.512504996,1,0,2,1,1,1
2.000854763,1,0,1,1,1,1
2.426667555,1,1,2,1,1,1
2.065671214,0,0,0,0,1,0
2.651094035,0,0,0,0,0,0
2.707358329,1,1,1,1,1,1
2.256767873,0,0,0,0,0,0
2.429718966,0,0,0,0,1,0
2.169402888,1,0,1,1,0,1
2.784062949,1,1,1,1,1,1
2.162386708,0,1,2,1,1,1
2.700525397,1,1,1,1,0,1
2.15367937,1,0,1,1,1,1
2.568881439,1,1,0,1,0,1
2.726537139,0,1,0,0,1,0
2.353311818,0,0,0,0,1,0
3.5892613,0,0,1,0,0,0
2.041044095,0,0,0,0,1,0
1.200757426,0,1,1,1,0,1
1.774146815,0,0,2,1,0,1
2.705007436,0,1,1,0,0,0
2.569625399,0,0,0,0,0,0
2.680273265,1,1,0,1,1,1
2.082499284,1,1,1,0,0,1
2.23724469,0,1,1,1,0,1
2.305590397,1,0,1,1,0,1
2.507832305,0,0,0,0,0,0
2.081211927,0,0,0,0,1,0
2.082569584,1,1,1,1,0,1
2.474805129,0,0,0,1,0,0
2.007846787,1,1,0,1,1,1
1.999266181,1,1,2,1,0,1
2.309372201,0,1,2,1,1,1
2.746735612,0,0,0,1,1,0
2.765940563,1,0,2,0,1,0
2.706111201,0,1,0,0,0,0
2.384410221,0,1,0,0,0,0
2.513834755,1,1,0,1,1,1
2.459392942,0,0,0,0,0,0
2.23981025,1,1,1,1,0,1
2.286107643,1,1,1,1,1,1
1.777588346,0,1,2,1,1,1
1.624040009,0,1,1,1,0,1
2.331994497,0,0,0,0,1,0
2.213545881,1,1,2,1,0,1
2.26157849,0,0,0,0,0,0
3.901945925,0,1,1,1,1,0
2.098124905,0,0,0,0,0,0
1.164757999,0,0,1,0,1,1
1.775216764,0,0,1,1,0,1
2.743929214,1,0,2,0,0,0
3.174166374,1,0,2,1,0,0
2.939802047,1,0,1,0,1,0
1.922963928,1,1,1,0,0,1
1.967821259,0,0,0,0,1,0
2.671842602,0,0,0,0,1,0
1.523269059,0,0,0,0,1,0
1.836577743,1,0,1,1,1,1
2.665750228,0,0,0,0,0,0
1.874377123,0,0,0,0,0,1
3.487402834,0,0,2,0,1,0
2.594959459,1,0,1,1,0,1
2.348328724,1,1,1,1,0,1
1.780048393,0,1,2,1,1,1
2.045210293,1,0,1,0,1,1
2.096160919,1,1,2,1,0,1
2.845682533,1,0,0,0,0,0
1.825342118,1,1,0,1,1,1
2.28505683,0,0,0,0,0,0
2.56439888,0,0,0,0,1,0
1.11532403,0,1,2,0,0,1
2.21170992,0,0,0,0,1,0
2.316470567,0,0,0,0,1,0
1.95482083,0,0,0,0,1,0
2.36888332,1,1,1,1,1,1
1.82012378,0,0,1,1,1,1
3.455130494,1,1,0,0,0,0
2.019888964,1,1,2,0,0,1
1.87540707,0,1,1,1,1,1
1.744772825,1,1,2,0,1,1
2.453253667,0,0,1,0,1,0
2.789135276,1,1,1,1,1,1
2.71719236,1,1,2,1,1,0
2.657767911,0,0,0,0,1,0
1.670849109,1,0,2,1,0,1
1.955233509,0,1,0,0,1,0
2.14886491,1,1,2,1,0,1
2.346309998,0,1,2,0,1,0
1.893817961,1,1,1,0,0,1
1.986961064,1,1,1,1,0,1
2.387710473,0,1,2,1,0,1
2.584131151,0,0,0,1,0,0
2.548060396,0,0,2,0,1,0
1.572944641,1,1,1,0,1,1
2.356272078,0,0,1,0,1,0
2.350485723,1,0,2,1,1,1
1.825615645,1,0,2,1,0,1
1.006773735,1,0,1,1,0,1
2.338999342,1,1,2,1,0,1
2.665560281,0,0,0,0,1,0
2.543471857,0,1,0,0,0,0
2.790612319,1,1,1,0,1,0
2.410651383,0,0,2,1,1,0
2.374966179,1,0,1,1,0,1
2.210743768,0,0,0,0,1,0
2.723286725,1,1,1,1,0,1
2.75818017,1,1,0,1,0,0
2.525104799,0,0,0,0,1,0
2.320134846,0,1,2,1,0,1
2.305015471,0,0,0,0,0,0
2.536512409,0,0,0,0,0,0
2.757631052,1,1,1,1,0,1
2.636993106,1,1,1,1,1,1
2.562009156,0,0,2,1,1,0
2.151271007,1,0,1,1,0,1
3.093907158,1,1,2,0,0,0
3.442019405,0,1,2,0,1,0
2.068405214,0,0,0,0,0,0
2.016947904,1,1,1,1,0,1
2.323271089,0,1,0,0,0,0
1.573057546,1,1,1,1,0,1
2.611908566,0,0,1,1,1,0
3.140843061,1,0,2,1,0,0
2.741916177,1,1,0,0,0,0
2.522152346,1,0,2,1,0,1
1.848380221,1,1,0,0,0,1
1.580125124,0,0,1,1,0,1
1.886261119,1,1,2,1,0,1
2.186881396,0,1,0,0,0,0
2.686547005,0,0,1,0,1,0
1.231894093,1,0,0,0,1,1
2.843464963,0,0,1,0,1,0
1.992606396,0,0,0,0,1,0
2.236331426,0,0,0,1,1,0
2.622192584,0,1,0,0,0,0
2.248401373,1,1,1,1,1,1
2.712121463,0,0,2,1,1,0
1.757800561,0,1,2,1,1,1
2.006927055,1,1,2,1,0,1
2.63608937,0,0,0,0,0,0
2.419743312,0,0,2,1,0,0
2.341380939,1,1,2,1,0,1
2.505541221,0,0,0,0,0,0
1.693976362,1,1,2,1,0,1
1.986337862,1,1,2,1,1,1
2.300919656,0,0,0,0,0,0
1.839564312,0,0,0,0,1,0
1.691286447,0,0,1,1,1,1
3.102482352,1,0,1,1,1,0
2.081554842,1,1,1,0,1,1
1.949695572,1,0,1,1,0,1
2.005304354,1,1,1,1,0,1
1.093404494,1,0,0,0,1,1
2.147237719,0,0,0,0,1,0
3.263138179,0,0,0,1,0,0
2.246963667,0,0,1,0,1,0
2.604768606,0,1,0,0,0,0
1.991346561,0,1,1,1,0,1
1.808218865,1,1,2,1,0,1
2.212377487,0,1,1,1,1,1
2.251942251,0,0,0,0,1,0
2.246033125,0,0,0,0,1,0
2.295219159,0,0,0,0,1,0
2.501762315,1,0,2,1,0,1
1.851322446,0,0,2,1,0,1
3.953633832,1,0,2,1,1,0
2.06182646,0,1,2,1,1,1
1.774864487,0,1,1,1,1,1
1.21583845,0,1,2,0,1,1
2.795622859,1,1,2,1,0,0
2.193837698,0,1,1,1,1,1
2.674659546,1,1,0,1,1,1
1.119439885,1,0,0,1,0,1
2.314806521,1,1,1,1,1,1
2.717103372,1,1,1,1,1,1
1.737612009,1,1,1,0,0,1
1.67235975,0,0,0,0,1,0
2.622872676,0,0,1,1,0,0
1.641085684,0,1,1,1,0,1
2.174602364,1,0,2,1,1,1
2.173501099,0,0,0,0,0,0
1.707687011,0,0,1,1,0,1
1.973560996,1,0,1,1,0,1
1.943731513,1,1,0,1,0,1
2.480208181,0,0,0,0,1,0
3.718839908,0,0,0,0,0,0
2.727724788,0,0,0,1,0,0
2.222377492,0,0,0,1,1,0
2.578798137,0,0,0,0,1,0
1.712834782,1,0,0,1,1,1
2.152840931,1,0,0,1,0,1
2.396222098,1,0,1,1,1,1
2.346873833,1,0,2,1,0,1
1.593800517,0,1,1,1,1,1
2.003858833,0,1,2,1,0,1
2.872070005,0,0,0,0,0,0
2.131111461,1,1,1,0,1,1
1.659577581,0,0,0,0,0,0
1.265645409,0,0,1,1,0,1
2.536944739,0,0,0,0,0,0
1.518458408,1,1,2,1,1,1
2.755934957,1,1,1,1,1,1
2.347232845,1,1,2,1,0,1
1.968694426,1,1,0,1,0,1
1.924373526,1,0,2,1,1,1
2.16464207,0,1,1,1,0,1
2.479968539,0,0,1,1,1,0
2.216647038,0,1,2,1,0,1
2.692421599,1,1,2,1,1,1
3.072283677,1,0,1,1,1,0
2.703940777,1,1,1,1,0,1
3.717193,1,1,1,0,1,0
2.376282051,0,1,2,1,1,1
3.576114933,0,0,2,0,0,0
1.504761445,0,1,2,1,1,1
1.516717073,1,1,2,1,1,1
2.919454484,1,1,0,0,0,0
2.134663675,0,1,0,0,1,0
2.604676837,0,0,0,0,1,0
2.576203463,0,0,2,1,0,0
1.946935445,1,0,1,1,1,1
1.962585924,1,0,2,0,0,1
2.949800828,0,0,1,0,1,0
2.220963358,1,0,2,1,0,1
2.839276414,0,1,2,1,1,0
2.568092193,1,0,1,1,1,1
1.742224044,0,0,2,1,0,1
2.357531175,0,1,1,0,0,0
3.192949991,1,0,0,0,1,0
2.717306395,1,1,1,1,0,1
2.781260354,1,1,2,1,1,1
2.755139662,1,1,1,0,1,0
2.120143385,0,1,0,0,0,0
2.874560373,1,0,1,1,1,0
2.226588954,0,0,0,1,0,0
2.555054034,1,1,2,1,1,1
2.100491342,0,1,0,1,0,1
2.728417318,1,1,2,1,0,1
2.720714366,1,1,1,1,1,1
2.380859398,0,0,0,0,0,0
2.727670061,1,1,2,1,1,1
2.223873352,0,1,2,1,0,1
1.581059385,0,0,0,0,1,0
1.835953021,0,0,2,1,1,1
2.265154276,1,0,2,1,1,1
2.21076619,1,1,1,1,1,1
2.37204845,1,1,2,1,1,1
1.28614854,1,0,2,1,1,1
2.336496327,0,0,0,1,0,0
2.472791384,0,0,0,0,1,0
2.277745967,1,1,1,1,1,1
2.725137749,1,1,1,0,1,0
2.454239147,0,0,0,0,1,0
2.799023114,1,1,2,1,1,1
3.651672779,0,0,1,0,1,0
1.791860338,0,0,1,0,0,1
2.104360176,1,1,2,1,0,1
1.398850843,1,1,1,1,1,1
2.516227037,0,0,0,0,0,0
2.362750603,0,1,2,0,0,0
2.207826461,0,0,0,1,0,0
2.108602219,0,1,1,1,1,1
2.363487999,0,1,2,1,1,1
1.505880066,0,0,0,0,0,0
2.303191254,0,0,0,0,1,0
2.671222926,0,0,0,0,0,0
2.668327781,1,1,1,1,1,1
2.949176806,0,1,1,1,1,0
3.867620139,0,0,1,0,0,0
2.005255375,0,0,0,0,0,0
2.028933638,0,1,1,1,1,1
2.787967207,1,1,2,1,0,1
2.230513638,0,1,1,1,1,1
2.720068942,0,1,2,0,0,0
1.519557284,0,1,1,1,1,1
2.570482447,1,1,1,1,1,1
3.062591403,0,0,0,0,1,0
2.272430023,1,1,1,1,1,1
2.232319103,0,1,2,0,1,0
1.336845675,0,1,1,1,1,1
3.409725443,1,1,0,1,1,0
1.849222998,1,1,2,1,0,1
2.786993058,1,1,2,1,0,1
2.569429867,0,0,2,1,0,0
2.323793714,0,0,2,0,1,0
1.953953024,1,1,2,1,1,1
2.506267404,0,1,0,0,0,0
2.35820794,1,1,1,1,1,1
2.068465418,1,0,2,1,1,1
1.734613864,0,1,1,1,0,1
2.008407034,1,0,1,0,0,1
2.128856378,1,1,2,1,0,1
2.235929265,0,0,0,0,1,0
2.756836115,0,1,0,0,1,0
2.790842743,1,1,2,0,0,0
3.360031279,0,1,1,0,1,0
2.537971256,0,1,0,0,1,0
2.244031546,1,1,2,1,0,1
2.242104619,0,1,1,0,1,0
2.278920913,0,0,2,0,1,0
2.519829251,0,0,2,0,1,0
2.152352874,1,1,2,1,1,1
2.714303122,1,0,0,1,0,0
1.520466407,1,1,1,1,1,1
2.39659256,1,1,1,1,1,1
2.309124302,0,0,0,0,1,0
2.477090681,1,1,1,1,1,1
2.472664893,0,0,0,0,1,0
1.742772681,1,1,2,0,1,1
2.783216846,0,1,2,0,1,0
3.376055978,1,1,2,1,0,0
3.81604187,0,1,2,1,1,0
2.194033467,0,0,0,0,0,0
2.473774334,0,0,2,0,1,0
2.231339024,1,1,1,1,0,1
2.677880654,0,1,0,0,1,0
1.938752359,1,1,2,1,1,1
2.32453297,1,1,1,1,0,1
2.201408497,0,0,1,0,0,0
2.651047707,0,0,2,1,1,0
2.764236535,1,1,2,1,0,1
3.901775697,0,1,2,0,1,0
2.675350807,0,1,0,0,1,0
2.541630172,1,1,2,1,1,1
2.339127113,1,1,1,1,1,1
1.988106221,1,0,2,1,1,1
2.243512051,1,1,1,1,0,1
1.856524002,1,1,2,0,1,1
1.789185216,1,1,1,1,1,1
1.882039728,0,1,1,0,0,1
2.2467024,0,0,0,1,0,0
2.736135825,1,0,0,1,0,0
2.144864273,0,1,0,1,1,1
3.067527748,0,1,0,1,1,0
2.296069944,0,0,0,0,0,0
3.134279397,1,0,0,1,0,0
2.420936855,1,1,2,1,1,1
3.340038977,1,1,1,0,1,0
2.357528632,0,1,2,0,0,0
1.710298212,1,1,0,1,1,1
2.945710163,1,0,0,1,1,0
2.769606384,1,1,1,1,0,1
2.207641272,1,1,1,1,0,1
2.756750619,1,1,2,1,1,1
2.899489226,0,0,0,1,1,0
2.303854659,0,0,0,1,1,0
3.95140692,0,1,1,1,0,0
2.197000831,1,1,1,1,0,1
3.883708237,0,1,2,1,1,0
1.425848701,0,0,0,1,0,1
3.504630454,1,1,2,1,1,0
2.250179856,1,1,1,1,1,1
2.188144433,1,0,1,1,0,1
2.337425009,1,1,2,1,0,1
2.580843824,0,0,2,0,1,0
1.548459484,1,0,0,1,0,1
2.26876258,1,1,1,1,1,1
1.968959461,0,1,1,1,0,1
2.773702047,0,0,0,1,1,0
2.334451292,1,0,1,1,1,1
2.653911336,0,0,0,0,1,0
1.968286831,1,1,1,0,1,1
2.14752973,0,0,0,0,0,0
1.776406323,1,0,0,1,0,1
2.717351519,0,1,2,1,1,0
2.032969356,0,0,0,0,1,0
2.671016468,0,0,0,1,1,0
2.426482287,0,0,2,1,0,0
2.472804756,1,1,0,1,1,1
2.321533695,0,1,1,1,0,1
2.682958224,1,0,2,1,0,1
2.462733075,1,1,2,1,0,1
2.622395664,0,0,0,0,1,0
3.688901324,1,0,0,0,1,0
1.216516484,1,0,0,1,1,1
2.794886894,1,1,1,1,1,1
2.260110153,1,1,2,1,1,1
2.027823133,1,1,0,1,0,1
2.412168215,0,0,0,0,0,0
1.969848371,1,1,1,1,1,1
2.622315706,1,1,2,1,0,1
2.296648925,0,1,1,0,1,0
2.814759917,1,0,2,1,1,0
3.672198245,0,1,1,0,1,0
3.822928353,0,0,1,0,1,0
2.54791928,1,1,0,1,1,1
2.780228442,1,1,2,1,0,1
2.083617227,0,0,0,0,1,0
1.531465676,0,1,0,0,0,1
2.140128969,1,1,0,1,1,1
2.097999367,0,1,0,1,1,1
2.375827654,1,1,1,1,0,1
2.25984844,1,1,1,1,1,1
1.47235361,0,1,2,0,1,1
2.066047562,1,1,2,1,0,1
1.850080771,0,0,0,0,0,0
2.323964912,1,0,1,1,0,1
2.184683538,1,1,2,1,0,1
1.842130416,1,0,1,1,0,1
2.777193961,0,1,2,1,1,0
2.343090062,0,1,0,0,1,0
1.7147641,1,0,2,1,1,1
1.770792421,1,0,0,1,0,1
2.24273006,0,0,0,1,1,0
1.402998004,0,1,1,0,0,1
1.556356031,0,0,0,0,1,0
3.52198342,0,1,1,1,0,0
2.095381482,1,0,1,1,1,1
1.814278741,0,0,2,1,0,1
3.416086667,1,0,2,1,0,0
2.367168852,0,0,0,0,1,0
1.808691752,1,1,2,1,1,1
1.6509019,1,1,1,1,1,1
2.786241934,1,1,2,1,0,1
2.747692829,1,1,2,1,0,1
1.896603443,1,1,2,1,1,1
2.530778872,0,0,0,0,0,0
2.607696376,1,1,1,1,1,1
2.335372962,1,1,2,1,0,1
1.099584331,0,0,2,0,1,1
2.607043068,1,0,2,1,0,1
2.685575316,0,0,2,0,0,0
1.888604177,1,1,1,0,0,1
3.764315195,0,1,0,0,0,0
2.481753275,0,0,0,0,0,0
2.099754181,1,1,1,1,1,1
2.794046907,1,0,1,0,0,0
2.334621595,0,0,0,1,1,0
2.010651341,1,0,2,1,0,1
2.687186877,1,1,1,1,0,1
2.76641882,1,0,1,1,0,0
1.794036576,1,0,0,0,1,1
2.2385042,1,1,1,1,0,1
2.251506169,0,0,0,0,1,0
2.230602954,0,0,0,1,1,0
2.654004099,1,1,1,1,0,1
3.133486698,0,0,2,0,0,0
1.716757313,0,1,1,1,1,1
2.844616802,0,1,1,1,1,0
2.413214038,0,0,2,0,1,0
2.133563638,0,0,0,0,1,0
2.32634652,0,0,2,0,0,0
2.265439447,0,1,0,0,1,0
3.317440555,1,0,0,1,0,0
2.210988685,1,1,1,1,1,1
2.391730326,0,0,2,0,1,0
2.694268552,0,0,2,1,0,0
2.777876124,0,1,0,1,1,0
2.502368775,0,0,0,0,1,0
2.109932329,1,0,1,1,0,1
2.734635418,0,1,1,1,1,0
2.510697178,0,0,2,0,1,0
2.338273757,0,1,2,0,1,0
1.844748035,1,0,2,1,0,1
1.986767391,0,1,0,1,1,1
3.694525017,0,1,0,1,0,0
1.789151193,1,1,1,0,1,1
2.115193202,0,0,0,0,1,0
2.39169022,0,0,0,0,0,0
2.360774953,0,0,0,0,0,0
3.879580448,0,1,1,0,0,0
2.797629365,1,1,2,1,1,1
2.339233168,0,1,1,1,0,1
2.428731634,0,0,0,0,0,0
2.467616323,0,0,0,0,1,0
1.586981413,1,1,2,1,1,1
2.311105536,0,0,0,0,1,0
2.261274565,1,1,1,1,1,1
2.476577354,0,0,2,0,0,0
2.517880129,0,0,0,0,0,0
2.725453969,0,0,1,1,0,0
2.323302164,0,0,0,0,0,0
1.982735475,0,0,0,0,0,0
3.609021177,0,0,2,1,1,0
2.232877437,0,0,0,0,1,0
1.918187589,0,1,0,1,0,1
2.0054836,1,1,2,1,1,1
3.413435797,1,1,1,0,0,0
2.22151896,0,1,2,1,1,1
2.705300083,0,0,0,0,0,0
