Aggregate,WorkExpLess1Year,WorkExpMore1Year,GermanLevel,Private,GRE,Admission
1.99507821,0,1,2,1,0,1
1.829540216,0,1,1,1,0,1
1.998816633,1,0,2,1,1,1
1.983584063,0,1,1,1,1,1
2.178354053,0,1,0,1,1,1
1.589025304,0,1,2,1,1,1
1.806306127,1,0,1,0,1,1
1.795490079,1,0,0,0,1,1
1.814714797,1,0,1,1,1,1
1.538310916,1,0,2,0,1,1
1.894114965,1,0,1,0,1,1
1.878691716,0,0,0,0,0,0
1.883328822,0,1,2,1,0,1
1.688612636,1,0,0,0,1,1
1.568787782,1,0,1,0,1,1
1.662148396,0,0,0,0,0,0
1.861700278,1,0,1,1,1,1
1.92964551,1,0,1,1,1,1
1.954409522,0,0,0,0,0,0
1.885051062,0,0,0,0,0,0
1.904845671,0,1,2,1,0,1
1.982886763,1,0,0,1,1,1
1.383884026,1,0,0,1,1,1
1.619130732,0,1,2,1,1,1
1.666688611,1,0,2,0,1,1
1.974333786,0,1,2,0,1,1
1.834234495,0,0,0,0,0,0
1.811958082,0,0,1,0,0,0
1.581086002,1,1,1,0,1,1
1.653400693,0,0,1,1,1,1
2.148329032,1,0,2,0,1,1
1.70505049,1,0,1,0,1,1
1.777193736,0,0,0,0,0,0
1.977465954,0,0,0,0,0,0
2.110924939,1,0,1,0,1,1
1.988448495,0,1,1,1,1,1
1.577484599,1,0,0,1,1,1
1.702514358,1,1,2,1,1,1
2.072795071,0,1,2,0,1,1
2.274861561,0,1,2,0,1,1
1.719778936,0,1,2,1,1,1
1.991641202,1,0,1,0,1,1
1.83623422,0,0,0,0,0,0
1.523106578,1,0,0,1,1,1
1.832690369,0,1,1,1,0,1
1.622744729,0,0,0,0,0,0
1.867608611,0,1,1,0,1,1
1.881681396,1,0,1,0,1,1
1.552147969,0,1,2,1,1,1
2.049807954,1,0,2,0,1,1
1.668252694,0,0,1,1,1,1
1.771651256,0,0,2,0,1,1
2.267407849,1,0,2,0,1,1
2.001246201,1,0,2,0,1,1
1.502823936,0,1,1,0,0,1
1.888665263,0,1,1,1,0,1
1.138354351,0,1,0,1,1,1
2.254723496,0,1,2,1,1,1
1.882069896,0,1,1,1,0,1
2.122398072,1,0,2,1,1,1
1.862389146,1,0,1,1,1,1
1.585591622,1,1,1,0,1,1
1.377542556,1,1,2,0,0,1
1.908809843,1,0,2,1,1,1
1.806751572,0,1,1,1,0,1
1.895469734,1,0,0,1,1,1
1.966229729,0,0,2,0,1,0
1.837389917,1,0,0,1,0,1
1.517208668,1,0,1,0,1,1
1.967739844,1,0,1,0,1,1
2.28961957,1,0,1,1,1,1
1.884379483,0,1,1,1,0,1
1.741325888,0,1,2,1,1,1
1.757854575,1,0,2,0,1,1
1.726068212,0,1,2,0,0,1
1.947701295,0,1,1,1,0,1
2.036560401,0,1,2,1,1,1
1.367636426,0,1,2,1,1,1
1.870429654,1,0,1,0,1,1
1.887071302,1,0,1,1,1,1
1.607543559,0,0,0,0,0,0
1.747894785,1,0,2,0,1,1
1.535055849,0,0,0,0,0,0
2.110795319,0,1,1,1,1,1
2.075621046,0,1,1,1,1,1
1.656656637,0,1,2,0,1,1
1.795725577,1,0,1,0,1,1
1.692478286,0,1,1,0,1,1
1.551810382,0,1,2,0,1,1
2.235448678,0,1,2,1,1,1
1.805237492,0,1,2,0,0,1
1.639726888,1,1,2,0,1,1
1.609736959,1,0,1,1,1,1
1.900228901,0,0,0,0,0,0
1.998185184,0,1,1,1,1,1
2.23178026,0,1,0,1,1,1
1.968799245,0,1,1,1,0,1
1.957639005,0,0,0,0,1,0
1.912444065,0,1,2,1,1,1
1.814500434,0,1,1,1,1,1
2.146350648,0,1,0,1,1,1
1.668941896,0,1,2,1,0,1
1.840330151,0,1,2,1,1,1
1.943596302,0,0,1,0,1,0
1.719710984,1,0,0,0,1,1
1.504593863,0,1,1,0,0,1
1.550738579,1,0,1,0,1,1
1.997509669,1,0,1,1,1,1
1.988192659,1,0,1,1,1,1
1.819846456,1,0,0,1,1,1
1.865241453,0,0,0,0,0,0
1.603930061,0,0,0,0,0,0
1.839392559,0,1,1,0,1,1
1.961007762,0,0,2,0,1,0
2.239055106,0,1,2,0,1,1
1.966131313,1,0,1,0,1,1
1.390153791,0,0,2,0,0,1
1.727044485,0,1,2,1,0,1
2.12691946,1,0,2,1,1,1
1.724381594,0,1,1,0,0,1
1.511533164,1,1,1,0,1,1
2.191826606,0,1,0,0,1,1
1.844663392,0,0,0,0,0,0
1.958458786,0,0,2,0,1,0
2.212868429,1,0,2,0,1,1
1.518282637,0,0,0,0,0,0
1.947680612,1,0,2,0,1,1
1.568610499,0,1,2,0,0,1
2.003314282,1,0,1,1,1,1
1.716152097,1,0,0,1,1,1
1.846491835,0,0,1,0,0,0
1.804016346,1,0,1,1,1,1
1.790156676,0,1,1,0,1,1
1.834048007,0,0,0,0,1,0
1.561814272,0,0,0,0,0,0
1.69226021,1,1,2,1,1,1
1.903506436,0,0,1,0,1,0
1.510570143,0,1,1,1,0,1
2.172130553,1,0,1,1,1,1
2.254936364,0,1,1,0,1,1
1.984190097,0,1,2,1,1,1
1.586079143,1,0,1,1,1,1
1.080301147,0,1,0,0,0,1
2.263713831,1,0,2,1,1,1
1.425171013,1,0,2,1,0,1
1.810593582,0,1,2,1,0,1
1.763758489,1,0,1,1,1,1
1.601368137,0,0,0,0,0,0
1.607706764,0,0,0,0,0,0
1.898099888,0,1,2,1,0,1
1.519367457,0,0,0,0,0,0
2.187704015,1,0,1,0,1,1
1.677676478,0,0,0,0,0,0
1.635057203,0,1,2,0,1,1
1.99263251,1,0,1,0,1,1
1.96055349,0,1,2,0,0,1
1.943198505,1,0,2,1,1,1
1.504362632,0,0,2,0,1,1
1.590048157,0,0,0,0,0,0
1.935456142,0,0,0,0,0,0
1.807959054,0,0,0,0,0,0
1.652064461,0,0,0,0,0,0
1.554445081,0,1,1,0,0,1
1.866294722,0,1,2,1,1,1
1.716603206,1,0,1,0,1,1
1.570894609,1,0,1,1,1,1
1.598044727,0,1,2,1,0,1
2.130070878,1,0,2,0,1,1
1.95253894,0,0,0,0,0,0
1.813824742,1,0,1,0,1,1
2.232486012,1,0,2,0,1,1
1.637775714,1,1,1,1,1,1
1.56401396,0,1,1,1,0,1
1.979705808,0,0,0,0,0,0
1.726445735,1,0,1,1,1,1
1.190776329,1,1,2,1,0,1
1.932536279,0,1,2,1,0,1
1.566739142,0,0,0,0,0,0
1.612021791,0,1,2,1,1,1
2.143609286,1,0,1,0,1,1
1.527859367,0,1,2,1,0,1
2.099872171,1,0,1,1,1,1
1.82723684,1,0,2,1,1,1
1.93131207,0,0,0,0,0,0
1.543463743,0,0,0,0,0,0
1.521167277,0,1,2,0,1,1
1.817202608,0,1,2,1,0,1
1.817133245,0,1,1,1,0,1
1.935600078,1,0,1,0,1,1
1.941010166,1,0,2,0,1,1
1.904671198,0,0,0,0,0,0
1.802456812,1,0,2,0,1,1
1.853019519,1,0,0,1,1,1
1.852726441,1,0,2,0,1,1
1.97072127,1,0,0,1,1,1
1.595684907,1,0,1,0,1,1
1.462842717,1,0,2,1,0,1
1.665039777,0,1,1,0,0,1
1.528976504,1,0,1,1,1,1
1.956368093,0,1,1,1,0,1
1.789888467,0,0,2,1,1,1
2.051389041,1,0,2,0,1,1
1.997761103,0,0,2,0,1,0
1.500221694,0,0,0,0,0,0
1.85426688,0,1,1,1,1,1
1.535686808,0,0,1,1,1,1
1.882153475,0,1,2,1,0,1
2.198568485,1,0,2,0,1,1
1.953498762,1,0,1,0,1,1
1.968846498,0,1,2,1,1,1
1.815946434,1,0,1,1,1,1
1.82698287,0,1,1,0,1,1
1.521263143,0,1,2,0,0,1
1.591172756,1,0,0,0,1,1
1.518738506,0,1,1,1,0,1
1.200937684,1,1,0,0,1,1
1.655529852,1,0,2,0,1,1
1.547787886,0,1,1,0,1,1
1.704927564,1,0,1,0,1,1
1.791057257,0,1,1,1,0,1
1.765164778,0,1,2,1,0,1
1.549303476,0,0,0,0,0,0
2.248394334,0,1,2,1,1,1
1.946061476,0,0,0,0,0,0
1.816646679,0,1,1,0,0,1
1.958509378,0,0,1,0,1,0
1.896480979,0,1,2,1,0,1
1.937030256,0,0,0,0,0,0
1.817217902,0,0,1,0,0,0
1.160459191,0,1,2,0,0,1
1.671967484,1,1,2,0,1,1
2.030090775,0,1,0,1,1,1
2.019909315,1,0,1,0,1,1
2.274438091,0,1,2,0,1,1
1.751150113,0,0,2,0,1,1
1.980439485,0,1,1,0,0,1
1.664887552,1,1,1,1,1,1
1.947682718,1,0,2,1,0,1
1.897220177,1,0,2,1,1,1
1.525869247,0,0,0,0,0,0
1.783255588,1,0,1,0,1,1
2.226224978,0,1,2,1,1,1
1.979744448,1,0,1,0,1,1
1.897490211,0,1,0,1,0,1
1.61375799,1,0,0,1,1,1
1.699976931,1,0,2,0,1,1
1.886459236,0,1,0,1,0,1
1.902721545,0,1,1,1,1,1
1.564604778,0,0,0,0,0,0
1.625931656,1,0,2,1,1,1
1.715588229,0,0,0,0,0,0
1.603090778,1,0,0,0,1,1
2.282753743,1,0,2,0,1,1
1.951715822,0,0,1,0,0,0
1.645554582,0,1,1,0,0,1
1.327114426,0,1,2,1,1,1
1.886669444,1,0,2,0,1,1
1.926529151,0,1,1,1,1,1
1.805058328,1,0,1,0,1,1
1.545891591,0,1,1,0,1,1
1.704985891,0,1,1,1,0,1
1.9272734,0,0,0,0,1,0
1.986126413,1,0,0,1,0,1
1.520574537,1,0,2,1,1,1
1.57034231,1,0,1,1,1,1
1.851127789,0,1,2,1,1,1
1.918934027,0,0,0,0,0,0
1.855422576,0,0,0,0,1,0
2.136495972,1,0,2,1,1,1
1.626865801,0,1,2,1,1,1
1.589261385,1,0,0,0,1,1
1.98551341,0,1,2,1,0,1
1.362250148,0,1,2,1,1,1
1.953937307,0,0,0,0,0,0
1.617238484,1,1,1,1,1,1
1.85423169,0,1,2,0,1,1
1.872746134,0,1,1,1,1,1
1.503076483,0,1,2,0,1,1
2.064440081,1,0,2,0,1,1
1.768667894,0,1,2,1,1,1
1.967464785,0,0,0,0,0,0
1.526770121,0,0,0,0,0,0
1.770576968,1,0,1,0,1,1
1.715631864,0,1,1,0,1,1
1.607560312,1,0,1,1,1,1
1.525108223,1,0,1,0,1,1
2.043673735,1,0,1,1,1,1
2.27205261,1,0,2,0,1,1
1.905778942,0,1,1,0,0,1
1.60858168,1,0,2,0,1,1
2.104425312,1,0,1,0,1,1
1.869088064,1,0,2,1,1,1
1.517166465,0,1,1,1,1,1
1.551194413,0,1,2,1,1,1
1.859916687,1,0,1,1,1,1
1.625231966,1,0,0,0,1,1
1.983936194,0,1,1,0,0,1
1.694129827,1,0,0,0,1,1
1.705742203,0,0,1,1,1,1
1.92337775,1,0,1,1,1,1
1.909254347,0,1,2,1,0,1
1.117323661,1,1,2,0,0,1
1.854836325,0,0,1,0,1,0
1.99287841,0,1,2,0,1,1
1.949793391,0,1,1,1,0,1
1.923466331,0,0,0,0,0,0
1.917161918,0,1,1,0,1,1
1.85594274,0,1,2,1,1,1
1.828577386,0,1,1,0,0,1
1.675031975,1,0,1,0,1,1
1.84502279,1,0,2,1,0,1
1.822897155,0,1,2,1,0,1
1.950851974,0,1,2,1,1,1
1.703411095,0,0,0,0,0,0
1.961885684,0,1,2,0,1,1
1.665369846,1,0,2,0,1,1
2.1072677,0,1,0,1,1,1
1.533277265,0,0,0,0,0,0
1.308794119,1,1,2,0,1,1
1.826897702,0,0,0,0,0,0
1.419543947,0,0,2,0,0,1
2.044755329,0,1,1,0,1,1
1.329788196,0,0,2,0,0,1
1.983120561,0,1,2,1,1,1
1.909083739,0,0,0,0,0,0
1.542724294,1,0,0,1,1,1
1.971708068,0,0,2,0,1,0
1.789472274,0,0,0,0,0,0
1.828494094,0,0,2,0,1,0
1.621182469,0,1,2,0,1,1
1.886400378,0,1,1,0,0,1
2.219968858,1,0,2,1,1,1
1.795394323,0,0,2,0,1,1
1.880553843,0,1,1,1,1,1
1.872168032,1,0,0,1,1,1
1.598792667,0,0,0,0,0,0
1.612002741,0,0,2,0,1,1
1.821736945,0,0,2,0,1,0
1.512790855,0,1,1,0,1,1
1.824100649,0,1,0,1,1,1
1.874047013,1,0,0,1,0,1
1.975383411,1,0,2,0,1,1
2.252067446,1,0,2,0,1,1
1.812245202,1,0,1,0,1,1
1.506963903,1,0,0,0,1,1
1.991783998,1,0,1,1,1,1
1.577042385,0,0,2,1,1,1
1.961377858,0,0,1,0,0,0
1.788407606,1,0,2,1,1,1
1.916461094,1,0,1,1,1,1
1.768722063,1,1,1,1,1,1
1.794207267,0,0,0,0,0,0
1.86406809,0,1,2,0,0,1
1.911129179,0,0,2,0,1,0
1.09805351,0,1,2,1,0,1
1.777921943,0,1,1,1,0,1
1.974134825,1,0,2,1,1,1
1.656842882,1,0,1,1,1,1
2.052341573,0,1,2,0,1,1
1.770725147,1,0,1,1,1,1
1.807740946,0,1,1,1,0,1
1.863337884,0,1,2,1,0,1
1.514603422,0,1,1,1,1,1
1.785157064,1,0,2,1,1,1
1.8467582,1,0,1,1,0,1
1.868725768,1,0,0,1,0,1
1.934269431,0,0,0,0,0,0
1.682300362,0,1,2,0,1,1
2.157517518,0,1,1,1,1,1
1.913509275,1,0,0,1,1,1
1.831745163,0,0,0,0,0,0
1.565851668,1,1,2,1,1,1
1.57416561,0,0,0,0,0,0
2.137011066,1,0,1,1,1,1
1.78943657,1,0,1,1,1,1
2.258551494,0,1,2,1,1,1
1.667201222,0,0,0,0,0,0
1.841251461,1,0,2,1,0,1
1.984202586,1,0,2,1,0,1
1.955848223,0,1,1,1,0,1
1.862612543,0,1,0,1,1,1
1.931236626,0,1,0,1,1,1
2.131700429,1,0,1,0,1,1
1.961957094,0,1,1,1,0,1
1.769313921,0,0,0,0,0,0
1.917370076,0,1,1,1,0,1
1.546839534,1,0,2,1,1,1
1.644174591,1,0,0,1,1,1
1.955750503,0,0,2,0,1,0
2.148042959,1,0,2,0,1,1
1.738102614,0,1,2,1,0,1
1.866187082,0,0,1,0,1,0
2.196069915,1,0,1,0,1,1
1.903176501,0,1,1,1,1,1
2.26769943,1,0,1,0,1,1
1.909645164,1,0,2,1,1,1
1.802016507,1,0,2,1,1,1
2.279424977,1,0,2,0,1,1
1.617564587,0,1,1,0,0,1
1.555859862,0,0,2,1,1,1
1.742899775,1,1,1,1,1,1
1.901321922,0,0,0,0,0,0
1.718904314,1,0,2,0,1,1
1.815234807,1,0,1,1,1,1
1.957169486,1,0,2,1,1,1
1.809413871,1,0,2,1,1,1
1.849389829,1,0,2,1,1,1
1.511619436,1,0,1,0,1,1
2.163449191,1,0,2,0,1,1
2.205595338,1,0,1,0,1,1
2.063705297,0,1,0,1,1,1
1.831359047,1,0,1,0,1,1
1.85047054,0,0,0,0,1,0
1.740815897,0,1,1,1,0,1
1.709728282,0,0,1,0,1,1
1.704166556,1,1,2,0,1,1
1.839271763,0,0,0,0,0,0
1.998869259,0,1,1,0,0,1
1.97695855,0,1,2,1,1,1
1.920105232,0,1,2,1,0,1
1.98521643,0,0,1,0,1,0
1.077282163,1,1,2,0,1,1
1.52477895,0,1,1,0,0,1
1.809419269,0,0,0,0,0,0
2.295651275,1,0,1,0,1,1
1.675900057,0,0,2,1,1,1
1.787279756,0,0,2,0,1,1
1.890648175,1,0,1,1,1,1
1.241401663,0,0,0,1,1,1
1.505593186,1,0,2,1,1,1
1.780286991,0,0,2,1,1,1
1.755494201,1,1,2,0,1,1
1.760184361,0,0,1,1,1,1
1.666265282,0,1,2,1,1,1
1.951765218,1,0,2,1,1,1
1.730495926,0,1,1,1,0,1
1.864278413,0,0,0,0,0,0
1.759063476,1,0,1,0,1,1
1.908831826,0,0,0,0,0,0
1.984359582,0,0,0,0,0,0
1.823575813,0,0,0,0,0,0
2.117456747,0,1,2,1,1,1
1.8793113,1,0,2,1,1,1
1.868089889,0,0,0,0,0,0
1.070328897,0,1,2,1,1,1
1.784820756,0,1,2,0,0,1
1.979763454,1,0,2,1,1,1
2.170958681,0,1,2,0,1,1
1.90459366,0,1,1,1,0,1
1.965492213,1,0,0,1,1,1
1.861697776,1,0,2,1,0,1
2.107455505,1,0,1,0,1,1
2.005235086,0,1,0,1,1,1
1.644820992,1,0,0,0,1,1
1.863729957,0,0,0,0,0,0
1.67380023,0,0,0,0,0,0
1.856035721,0,1,0,1,0,1
1.986277244,0,1,1,1,1,1
1.312165242,0,1,0,0,0,1
1.836461105,0,1,1,1,0,1
1.717298868,1,0,1,1,1,1
1.561995393,1,0,1,0,1,1
1.867880593,0,1,2,1,0,1
1.691820164,0,1,1,0,1,1
1.489515353,1,0,1,1,1,1
1.689336452,0,1,1,1,1,1
1.655033153,1,0,1,1,1,1
1.941398859,1,0,2,1,1,1
1.855016006,0,1,2,0,0,1
1.839185817,0,0,1,0,0,0
1.927800007,1,0,0,1,0,1
1.861909324,0,1,2,1,1,1
1.854320636,1,0,2,0,1,1
1.511910698,0,1,1,0,1,1
1.790058287,1,0,1,1,1,1
2.003262582,1,0,2,0,1,1
1.987270015,0,1,0,1,1,1
1.975310386,0,1,1,1,0,1
1.812073097,1,0,1,1,1,1
2.253884352,1,0,1,0,1,1
1.819443027,0,0,0,0,0,0
1.570517713,0,1,2,0,0,1
1.30972314,0,1,2,0,1,1
2.076480931,1,0,2,1,1,1
1.838739661,0,1,2,1,0,1
1.90783588,0,1,2,1,0,1
2.009311654,1,0,1,0,1,1
1.642204697,1,0,0,1,1,1
2.172321932,0,1,0,0,1,1
1.877434642,1,0,0,1,0,1
1.930931346,1,0,2,1,1,1
1.510311508,0,1,2,1,1,1
1.8820656,0,0,0,0,0,0
1.759834707,0,0,2,1,1,1
1.986071872,0,1,1,1,0,1
1.986425404,1,0,1,1,1,1
2.277048946,1,0,2,0,1,1
1.875447668,1,0,0,1,0,1
1.755303874,0,0,1,0,1,1
1.692411775,0,1,2,1,1,1
1.550037189,0,0,0,0,0,0
1.572389044,0,1,2,1,1,1
1.102501334,0,0,1,1,0,1
1.614070766,1,0,2,0,1,1
1.509900863,0,1,2,0,0,1
1.860671204,0,0,2,0,0,0
2.07981898,1,0,1,1,1,1
1.989180158,1,0,1,0,1,1
1.90398796,1,0,1,0,1,1
2.25884863,0,1,2,1,1,1
1.141825398,1,1,2,1,0,1
1.496865696,1,1,0,1,1,1
1.906640229,0,0,2,0,1,0
1.655189781,0,0,0,0,0,0
1.842057721,1,0,2,1,0,1
1.970294608,1,0,2,0,1,1
2.200825163,1,0,1,0,1,1
1.985521712,0,1,2,1,0,1
1.918315337,1,0,2,0,1,1
1.966314748,0,1,2,1,1,1
2.147032067,1,0,2,0,1,1
1.52606213,0,1,1,1,1,1
1.88801238,1,0,1,1,0,1
1.906597856,1,0,2,1,1,1
1.953990261,1,0,2,1,1,1
1.203779357,1,0,2,0,1,1
1.843184915,0,1,2,1,1,1
1.742521807,0,1,1,1,1,1
1.04158075,0,0,0,0,0,1
1.965681729,1,0,1,1,0,1
1.723633356,0,0,0,0,0,0
1.982727126,1,0,1,1,1,1
1.763325098,1,0,2,1,1,1
1.8374014,1,0,1,1,0,1
1.804493467,1,0,1,0,1,1
1.755901813,0,1,2,0,0,1
2.263970842,0,1,0,1,1,1
2.091172348,1,0,2,0,1,1
2.107580018,1,0,1,0,1,1
1.526368013,1,0,0,1,1,1
1.580781245,0,0,0,0,0,0
1.674222682,1,0,2,1,1,1
1.854924441,0,1,2,1,0,1
2.175533043,1,0,2,1,1,1
2.171270522,1,0,2,1,1,1
1.628217997,0,0,0,0,0,0
1.75758217,0,1,1,1,1,1
1.694305499,0,0,0,0,0,0
1.310321429,0,0,1,1,0,1
2.150683393,0,1,1,0,1,1
1.516651813,0,1,1,0,1,1
2.027791877,1,0,1,0,1,1
1.583473934,0,1,1,0,0,1
1.91499432,0,1,0,1,0,1
1.64953586,0,1,2,1,1,1
1.823737776,1,0,1,0,1,1
1.957206657,0,1,1,1,0,1
1.960370856,1,0,0,1,1,1
1.808762262,1,0,2,1,1,1
1.692408302,0,1,1,0,0,1
1.400427466,0,1,2,1,0,1
1.86863089,0,0,0,0,0,0
1.538995846,0,1,1,0,1,1
1.789156034,0,0,2,0,1,1
1.832645633,1,0,2,1,1,1
1.663113117,1,0,1,1,1,1
1.22214213,1,0,2,1,0,1
1.619703709,1,0,2,1,1,1
1.881979534,0,1,2,1,1,1
1.604989625,0,0,2,1,1,1
2.045784797,1,0,1,0,1,1
1.43057128,1,1,2,0,0,1
1.442357888,1,0,2,1,1,1
1.848431596,1,0,1,1,0,1
1.537075868,0,0,2,1,1,1
1.901185072,1,0,1,0,1,1
1.811522245,1,0,2,0,1,1
1.94467262,1,0,1,1,1,1
2.048459528,0,1,0,1,1,1
1.563762848,1,0,2,1,1,1
2.096765369,1,0,2,0,1,1
1.597796152,0,0,0,0,0,0
1.575695904,0,1,1,1,0,1
1.814835144,0,0,0,0,0,0
1.533835299,0,1,2,0,1,1
1.085756375,1,0,2,1,0,1
1.566368898,0,1,1,1,1,1
1.527409398,0,1,2,0,1,1
1.929056845,1,0,0,1,1,1
1.60522093,0,1,2,0,0,1
1.501199975,1,0,2,0,1,1
1.989458504,1,0,0,1,0,1
1.493098743,1,0,1,1,0,1
1.955887403,0,0,1,0,1,0
1.988025071,0,1,1,1,0,1
1.816973558,1,0,2,1,1,1
1.207615479,1,1,1,1,0,1
1.945671455,1,0,2,1,1,1
1.822350766,1,0,2,0,1,1
1.151278951,0,0,1,0,0,1
1.851859499,0,1,0,1,1,1
1.985315525,1,0,1,0,1,1
1.731610225,0,1,2,1,0,1
1.947848565,1,0,2,0,1,1
1.89287429,0,1,1,1,0,1
1.798141615,1,0,1,0,1,1
1.600058124,0,1,2,0,1,1
1.885585676,0,0,2,0,0,0
1.08969403,0,0,2,0,0,1
2.290939601,0,1,1,0,1,1
1.844060017,0,0,0,0,0,0
1.912796039,0,0,0,0,0,0
1.907430762,0,0,0,0,0,0
2.26342675,1,0,1,1,1,1
1.82531614,1,0,0,1,1,1
1.127804435,1,0,2,0,0,1
2.190385329,0,1,2,0,1,1
1.917272666,0,0,2,0,1,0
1.761106766,0,1,2,1,0,1
1.740797149,0,1,1,1,1,1
1.631545887,0,1,1,1,1,1
1.712192145,0,0,1,0,1,1
1.816411719,0,1,1,0,0,1
1.896862182,0,1,1,0,1,1
1.791614026,1,1,1,0,1,1
1.984282928,1,0,1,1,1,1
1.885298619,0,0,0,0,0,0
2.12815248,1,0,2,1,1,1
1.702559601,0,1,1,0,0,1
1.979441072,1,0,1,1,1,1
1.77612208,1,0,1,0,1,1
1.611667867,1,0,1,0,1,1
1.581621911,0,1,1,1,1,1
2.280347691,0,1,1,0,1,1
1.835725205,1,0,2,1,0,1
1.812495302,0,0,0,0,0,0
1.414627067,1,0,1,1,0,1
2.168835775,0,1,1,0,1,1
1.529528125,0,0,0,0,0,0
1.65982403,0,0,0,0,0,0
1.988500044,0,0,0,0,0,0
1.917923212,0,1,1,0,1,1
1.914965792,0,0,0,0,0,0
1.959755353,0,1,2,0,1,1
1.830198576,0,0,0,0,0,0
1.902499663,0,0,0,0,0,0
2.098622867,0,1,2,1,1,1
1.594488794,0,1,2,0,1,1
1.723658198,0,1,1,1,1,1
2.235040208,1,0,1,1,1,1
1.747628665,1,1,1,1,1,1
1.819667222,1,0,2,0,1,1
1.822137736,0,0,0,0,0,0
2.043963264,0,1,0,1,1,1
1.912492767,0,0,1,0,0,0
1.300484595,1,1,1,1,0,1
1.686282727,1,0,0,0,1,1
1.546860144,0,0,0,0,0,0
2.214330314,0,1,1,1,1,1
1.576142589,0,0,0,0,0,0
1.769009909,1,0,0,0,1,1
2.008648267,1,0,2,0,1,1
1.570747588,0,1,1,0,0,1
1.820402854,1,0,2,0,1,1
1.775640302,0,1,2,0,1,1
1.553824235,0,1,1,0,0,1
2.01322474,1,0,2,1,1,1
1.821039285,1,0,1,0,1,1
1.529548453,1,1,2,0,1,1
1.830416134,0,0,2,0,1,0
1.749476086,1,0,1,0,1,1
1.897103438,0,1,2,1,1,1
1.771461152,0,1,2,1,1,1
1.549744498,0,0,1,1,1,1
2.116485243,0,1,2,1,1,1
1.994488202,0,0,0,0,0,0
1.812567363,1,0,1,0,1,1
1.549709414,1,0,1,0,1,1
1.811194185,0,0,0,0,1,0
1.774497151,0,0,0,0,0,0
1.326061093,1,0,0,0,1,1
1.528531387,0,1,2,0,1,1
1.524225046,0,1,2,1,1,1
1.503204959,0,0,0,0,0,0
1.33070154,0,1,2,0,0,1
1.525742685,1,0,1,0,1,1
1.836384135,1,0,1,1,1,1
1.750468758,0,0,0,0,0,0
1.936310345,1,0,1,1,1,1
1.620186118,0,1,1,1,1,1
2.184073503,1,0,2,1,1,1
2.133566826,0,1,1,1,1,1
2.137437875,0,1,2,1,1,1
1.851423963,0,0,0,0,0,0
2.107838517,1,0,1,1,1,1
1.816493025,0,0,0,0,1,0
1.993121886,1,0,1,0,1,1
2.033378708,0,1,2,1,1,1
1.761625013,0,1,1,1,0,1
1.878641772,0,1,0,1,0,1
1.65436043,0,1,1,0,0,1
1.917211626,1,0,2,0,1,1
1.988789214,1,0,2,0,1,1
2.197555444,1,0,1,1,1,1
1.831504367,0,1,2,0,0,1
1.797971061,0,0,0,0,0,0
1.764495224,1,0,0,1,1,1
1.84581859,1,0,1,1,0,1
1.160687714,1,0,0,0,1,1
1.862949759,0,0,0,0,0,0
2.042888263,1,0,1,1,1,1
1.721792526,1,0,1,0,1,1
1.831957109,1,0,2,0,1,1
1.675844523,0,0,0,0,0,0
1.998479142,1,0,1,0,1,1
1.710262493,1,0,0,0,1,1
1.297399468,0,1,1,0,1,1
1.971070815,1,0,1,0,1,1
1.906536592,1,0,2,1,0,1
1.952285535,0,1,2,1,0,1
1.879022924,0,0,0,0,0,0
2.083391219,1,0,2,0,1,1
1.935481728,0,1,0,1,0,1
2.076252263,0,1,1,1,1,1
1.777616864,1,0,0,0,1,1
1.636292681,0,1,2,1,0,1
1.573338149,0,0,1,1,1,1
1.330900445,1,0,2,0,1,1
1.617936874,0,1,1,0,1,1
1.962685759,0,1,2,0,1,1
1.611110484,1,0,2,0,1,1
2.081346879,1,0,2,0,1,1
1.903664075,0,1,1,1,0,1
1.941196441,0,1,2,0,0,1
1.761720874,0,0,0,0,0,0
1.920960577,1,0,2,1,0,1
1.666806779,0,1,1,1,0,1
1.976064492,1,0,0,1,0,1
1.803660722,0,0,1,0,1,0
1.836269417,0,1,2,0,0,1
1.902583046,0,0,0,0,0,0
1.83705913,1,0,1,1,1,1
1.620828093,1,0,1,0,1,1
2.23355834,0,1,0,0,1,1
1.108309904,0,1,2,0,0,1
1.334161662,0,1,2,0,0,1
1.582585867,1,1,2,0,1,1
1.930273112,1,0,2,1,1,1
1.923979739,1,0,1,1,1,1
1.943766302,0,1,1,0,0,1
1.714762127,1,1,2,0,1,1
1.818448499,1,0,2,0,1,1
1.605566754,0,1,2,1,0,1
2.163432827,1,0,1,0,1,1
1.653850152,0,0,2,1,1,1
1.593181729,0,0,0,0,0,0
1.519384578,0,0,0,0,0,0
1.812792066,0,0,0,0,0,0
1.638443289,0,1,1,1,1,1
1.428527724,1,1,2,0,1,1
1.913081612,0,1,2,0,0,1
2.072610619,1,0,1,0,1,1
1.814561325,1,0,0,1,1,1
1.94398003,0,1,1,0,1,1
1.522349682,0,1,2,0,1,1
1.803103963,0,1,1,1,1,1
1.871627036,0,0,0,0,0,0
1.956366421,1,0,0,1,1,1
1.840386378,1,0,1,1,0,1
1.560260911,0,0,0,0,0,0
2.131573252,1,0,1,1,1,1
1.662058519,1,0,2,0,1,1
1.879814958,1,0,2,0,1,1
1.841915266,0,0,1,0,1,0
1.843517747,0,1,2,1,0,1
