Aggregate,Internship,DegreeComp,Winter,Germanlevel,Private,Admission
1.739083695,0,1,0,2,0,1
2.732953553,0,1,1,2,1,1
2.592654904,0,0,0,0,0,0
2.563711559,0,0,1,0,0,0
2.209542922,1,1,1,2,0,1
3.359341517,0,0,0,0,1,0
2.595572147,0,1,1,1,1,1
2.400732153,0,1,1,2,0,1
1.728784907,1,0,1,0,0,0
2.618754598,0,1,1,2,1,1
2.307482929,1,0,1,2,1,1
2.594653505,0,1,1,1,0,0
2.509304862,0,1,1,1,1,1
2.223831231,1,1,0,1,0,1
1.528937345,0,0,1,0,0,0
2.610547141,0,0,0,2,0,0
2.768277087,0,0,0,1,0,0
1.936046164,1,0,0,0,0,0
3.85156121,0,1,1,1,1,0
2.368486285,1,1,1,0,0,1
2.686610957,0,0,0,2,0,0
2.748530166,1,1,1,1,1,1
3.448251911,0,1,0,1,0,0
2.08906491,0,0,1,2,0,0
2.558629866,1,1,1,1,0,1
1.817003161,1,1,1,1,1,1
2.793619865,1,1,1,1,0,1
2.187814927,0,1,1,2,0,1
1.875860009,1,0,0,1,0,1
3.502518645,0,1,0,0,1,0
2.568400309,1,1,1,1,1,1
2.755830528,0,1,0,2,0,0
2.009776696,1,0,1,1,0,0
2.082538289,0,1,1,1,0,1
2.264512963,0,1,1,2,0,1
1.631085294,0,0,1,0,0,0
2.342997549,0,0,0,0,0,0
2.276115877,1,1,0,2,0,1
1.786400892,1,0,1,2,1,1
2.825155772,1,0,0,0,0,0
1.594376519,1,0,0,0,0,0
2.686398832,1,1,1,2,1,1
2.336405705,0,0,0,2,1,1
2.642842427,1,1,1,2,0,1
2.058115972,0,0,1,1,0,0
2.014203291,0,1,1,2,1,1
2.961249906,0,0,0,2,1,0
2.697077118,0,0,0,1,0,0
1.704597187,0,0,0,0,0,1
2.668674283,0,1,1,1,0,0
1.992894727,0,1,0,0,1,1
3.039047776,0,1,0,0,0,0
2.755507368,1,1,1,2,1,1
2.450420973,0,0,0,0,0,0
2.661389394,0,0,0,1,0,0
2.563541332,1,1,1,2,0,1
2.995145152,0,0,0,2,1,0
2.469657855,0,0,1,2,1,1
1.973633666,1,1,0,1,1,1
2.708493993,1,1,1,2,0,1
2.15675077,0,1,1,2,0,1
1.708529177,0,0,1,0,1,1
2.521163879,0,0,0,2,0,0
3.542602715,1,1,1,2,0,0
2.191197515,1,0,0,1,0,0
2.721017845,0,1,1,1,1,1
2.210907824,1,1,0,2,0,1
2.18449299,0,0,0,0,0,0
1.614280763,1,1,0,1,1,1
2.655487788,1,1,1,1,0,1
2.790050216,0,0,1,1,0,0
2.551298087,0,0,1,0,0,0
2.733190464,0,0,1,1,0,0
2.454388618,0,1,1,1,0,1
2.412411611,1,0,1,0,0,0
3.688154735,0,1,0,0,0,0
2.938694743,0,0,0,0,0,0
2.427422794,1,1,0,2,0,1
1.842914333,1,0,0,2,1,1
2.093286932,1,1,0,1,0,1
1.958199658,0,0,0,0,0,0
2.254247085,1,0,0,0,1,1
2.769319714,0,1,1,1,1,1
3.889178049,1,0,1,0,1,0
2.466775588,1,0,0,1,0,0
2.075124575,0,1,1,2,0,1
1.864342686,1,0,0,0,0,0
2.588409226,0,0,0,2,0,0
2.631460292,1,1,1,1,1,1
2.07600233,1,0,0,1,1,1
2.134367755,0,1,1,1,0,1
2.171176233,0,1,1,1,0,1
3.40595769,0,1,0,0,1,0
2.738671365,1,1,1,1,1,1
1.39934219,0,1,1,2,1,1
1.544725034,1,0,0,0,0,0
3.996955226,1,1,0,0,1,0
1.606599967,1,0,1,0,0,1
2.317414286,0,0,0,0,0,0
3.204877792,0,1,1,1,1,0
2.785598682,0,1,1,1,1,1
2.596838157,1,1,1,2,0,1
2.177042187,0,0,0,1,0,0
2.745405304,1,1,1,1,1,1
1.40643249,0,0,0,1,1,1
3.271855431,1,0,0,1,0,0
1.185101487,1,1,0,1,1,1
1.849353649,1,0,0,0,0,0
3.560789142,0,0,0,0,1,0
2.397011989,0,1,0,2,1,1
3.825568778,1,1,1,2,1,0
2.705454884,0,1,0,2,0,0
1.964433005,1,1,1,0,0,1
1.779622059,0,1,1,2,1,1
2.918988064,0,0,1,1,1,0
2.809236662,0,0,0,2,1,0
2.347354224,0,0,1,0,0,0
2.313033912,0,1,1,2,0,1
2.575770737,1,1,1,2,0,1
2.135273816,0,0,1,1,1,1
3.466010044,0,0,1,0,0,0
2.799180311,1,1,1,1,0,1
2.516591919,1,1,1,1,1,1
2.540050808,0,0,1,0,0,0
2.30811677,0,0,1,2,0,0
2.309950236,0,0,1,1,1,1
2.658621144,0,1,1,2,0,0
3.377014481,0,0,0,0,1,0
2.915152943,1,0,0,2,1,0
2.23657362,1,1,0,2,0,1
2.00344055,0,1,1,1,0,1
1.517526951,1,0,1,0,0,1
3.750325154,1,1,0,0,0,0
3.057473848,1,0,0,2,1,0
3.189835672,1,1,0,0,1,0
2.178854674,0,0,1,1,1,1
2.720672772,0,1,0,1,0,0
1.873347023,1,0,0,2,1,1
3.773775444,0,0,1,0,0,0
1.905020759,1,1,0,1,1,1
2.324977933,1,0,0,1,0,0
2.570502565,1,1,1,2,0,1
1.98625238,1,1,0,2,1,1
2.167296282,0,0,0,2,1,1
2.344122742,0,1,1,2,0,1
2.629959521,1,1,1,2,1,1
3.276245878,0,1,0,2,0,0
2.432233516,0,1,1,1,0,1
1.01113411,1,0,1,2,1,1
2.326729438,1,1,1,2,0,1
1.73480976,0,0,0,1,0,1
1.883936265,1,1,0,2,1,1
2.644250263,0,1,0,1,0,0
3.228358201,0,1,0,0,1,0
2.186702259,0,0,0,0,0,0
3.99177121,0,0,0,1,0,0
2.792075103,1,1,1,1,0,1
1.566875961,0,0,0,1,0,1
2.102737799,1,1,0,1,0,1
2.747951339,0,0,1,2,0,0
2.439236626,1,1,0,1,0,1
2.395692571,1,0,0,2,0,0
3.549451239,0,1,1,1,1,0
2.893806766,0,1,1,0,1,0
1.959834665,0,0,1,0,0,0
2.613478713,0,0,1,2,0,0
2.645409166,1,1,1,1,0,1
2.886305275,1,0,1,0,1,0
1.658747574,1,1,1,2,0,1
2.046014638,0,0,0,0,0,0
2.736723772,0,1,0,1,0,0
2.834933575,0,0,0,1,1,0
2.545963342,0,0,0,1,0,0
2.664068826,0,1,1,2,0,0
2.075612111,1,1,1,0,0,1
2.593063013,0,1,1,2,1,1
2.479395417,1,1,0,0,0,1
2.291802324,0,1,1,1,0,1
2.082269327,1,0,1,1,0,0
2.651550942,0,1,1,1,1,1
3.418585193,0,1,0,2,0,0
2.580309919,1,1,1,1,0,1
2.431483622,0,1,1,2,0,1
2.664580293,0,1,1,2,1,1
2.362435198,1,1,1,1,0,1
3.935657194,1,1,1,0,0,0
2.3019071,0,1,1,1,0,1
2.438245272,1,1,0,2,0,1
3.042565789,0,1,1,1,1,0
2.81033845,1,0,0,0,1,0
2.745382073,1,1,1,1,0,1
2.541487673,0,1,1,2,1,1
2.466954355,1,1,1,0,0,1
1.164078122,1,0,1,2,0,1
2.296531732,0,1,0,2,1,1
2.06576644,0,0,1,1,0,0
2.470653024,1,1,1,1,0,1
1.914955755,1,1,0,0,0,1
2.196530221,0,0,0,0,0,0
2.630694894,0,1,1,2,1,1
3.272868539,1,1,0,2,0,0
2.497377607,1,1,1,2,0,1
2.579768881,1,1,1,2,0,1
2.343796991,1,1,0,0,1,1
2.016219545,1,1,0,0,0,1
1.89341068,1,1,0,0,0,1
2.948238386,1,1,1,1,0,0
2.669142363,0,1,1,2,1,1
1.535651266,0,1,1,1,1,1
2.593754487,0,0,1,2,0,0
2.419871295,0,1,1,1,0,1
3.173797918,1,1,0,1,1,0
1.992013868,1,0,1,1,0,1
3.402304184,1,0,0,1,0,0
3.030628262,0,0,1,2,1,0
2.532011822,1,1,1,2,0,1
1.847077554,0,1,1,2,0,1
2.120490279,0,0,1,1,0,0
2.695054605,1,1,1,2,1,1
1.80374337,0,1,0,1,0,1
2.369281245,0,1,1,2,0,1
2.338386203,1,1,1,0,0,1
1.932630781,1,1,0,2,1,1
1.908794308,0,1,0,2,0,1
2.522533745,0,0,1,0,0,0
3.842063881,0,1,1,0,1,0
2.104507899,0,1,0,0,1,1
1.889668648,0,0,0,0,0,1
1.861495944,0,0,1,2,1,1
2.281190142,1,1,1,0,0,1
1.64482323,1,1,1,1,1,1
1.837001317,0,1,0,2,0,1
2.753654518,1,1,1,1,0,1
2.690336615,0,1,0,2,0,0
2.480931445,1,0,0,1,0,0
2.311873567,0,0,0,1,0,0
2.313888674,0,0,0,0,0,0
2.328982348,1,1,1,1,0,1
2.166955533,0,1,1,2,0,1
3.833587904,1,1,0,1,1,0
2.108536894,0,0,1,1,0,0
2.96205247,0,0,0,0,0,0
3.60527338,0,0,1,1,1,0
2.192401734,0,0,0,0,0,0
2.724736074,1,1,1,1,0,1
2.54728302,1,1,1,2,0,1
2.668990209,0,0,0,0,0,0
2.258418976,0,0,1,0,0,0
2.15000903,0,1,1,2,0,1
2.326584241,0,1,1,1,0,1
2.679896483,0,0,1,1,0,0
2.690103034,0,0,0,0,0,0
1.796879984,1,1,1,2,1,1
2.457152079,1,0,0,0,1,1
2.886976224,1,1,0,1,1,0
2.344926375,0,0,1,0,0,0
1.712239308,0,0,0,0,0,0
3.77313202,1,0,1,1,0,0
2.184450089,0,0,0,0,0,0
1.546296072,1,1,1,2,0,1
1.733047576,1,1,1,0,0,1
2.470452053,0,1,1,2,0,1
1.613391358,0,0,1,0,0,0
2.570749299,1,1,1,1,0,1
1.914193227,0,0,1,0,0,0
3.984348556,1,0,0,1,1,0
2.511555942,0,0,1,2,0,0
1.781145788,0,1,1,0,0,1
2.51333156,0,0,0,2,0,0
3.661072007,1,0,0,2,0,0
3.135297765,0,0,0,0,1,0
2.520597239,0,1,1,1,0,0
2.797550742,0,1,1,1,1,1
1.196812695,0,0,0,1,1,1
2.714540693,1,1,1,2,1,1
2.312251838,0,1,1,2,0,1
3.96828254,0,1,0,2,0,0
2.412563659,0,1,1,2,1,1
2.72461964,0,0,1,1,0,0
2.559886969,0,0,0,0,0,0
2.494357743,0,0,0,0,0,0
3.95085569,1,0,0,2,1,0
1.615958386,1,0,0,0,0,0
1.515547054,0,1,1,1,1,1
2.182783508,1,1,0,2,0,1
3.608919064,0,0,0,1,1,0
2.356910168,0,0,0,0,0,0
1.524299144,1,0,0,1,0,1
1.624780921,1,0,0,0,0,0
2.203946369,1,0,1,1,0,0
2.787390042,0,1,1,2,1,1
2.223245899,1,1,0,2,0,1
2.838884314,0,1,1,2,0,0
2.174295122,1,1,1,0,0,1
1.621828726,1,0,1,0,0,0
2.655208567,0,1,1,1,0,0
2.327069472,0,0,1,0,0,0
2.092934894,0,0,1,1,1,1
1.516793221,0,0,0,2,1,1
2.372147018,1,0,0,1,0,0
1.969278363,0,1,1,2,0,1
1.917451243,1,1,1,2,1,1
2.530146163,1,1,1,1,1,1
1.843904385,0,1,1,0,0,1
2.556910945,1,1,1,2,0,1
1.061136191,1,0,0,1,1,1
1.541870576,1,0,1,0,0,0
3.278098158,1,1,0,2,0,0
3.534332891,0,1,1,0,0,0
2.077102756,1,1,0,0,0,1
2.727197865,1,1,1,2,1,1
2.468482275,1,1,0,0,0,1
2.488463513,1,1,1,0,0,1
2.487585443,0,1,1,1,0,1
1.569432598,0,1,0,2,1,1
2.212904767,0,1,1,2,0,1
2.650434574,1,1,1,1,1,1
2.033772268,0,0,0,0,0,0
2.512373392,0,0,1,2,0,0
3.46100956,0,1,1,1,1,0
1.3576781,1,0,1,1,1,1
1.626878915,0,0,1,0,0,0
2.094391659,0,0,0,1,0,0
3.505361511,0,0,1,0,1,0
2.259659865,1,0,0,1,0,0
2.524577687,1,1,1,1,1,1
2.534005978,0,0,0,0,0,0
3.802997905,1,0,1,0,1,0
2.267216118,0,0,0,0,0,0
2.48119326,1,0,1,0,0,0
2.513659391,1,1,1,1,0,1
3.768460157,0,0,0,1,0,0
2.57701951,0,1,0,2,0,0
1.949678226,0,1,0,0,1,1
1.710891605,0,1,1,2,1,1
3.571606255,0,1,1,1,0,0
1.923559485,1,1,0,1,0,1
2.448249843,0,0,0,0,0,0
1.720428475,1,0,1,0,0,1
1.50359341,1,0,1,2,1,1
2.305389647,0,0,0,0,0,0
1.687230933,0,1,0,1,0,1
1.660493287,1,1,0,0,0,1
2.96480799,1,0,1,0,0,0
2.505029376,0,0,1,0,0,0
3.382373322,0,1,1,2,1,0
3.441018489,0,1,0,1,1,0
2.416073701,1,1,1,0,0,1
2.743357987,0,1,1,2,0,0
2.5612352,0,1,1,2,0,0
3.189766587,1,1,1,0,1,0
2.668175394,0,0,0,0,0,0
2.193286823,1,1,1,1,1,1
2.507432868,0,1,1,2,0,0
2.577042279,1,1,1,1,0,1
2.476119432,0,1,1,2,0,1
2.042528096,1,1,0,2,0,1
1.248142318,1,1,0,2,1,1
1.938712394,1,0,0,0,0,0
2.695935471,1,1,1,2,0,1
1.767485161,1,0,0,0,0,0
2.098521036,0,0,1,0,0,0
2.08407114,1,1,0,1,1,1
2.774190094,1,1,1,1,0,1
2.384339918,0,0,1,0,0,0
3.73403578,0,1,1,2,0,0
2.221494543,0,1,1,1,0,1
2.158418686,1,0,0,2,1,1
2.107360091,0,0,0,0,0,0
3.423097984,0,1,1,2,0,0
2.724921017,0,1,0,1,0,0
2.370328698,0,0,0,2,0,0
2.179382666,1,1,1,1,0,1
2.879085902,1,1,0,1,1,0
1.31566614,1,1,1,2,1,1
1.508884635,1,1,0,1,0,1
2.463493727,1,1,0,0,1,1
2.37516203,0,0,1,0,0,0
2.593871159,0,1,0,2,0,0
2.370450861,1,1,0,1,0,1
2.568882668,1,1,1,2,0,1
3.713469825,0,0,1,2,1,0
2.79818028,1,1,1,1,1,1
2.603132513,1,1,1,2,1,1
3.975907421,0,1,1,0,1,0
1.234079026,0,0,1,0,1,1
2.472853501,0,0,0,1,0,0
2.569557771,0,0,0,1,0,0
1.51191549,0,0,1,0,0,0
1.700718514,0,1,0,1,0,1
2.662265714,0,1,1,1,1,1
2.024687322,0,0,0,0,1,1
2.417269928,0,1,1,1,0,1
1.360735253,0,1,1,0,1,1
2.552529068,0,0,0,1,0,0
2.54033385,0,0,1,2,0,0
2.217856904,0,1,1,2,0,1
2.262724294,0,1,1,2,1,1
2.139821325,1,1,1,1,0,1
2.418195641,1,0,0,1,0,0
2.773505198,1,1,1,2,0,1
2.495905954,1,0,0,2,1,1
2.580993678,1,1,1,2,1,1
1.823721553,1,0,1,2,1,1
1.693473064,0,1,1,2,1,1
2.089721248,1,0,0,2,0,0
2.597905499,1,1,1,2,1,1
1.517889933,1,0,1,0,0,0
3.984475207,1,0,0,0,1,0
3.123191049,1,0,1,0,1,0
2.608297532,1,1,1,1,1,1
2.228776162,1,1,0,1,0,1
1.414608743,1,0,0,0,1,1
1.915190111,1,0,1,0,0,0
2.617158168,1,1,1,2,1,1
3.12720519,1,0,1,0,0,0
3.439665194,1,1,1,2,0,0
2.692403108,0,0,0,1,0,0
2.640833595,0,0,1,0,0,0
2.557730787,0,0,1,1,0,0
2.045531421,1,0,1,2,0,0
2.712116666,0,0,0,1,0,0
2.705158699,0,0,0,1,0,0
2.633998345,0,0,0,2,0,0
1.596329459,1,1,0,2,0,1
3.244195854,0,0,0,1,0,0
2.227266329,1,0,0,2,0,0
2.422129952,0,0,0,0,0,0
3.108686806,1,0,0,2,1,0
2.751469397,1,1,1,2,0,1
2.27697682,0,1,1,2,0,1
3.531257321,1,0,0,1,1,0
1.249435297,1,0,0,1,1,1
1.510712879,1,1,0,0,0,1
3.765516466,0,0,0,0,1,0
2.488660303,1,1,0,1,1,1
1.659457022,0,0,0,0,0,0
2.592216818,1,1,1,1,0,1
1.69686123,1,0,0,1,0,1
2.285686588,0,1,0,2,1,1
2.560826218,0,1,1,2,0,0
1.893811261,1,0,0,1,1,1
1.557451101,0,1,1,0,1,1
3.228577217,1,0,1,2,0,0
2.041475454,1,1,1,1,1,1
2.246813084,0,1,1,1,0,1
2.313656338,1,1,1,2,0,1
2.59609268,0,1,1,1,1,1
1.911752933,0,1,0,2,1,1
2.200630761,1,1,0,1,0,1
2.813224029,1,0,0,1,0,0
3.689013394,1,1,1,0,0,0
2.523569959,1,1,1,2,0,1
3.181868813,0,1,1,1,1,0
2.411623654,1,1,0,1,1,1
2.291289188,0,0,0,2,0,0
2.141890855,0,0,0,2,0,0
2.14111324,1,1,1,0,0,1
2.096808723,0,0,1,1,0,0
2.376483421,0,1,1,2,0,1
2.534894322,0,0,1,0,0,0
2.479929078,0,0,1,0,0,0
2.117812027,1,0,0,1,0,0
2.055141044,0,0,0,2,0,0
1.87178556,1,0,1,0,0,0
2.406929496,0,0,0,1,0,0
1.598545015,0,0,1,2,1,1
2.436804915,1,1,0,2,1,1
2.521301535,0,1,1,2,1,1
3.044770241,0,1,1,0,0,0
2.597239665,0,0,1,1,0,0
2.657697181,1,1,1,2,0,1
2.19918016,0,0,0,0,0,0
1.946147375,0,0,0,0,0,1
3.245388453,1,1,1,0,0,0
2.194593872,1,0,0,0,0,0
2.188422989,0,0,1,0,0,0
1.62892989,1,0,0,0,0,1
2.026835666,0,0,0,0,0,0
2.641490819,0,0,1,0,0,0
2.261294338,0,0,0,0,0,0
2.071792922,0,1,1,0,1,1
2.255599523,1,0,0,0,1,1
2.572733477,0,1,1,2,1,1
2.691924443,0,1,1,2,1,1
1.6404724,0,1,1,1,0,1
2.012176585,0,1,1,2,0,1
1.866950051,1,1,1,1,0,1
1.839371876,1,0,1,2,1,1
1.226569765,1,0,0,2,1,1
2.643935913,0,0,1,0,0,0
2.721618663,0,1,1,2,0,0
3.626098111,1,1,1,1,1,0
3.603847068,1,1,0,0,1,0
2.7198005,0,1,0,1,0,0
2.774938978,1,1,1,2,0,1
2.590915512,1,1,1,1,1,1
1.851002767,1,0,1,2,0,1
2.894214953,1,1,1,2,1,0
2.594667026,1,1,1,2,1,1
2.151247147,1,0,1,1,1,1
2.666755653,0,1,1,2,1,1
2.654379593,1,1,1,1,1,1
1.084739895,0,0,0,0,0,1
2.543258837,0,0,1,2,0,0
2.506362709,0,0,1,0,0,0
3.215096672,1,0,1,2,0,0
2.499752001,0,0,1,0,0,0
3.727287839,0,0,1,2,1,0
1.31892009,0,1,1,1,1,1
1.985728264,0,0,0,2,1,1
2.192321572,1,0,0,0,0,0
2.344814142,1,0,1,1,0,0
2.395997345,1,0,1,0,0,0
2.186962272,1,1,1,2,0,1
2.426539444,0,0,0,0,0,0
2.509440135,0,0,0,0,0,0
3.013176375,0,1,1,1,0,0
3.915079367,0,1,0,1,1,0
3.028247247,1,1,1,1,0,0
2.891448765,1,1,0,0,1,0
2.560953657,0,0,0,0,0,0
2.595593639,0,0,0,0,0,0
1.261629979,1,1,0,1,1,1
1.587457046,1,1,1,0,0,1
1.713250651,1,1,0,1,0,1
2.569670159,0,1,1,2,1,1
2.497160173,0,1,1,2,0,1
2.677173682,1,1,1,1,1,1
1.880070942,1,0,1,0,0,0
2.432272457,0,1,1,1,0,1
2.15535811,1,0,1,1,0,0
1.557895469,1,0,1,2,1,1
1.00130153,0,0,0,1,0,1
3.906147774,0,0,1,0,1,0
2.572618222,0,0,0,2,0,0
2.31881631,1,1,0,1,0,1
2.716997401,0,1,1,1,0,0
3.981443771,1,1,0,2,1,0
1.650077851,0,0,0,2,0,1
1.510482665,0,1,0,0,1,1
3.987035653,0,0,1,1,0,0
1.800407333,1,1,0,2,1,1
3.961796796,0,0,0,0,1,0
1.895159362,1,0,1,1,0,1
2.411228261,0,0,1,0,0,0
2.210858239,0,1,1,1,0,1
3.416058413,1,1,0,1,0,0
2.052949062,0,1,1,1,0,1
1.886346929,1,0,0,0,0,1
2.51049988,1,1,1,2,0,1
2.488757313,1,1,0,1,1,1
2.485231977,0,0,1,0,0,0
3.875011268,1,0,0,2,1,0
2.77056261,1,1,1,2,0,1
2.077087973,1,1,0,2,0,1
2.482233323,0,0,1,0,0,0
3.868460111,1,1,0,1,0,0
2.587426321,0,1,0,2,0,0
2.117704226,1,1,0,1,0,1
2.670809579,0,1,0,2,0,0
3.601822021,0,0,0,2,0,0
2.500769302,1,1,1,1,0,1
2.601200422,0,1,1,2,1,1
2.003316992,0,0,1,1,1,1
1.703624402,0,1,1,0,0,1
2.789603374,0,1,1,2,1,1
1.649812613,0,1,0,2,0,1
2.735484253,1,1,1,2,0,1
2.80254205,1,1,0,1,1,0
2.260582462,1,1,1,0,0,1
2.5482858,0,0,1,0,0,0
2.411523058,1,0,0,0,0,0
1.795717592,0,0,0,0,0,1
2.488801628,0,0,0,0,0,0
2.512902495,0,0,1,0,0,0
3.119510712,1,1,0,2,0,0
2.413671602,0,0,1,2,0,0
2.050538149,1,1,1,1,0,1
2.44869222,0,0,0,0,0,0
2.665717958,0,1,0,2,0,0
2.181578205,0,0,0,0,0,0
2.566644373,0,1,1,2,1,1
2.749574769,1,1,1,1,0,1
3.341311788,1,0,1,0,1,0
3.887530857,1,1,0,2,0,0
2.73754048,1,1,1,2,1,1
2.057191971,0,0,0,0,0,0
3.882713242,1,0,1,2,1,0
2.299858738,1,1,1,2,1,1
2.603431198,0,0,1,0,0,0
3.091090023,0,1,1,2,1,0
3.755817132,1,1,0,0,0,0
2.412975035,1,1,0,0,0,1
1.234357139,1,0,1,1,0,1
1.518366684,1,0,0,0,0,1
2.519286188,1,1,1,1,1,1
2.613026934,1,1,1,2,1,1
2.704357837,1,1,1,1,0,1
2.15701818,1,0,0,1,0,0
3.484081582,0,1,1,0,1,0
3.490810386,1,1,1,0,1,0
1.64414302,0,1,1,1,1,1
2.105515684,0,0,0,1,1,1
1.672196119,1,1,0,0,0,1
2.794284655,1,1,1,1,1,1
2.005611041,1,1,1,2,0,1
1.62654721,0,1,0,2,1,1
2.688580785,0,1,1,1,0,0
2.925973187,1,0,0,2,0,0
3.525468704,0,1,1,2,1,0
3.890041406,1,0,0,2,0,0
2.028005105,1,1,0,0,1,1
2.694398189,1,1,1,2,0,1
3.439447825,1,0,0,2,1,0
2.211602118,0,1,1,1,1,1
2.857577452,0,1,0,1,0,0
2.253179881,0,0,1,2,0,0
2.827157817,0,1,0,0,1,0
3.342358268,1,0,0,1,0,0
2.54938085,0,0,0,2,0,0
2.72045243,0,1,1,2,1,1
2.230875143,1,1,0,0,0,1
2.183046254,0,1,1,2,0,1
3.660359224,1,1,0,0,1,0
1.358704118,1,0,1,2,1,1
1.75748761,1,1,1,2,0,1
2.546707119,0,0,0,2,0,0
2.626520493,1,1,1,1,0,1
2.509764081,1,1,1,1,0,1
1.562437833,1,1,1,0,0,1
2.260714011,0,1,1,2,1,1
2.477566967,0,0,1,0,0,0
2.443390195,1,1,0,0,0,1
2.388151829,0,0,0,1,0,0
2.914469399,1,0,1,0,0,0
1.988497622,1,1,1,1,0,1
2.560206909,0,0,0,0,0,0
2.504923583,0,0,1,1,0,0
1.863291092,0,1,1,0,0,1
3.870474988,0,0,1,2,0,0
1.899300888,1,0,0,0,0,0
2.048566933,0,0,0,0,0,0
1.210044407,1,0,0,1,1,1
3.647250032,1,0,1,0,0,0
2.702864794,1,1,1,2,1,1
2.099696259,0,0,1,1,1,1
2.414255612,0,0,0,2,0,0
2.049596433,0,1,1,1,0,1
1.999902714,0,0,1,1,0,1
2.090338272,0,0,0,0,0,0
1.580028955,0,0,0,1,1,1
2.371527283,1,1,1,0,0,1
1.663120259,1,0,1,0,0,1
2.606272555,0,1,0,1,0,0
2.494895675,1,1,0,1,0,1
2.562232696,0,1,1,1,0,0
1.762472276,0,1,0,0,0,1
2.699870484,1,1,1,1,0,1
1.869412125,0,1,1,0,1,1
2.536763019,0,0,1,0,0,0
2.015501461,0,0,0,2,0,0
2.829839394,1,0,1,2,0,0
3.425005274,0,1,0,0,1,0
1.627028139,0,0,0,1,1,1
2.181504629,0,1,1,1,0,1
1.97155449,1,1,0,2,0,1
3.575335639,1,1,1,1,1,0
2.605637075,1,1,1,1,0,1
2.589953341,1,1,1,1,0,1
2.431548218,1,1,0,1,0,1
1.660169516,0,0,1,0,1,1
2.723156733,0,1,0,2,0,0
2.872935034,0,0,0,2,1,0
1.533388149,0,0,0,1,0,1
1.989388724,1,1,0,1,1,1
1.827271648,1,0,0,1,0,1
2.531920799,0,0,1,0,0,0
2.52667942,0,0,0,0,0,0
1.627969229,1,0,0,0,1,1
2.082101743,0,0,1,1,1,1
2.532172889,0,1,1,2,1,1
2.013664922,0,0,1,2,1,1
1.90336994,0,1,1,0,0,1
1.766954427,1,0,1,1,0,1
1.35627751,0,0,1,0,1,1
2.590208463,1,1,1,2,0,1
2.880631106,0,1,0,2,1,0
2.611117619,0,1,1,2,1,1
2.798084718,1,1,1,1,1,1
2.483679386,1,0,1,1,1,1
2.671292905,0,0,1,1,0,0
1.618861539,1,0,0,2,0,1
2.500192955,0,0,1,0,0,0
2.705766732,1,1,1,1,0,1
2.586851801,0,0,1,0,0,0
3.04568344,0,1,0,2,1,0
2.912183411,1,1,1,2,1,0
2.632095255,0,0,0,0,0,0
2.791172735,0,0,1,1,0,0
2.680905385,1,1,1,2,0,1
2.041754472,0,0,1,0,1,1
1.300095828,0,0,0,2,1,1
3.537287493,1,0,0,1,0,0
3.955179276,0,1,0,1,0,0
2.477287242,0,0,1,0,0,0
1.869756314,1,0,0,0,1,1
2.85508609,0,1,0,1,1,0
2.345764637,1,1,0,2,0,1
2.272603179,1,1,0,2,1,1
2.199355419,1,0,1,0,0,0
2.505457105,1,1,1,2,1,1
3.482784416,1,0,0,1,1,0
1.633990057,1,0,1,0,1,1
2.792046546,0,1,1,2,1,1
2.20745578,1,1,1,2,0,1
1.7677641,0,0,0,0,0,0
1.624294047,1,0,0,1,0,1
2.160140177,1,0,1,1,1,1
1.453820424,1,0,1,1,1,1
2.288968269,0,1,1,1,0,1
2.563622383,0,0,0,0,0,0
3.376311871,0,1,0,2,1,0
2.510878141,0,0,0,0,0,0
1.866295379,0,0,0,0,0,0
2.568789164,1,1,1,2,0,1
2.028448343,0,0,0,0,0,0
3.337811168,0,0,1,0,0,0
1.67986825,0,0,0,1,1,1
3.706770247,0,0,0,1,0,0
2.044753011,1,0,0,2,0,0
3.747606592,0,0,0,0,1,0
3.853103777,0,1,0,2,0,0
2.73370869,0,0,0,2,0,0
2.047965711,0,0,0,0,0,0
2.031292995,0,0,0,0,0,0
2.905006394,1,1,0,1,0,0
2.104029597,1,1,0,2,0,1
2.329253579,0,0,1,2,0,0
2.040245125,1,0,0,2,1,1
2.421050296,0,0,0,0,0,0
2.452130308,0,1,1,2,0,1
2.921121122,1,1,1,0,0,0
1.878103448,0,1,1,0,0,1
2.193730647,0,1,1,1,0,1
3.030111976,1,0,0,0,0,0
1.612135956,1,1,0,0,1,1
3.510614458,1,0,0,0,0,0
2.795812085,1,1,1,2,1,1
2.47899408,0,0,1,0,0,0
3.516453079,1,0,0,2,1,0
2.463731122,0,0,0,0,0,0
3.718977675,1,1,1,2,1,0
3.57219359,0,1,1,0,0,0
1.515484851,0,1,1,0,0,1
2.318133677,0,0,1,0,0,0
2.575089394,1,1,1,2,1,1
2.921535528,0,0,0,0,0,0
1.780556882,0,0,1,1,0,1
2.732917836,1,1,1,2,1,1
2.087806961,1,0,0,2,0,0
1.89598564,0,1,0,0,0,1
2.682534873,0,1,1,1,1,1
2.557807496,1,1,1,2,1,1
2.050550087,1,1,1,1,0,1
3.942810006,1,1,0,0,1,0
3.367807825,1,1,1,1,0,0
2.536890734,1,1,1,1,0,1
3.204191091,1,1,0,1,0,0
3.007687821,1,1,1,0,0,0
1.663813386,1,1,1,2,1,1
2.531944455,0,0,1,2,0,0
2.674592707,1,1,1,2,1,1
2.064510696,1,0,1,0,0,0
2.341332376,0,0,0,0,0,0
