Aggregate,Internship,GRE,Germanlevel,DegreeCompleted,Private,Admission
2.893371066,1,1,1,1,1,1
1.634359417,0,1,1,0,1,1
2.484999952,0,1,2,0,0,0
2.26025616,0,0,0,0,0,0
1.593288582,0,1,0,0,0,1
2.586475741,0,0,0,0,0,0
1.945317726,1,1,1,1,1,1
2.40662488,0,0,0,0,0,0
2.038244885,0,1,1,1,1,1
2.68283118,1,0,0,1,0,0
2.08649016,1,0,2,1,1,1
2.318285514,0,0,1,1,1,1
2.564554088,1,1,1,1,1,1
1.891800945,0,0,1,1,1,1
1.086729224,0,0,1,1,0,1
3.047595347,1,0,0,0,1,0
1.538878783,1,0,1,0,1,1
1.866898901,1,1,0,0,1,1
2.556682025,0,0,0,1,0,0
1.210354623,0,1,2,0,1,1
3.589117292,1,1,2,0,0,0
1.719260432,1,1,1,1,1,1
1.659538944,0,0,2,0,1,1
2.609249914,1,1,1,1,0,1
1.824218053,0,0,0,0,0,0
1.451211926,1,0,0,0,1,1
3.470239626,0,0,0,0,1,0
2.183794378,1,1,1,0,1,1
2.365942696,0,0,0,0,0,0
1.675701715,1,1,1,1,1,1
2.052424415,1,1,1,1,0,1
2.660654105,0,0,0,0,0,0
1.885775947,1,1,2,1,1,1
2.025234056,0,0,1,1,0,1
2.911502625,1,0,1,0,1,0
2.157422206,0,0,0,0,0,0
2.529876688,0,0,0,0,0,0
2.20646833,0,0,0,0,0,0
2.73531983,1,0,1,1,0,0
2.953182708,0,1,1,0,1,0
2.603891298,1,1,1,1,1,1
3.948742644,0,0,1,0,0,0
2.222626028,1,1,0,1,0,1
2.252375004,0,1,2,0,1,1
2.877848129,0,1,0,0,1,0
2.803092834,0,1,2,1,1,0
2.534731813,0,0,2,0,0,0
1.836756666,1,0,2,1,0,1
1.873369666,0,1,1,0,1,1
2.560060324,0,0,0,0,0,0
3.552326518,1,1,1,0,0,0
1.128141644,1,0,2,0,0,1
3.227566795,1,1,0,1,1,0
2.617160467,1,0,1,1,1,1
1.545698655,0,1,0,1,0,1
2.951393063,1,0,0,0,0,0
1.573429924,1,1,2,1,0,1
3.757667376,1,0,2,1,1,0
2.983378112,0,0,1,0,0,0
1.683566487,1,0,2,1,0,1
2.116039953,1,1,2,1,1,1
2.834640359,1,0,0,1,1,0
2.624406919,1,1,1,1,1,1
1.850332458,1,1,1,0,1,1
2.401878107,1,1,1,1,1,1
2.500046389,1,1,1,1,1,1
2.384206349,0,0,0,0,0,0
2.448753542,1,1,1,1,1,1
1.92723565,1,0,1,1,1,1
2.439981079,0,0,0,1,0,0
2.402945426,0,0,0,0,0,0
1.199122441,0,1,0,1,0,1
3.561434954,1,0,0,0,0,0
2.0358548,0,1,1,1,0,1
2.47042735,1,1,1,1,1,1
3.750977789,1,0,0,1,1,0
2.993545989,0,0,2,1,1,0
2.774267564,1,1,1,1,1,1
2.277368592,0,0,0,0,0,0
2.26616167,0,0,0,0,0,0
2.017107613,1,1,1,0,0,1
2.516369704,0,0,0,0,0,0
1.867835599,0,0,1,1,0,1
2.67934228,0,0,0,0,0,0
2.353858713,1,0,2,1,1,1
1.866736087,1,1,1,0,1,1
2.695240975,0,0,1,0,0,0
2.325379657,0,0,1,0,1,1
1.922621361,0,0,0,0,0,0
2.818691668,1,0,2,0,1,0
2.121312445,0,0,1,1,1,1
2.796711637,1,1,1,1,1,1
3.351423688,0,0,1,1,0,0
2.793944364,0,0,0,1,1,0
2.943834885,0,1,0,1,0,0
2.306384998,1,1,2,1,0,1
3.268922368,1,0,0,1,0,0
1.669673897,0,0,1,1,1,1
2.494727227,0,1,1,0,0,0
1.919309656,1,1,1,1,0,1
2.822037419,0,1,1,1,0,0
2.795893477,0,1,2,1,0,0
2.015152936,0,0,0,0,0,0
2.677843151,0,0,2,0,0,0
1.478517009,1,0,2,1,1,1
1.549944015,0,1,0,1,1,1
1.688874261,1,1,1,1,0,1
3.490756442,0,1,1,1,1,0
2.711598863,1,1,1,0,1,0
1.653398624,0,1,2,0,1,1
2.498947447,0,1,2,0,0,0
2.064502086,0,0,0,0,0,0
2.875786987,1,1,1,1,1,1
2.389448016,0,0,0,0,0,0
2.466117577,0,0,0,0,0,0
2.717012019,1,1,1,1,1,1
2.620578082,1,1,0,1,1,1
1.90600553,1,1,0,1,1,1
1.829908539,0,1,1,1,1,1
2.003455556,0,0,0,0,0,0
1.560178222,0,1,1,1,0,1
2.071313307,0,0,1,1,0,1
2.945415352,1,1,1,1,1,1
2.541684061,0,0,0,0,0,0
2.267700033,0,0,0,0,0,0
2.664749327,0,0,0,0,0,0
2.390192775,0,0,2,0,1,1
3.276806081,0,0,1,0,1,0
2.79854083,1,1,1,1,1,1
1.226379529,0,0,1,1,1,1
2.806395783,0,1,2,0,1,0
2.373029375,0,0,0,0,0,0
2.164337054,1,1,1,1,0,1
2.349052944,0,0,0,0,0,0
2.143464325,1,0,1,1,0,1
1.962424818,1,1,0,1,0,1
2.677621383,1,1,1,1,1,1
2.951331374,0,0,0,0,1,0
2.316156404,1,0,1,1,1,1
1.821728846,1,0,2,1,0,1
1.654008037,1,0,0,1,0,1
1.420102743,1,1,2,1,0,1
2.251620356,1,1,2,1,0,1
2.144904479,0,1,2,1,0,1
1.58480606,0,1,1,1,1,1
2.593818257,1,0,1,1,1,1
1.567458654,0,1,1,0,0,1
1.74586301,0,1,1,0,0,1
2.978409621,1,1,1,1,1,0
2.513710835,1,1,1,1,0,1
2.800372724,1,1,1,1,1,1
2.253003293,0,0,0,0,0,0
2.013638487,0,0,1,1,0,1
3.506814574,0,0,0,1,0,0
3.639965118,1,0,2,0,0,0
2.993341688,0,1,0,1,1,0
3.174670643,1,1,0,1,0,0
1.555823835,0,0,0,1,1,1
2.53485768,0,1,2,0,0,0
1.047292922,0,1,2,0,0,1
2.122627426,1,0,2,1,0,1
2.049939392,1,0,1,1,0,1
2.987362386,0,1,2,0,1,0
2.05880503,1,1,1,0,1,1
1.805365677,0,0,0,0,0,0
2.808536576,1,0,2,0,1,0
2.381445525,1,1,1,1,1,1
2.65458776,0,0,0,0,0,0
1.642266081,0,1,0,1,0,1
2.653118616,0,0,0,1,0,0
2.171528438,0,0,2,1,1,1
2.790542966,1,1,1,1,1,1
2.321367881,1,1,2,0,0,1
2.232346082,1,1,1,1,0,1
1.806922138,0,0,0,0,0,0
1.975812702,0,0,1,1,1,1
2.600184982,0,0,1,0,0,0
3.337640548,0,1,0,0,1,0
1.853271194,0,0,0,0,0,0
1.857979706,0,0,0,0,0,0
3.951774504,0,1,0,1,0,0
2.415079567,1,1,1,1,1,1
2.941214164,0,1,1,1,0,0
2.859491241,1,1,0,0,1,0
3.031200918,1,1,2,1,0,0
2.383368275,1,1,2,1,1,1
1.582455445,0,0,1,1,1,1
2.365270407,0,0,0,0,0,0
2.019062583,0,0,0,0,0,0
3.993603837,0,0,0,0,1,0
2.964829781,0,1,2,0,0,0
1.926001511,0,1,1,1,0,1
2.139299321,1,0,2,1,0,1
2.047047539,1,1,2,0,0,1
1.718702764,0,1,1,1,1,1
2.671556737,1,0,0,1,1,1
2.460323456,0,0,0,0,0,0
2.660912842,0,0,0,1,0,0
2.737186955,1,1,1,1,1,1
2.043386746,1,1,1,1,0,1
2.165125443,0,0,0,0,0,0
2.709705,1,0,0,0,1,0
1.932165443,0,0,1,1,0,1
1.422380396,0,1,1,1,0,1
1.524408779,1,1,2,1,1,1
1.968866953,1,1,2,1,1,1
2.117000963,0,1,2,1,0,1
2.560187149,0,0,0,0,0,0
3.214945771,0,1,2,1,0,0
1.812356938,0,0,0,0,0,0
3.750235477,0,0,1,0,1,0
2.520136408,1,1,2,1,1,1
3.828719429,1,1,1,0,0,0
2.162586537,1,1,0,1,0,1
2.600903161,0,0,0,0,0,0
1.624422861,0,1,1,1,1,1
1.507189773,1,0,0,1,0,1
2.433509323,0,0,1,0,0,0
2.337706689,1,1,1,1,0,1
2.967108286,1,1,1,1,1,1
2.806248732,1,0,2,0,0,0
1.944090967,1,1,1,1,0,1
1.681462831,1,0,0,0,1,1
2.61177494,1,0,2,1,1,1
2.157543161,0,0,0,0,0,0
2.25468462,1,0,2,0,1,1
2.577523442,1,1,0,1,1,1
2.628306564,1,1,1,1,1,1
1.946172566,0,1,1,0,0,1
2.4885033,1,0,0,1,1,1
2.100783943,1,0,2,1,1,1
2.961011235,1,1,2,1,1,0
2.184227697,1,1,1,0,1,1
2.344424046,1,0,2,1,0,1
1.885018455,1,0,2,1,0,1
2.662982902,1,1,1,1,1,1
2.890540124,0,1,1,0,0,0
2.485776551,0,0,0,0,0,0
2.250848771,0,0,0,0,0,0
2.589703949,0,0,0,0,0,0
3.492400375,1,1,0,0,0,0
2.002561966,1,1,2,0,1,1
2.725080975,0,1,2,0,1,0
2.887371519,1,1,0,1,0,0
1.898113092,1,1,1,1,0,1
2.591715495,1,0,0,0,0,0
2.446780193,0,0,2,0,0,0
1.938285913,1,1,1,1,1,1
2.210129221,1,1,1,1,1,1
3.938564743,0,1,2,1,0,0
3.891551905,1,1,1,0,1,0
2.136869785,0,0,0,0,0,0
2.27559963,1,1,1,1,0,1
1.842591111,0,1,1,1,1,1
2.7741946,0,0,0,0,0,0
3.884974237,1,0,2,0,0,0
2.887387383,1,1,0,1,1,0
2.07676362,1,0,1,1,1,1
1.995067225,0,0,0,0,0,0
3.064175953,0,1,2,0,1,0
1.894430157,1,1,0,1,0,1
2.862644337,0,0,2,1,1,0
3.289390737,0,0,0,0,1,0
1.893234588,0,0,1,1,0,1
1.938716098,1,1,1,1,0,1
3.173934148,1,0,1,0,1,0
2.053669878,0,1,1,1,0,1
1.794468678,1,0,1,1,1,1
2.445393281,0,0,0,0,0,0
1.668776171,1,1,1,0,1,1
2.60553178,1,0,2,1,1,1
1.873954202,1,1,2,0,1,1
1.763287692,1,0,0,0,0,1
2.443905518,1,1,1,1,1,1
2.031840198,1,1,1,1,1,1
2.091561735,0,0,0,0,0,0
2.238553648,1,1,2,0,1,1
2.151720879,0,0,0,0,0,0
2.645036357,1,1,1,1,1,1
3.095005576,1,1,1,1,1,0
2.349004887,0,0,0,0,0,0
2.257664819,1,1,2,1,0,1
1.634638497,0,1,2,1,1,1
2.44826995,0,1,2,0,0,0
3.436245843,1,0,2,1,0,0
2.687999271,0,0,0,0,0,0
1.969277363,1,1,2,0,1,1
2.377589276,0,0,0,0,0,0
2.493320182,0,1,0,0,0,0
2.452464786,1,0,0,1,0,0
1.88981866,1,1,1,0,0,1
2.233844089,1,0,0,1,1,1
1.938961336,1,0,1,1,0,1
2.611948868,1,1,1,1,0,1
2.551833386,0,0,0,0,0,0
2.964863301,1,1,1,1,1,1
1.991016906,1,0,1,1,1,1
2.677085773,1,0,0,1,0,0
2.100188995,1,0,0,0,1,1
2.790635024,0,0,0,0,1,0
2.169364537,0,1,2,1,1,1
1.652127816,1,1,1,1,0,1
1.592420943,0,0,2,1,0,1
2.744643179,1,1,1,1,1,1
2.858873791,1,0,2,0,0,0
1.701221497,0,1,1,0,1,1
1.530805774,0,1,1,0,0,1
2.30499629,0,0,0,0,0,0
1.573836435,1,1,1,0,0,1
1.811389511,1,1,0,1,0,1
2.41569387,1,0,1,1,1,1
2.282374153,1,1,2,0,0,1
2.342135024,1,1,2,1,1,1
1.658062792,1,1,1,1,1,1
2.794671467,1,1,1,1,1,1
3.310162275,1,1,1,0,1,0
1.353318277,0,1,0,0,1,1
3.816415683,1,1,0,0,0,0
1.953508365,1,0,1,1,1,1
1.690840527,0,1,1,1,0,1
1.722707502,1,0,2,1,0,1
3.967074472,0,1,1,1,0,0
2.275609517,1,1,2,1,0,1
3.872845946,1,0,2,0,0,0
1.778772106,0,1,0,0,0,1
2.26556806,0,0,0,0,0,0
2.586825367,0,0,0,0,0,0
2.300186211,0,0,1,1,1,1
1.924007353,0,1,1,0,0,1
1.865097208,1,1,2,1,1,1
2.501987415,1,1,1,1,0,1
3.938477673,1,0,0,0,0,0
2.929158111,0,1,1,1,0,0
1.780665928,0,1,2,0,1,1
1.998422404,0,1,1,1,0,1
1.634789559,1,1,1,1,0,1
2.582377447,1,1,1,1,0,1
2.803566131,0,1,2,1,0,0
2.559960119,0,0,0,0,0,0
3.59650376,0,0,1,1,0,0
2.607522775,1,1,1,1,1,1
2.539802334,1,1,1,1,1,1
2.662586502,0,1,1,0,0,0
2.445039324,0,1,2,0,0,0
2.429997832,0,0,1,0,0,0
2.33531841,0,0,0,0,0,0
2.509905568,1,1,1,1,0,1
3.127649662,1,0,1,0,0,0
2.564075554,1,0,0,1,1,1
2.147679963,1,1,2,1,0,1
1.672960273,1,0,1,1,0,1
2.317058622,0,0,1,1,0,1
1.609210962,1,1,0,0,0,1
1.576111206,0,1,1,1,1,1
2.944724236,0,1,1,1,0,0
2.769454029,1,1,1,1,1,1
2.41580237,0,0,2,0,0,0
1.11908843,0,0,0,1,1,1
2.384712909,1,1,1,1,1,1
2.15842372,1,1,2,1,1,1
2.713183623,1,1,1,0,1,0
1.891652247,1,0,0,1,1,1
1.903674547,1,0,1,1,0,1
2.279391064,1,1,1,0,1,1
3.614430256,0,0,0,0,1,0
2.446809099,0,0,0,0,0,0
1.822207998,1,0,1,1,1,1
3.776415446,0,0,1,1,1,0
2.322827387,1,1,2,0,1,1
2.090604706,1,1,0,0,0,1
1.930416081,1,0,2,1,1,1
2.05726318,1,1,1,1,0,1
1.518129384,1,0,0,1,1,1
2.262096124,1,1,1,1,0,1
3.927800213,1,0,2,1,1,0
2.99241432,1,1,1,1,1,1
2.084899456,1,1,2,1,0,1
3.211370655,1,1,0,1,1,0
1.738932408,1,0,2,0,1,1
3.195902651,0,1,1,0,1,0
2.481499146,0,0,2,0,0,0
2.374792608,1,1,2,0,1,1
2.506711683,1,0,0,0,0,0
2.728793359,1,1,2,0,1,0
1.851205872,1,1,0,1,1,1
1.858733716,0,1,1,0,0,1
3.420018033,1,0,2,1,1,0
2.750290062,1,0,1,0,0,0
2.367718875,1,1,2,1,1,1
2.789616696,0,0,1,0,1,0
2.482823008,1,1,1,1,1,1
2.044177012,1,1,2,1,0,1
2.573828805,1,0,2,1,1,1
1.964306455,1,0,0,1,0,1
2.043913061,1,0,1,1,1,1
2.248336203,1,1,2,0,1,1
1.968826365,0,1,1,1,1,1
2.402571789,0,0,0,0,0,0
2.285445675,0,1,1,1,1,1
2.012291549,1,0,1,1,0,1
2.326299977,1,0,1,1,1,1
1.533998283,1,1,1,0,0,1
2.72202238,1,1,0,1,1,0
2.06490454,1,1,1,1,0,1
2.209421297,1,1,1,1,0,1
2.190225207,1,1,2,0,1,1
1.724352883,1,1,1,1,1,1
3.930488947,1,0,2,1,1,0
2.195641936,1,0,1,1,1,1
1.777881894,1,1,1,0,0,1
3.66983196,0,0,0,0,0,0
2.744236051,1,1,1,1,1,1
2.526923708,0,0,0,0,0,0
1.330861545,1,1,1,0,1,1
2.515577545,0,0,0,0,0,0
2.526031006,0,0,0,0,0,0
2.865199164,0,0,2,0,1,0
2.207106335,0,1,0,0,1,1
1.517959265,1,1,1,1,1,1
1.551554398,1,1,1,1,0,1
2.355708197,0,0,0,1,1,1
2.360395217,1,1,0,0,0,1
2.480370419,0,0,2,0,0,0
2.79287727,1,1,1,1,1,1
2.483180859,1,1,1,1,1,1
2.900369924,1,1,1,1,1,1
3.524247928,0,1,2,1,1,0
2.549321228,1,1,1,1,1,1
1.245892858,0,0,2,0,1,1
2.74657605,0,1,1,0,0,0
2.11903001,1,1,1,1,0,1
1.935044483,1,1,0,1,1,1
1.986837206,0,0,1,1,0,1
2.833790415,1,1,1,1,1,1
2.653969091,0,1,2,0,0,0
1.671556702,1,1,1,0,1,1
2.435704847,1,0,2,1,1,1
2.428723171,0,0,0,0,0,0
2.485776245,1,0,2,1,1,1
2.161563553,1,1,2,0,1,1
1.627191149,1,1,1,1,0,1
3.636563903,1,1,0,1,1,0
2.015116198,0,0,0,0,0,0
2.38177205,0,1,2,1,0,1
2.125344495,0,1,1,1,1,1
2.109345665,0,0,0,0,0,0
2.165839667,1,1,1,1,0,1
3.926311598,1,0,2,1,0,0
2.514247392,1,1,1,1,1,1
2.145046375,0,0,0,0,0,0
3.989536988,1,1,2,1,1,0
2.075061064,1,0,1,1,0,1
1.967269692,0,1,1,1,1,1
2.147709996,0,0,0,0,0,0
1.830938097,0,0,0,0,0,0
3.770783034,0,0,1,1,1,0
2.77760061,1,1,1,1,1,1
2.779544065,0,0,2,0,1,0
2.451094114,1,1,2,1,1,1
2.259897449,1,1,1,0,1,1
2.347822644,1,0,1,1,0,1
2.286063249,0,0,0,0,0,0
2.724312652,0,0,2,1,0,0
2.93144791,1,1,1,1,1,1
2.612364674,0,1,2,0,0,0
2.189793863,0,0,0,0,0,0
2.630393113,0,1,0,0,0,0
2.330184774,1,1,2,1,0,1
2.802120671,0,0,1,0,1,0
1.092440997,1,0,2,0,1,1
2.301494898,1,1,0,0,1,1
2.795620907,0,0,2,1,1,0
3.517816131,1,0,1,1,1,0
1.881746321,0,1,1,1,0,1
2.514908264,0,1,1,0,0,0
2.813106073,0,0,0,0,1,0
1.633133033,0,0,1,1,1,1
2.815521736,0,0,2,1,0,0
2.32797715,1,1,1,1,1,1
2.539337605,0,1,2,0,0,0
1.911374669,0,0,1,1,0,1
2.259958731,1,1,2,1,0,1
1.699860776,1,0,0,1,1,1
2.65331981,0,1,2,0,0,0
2.094008481,1,0,1,1,1,1
2.457329245,1,1,1,1,1,1
2.20995769,0,0,0,0,0,0
3.708962571,0,0,0,1,0,0
1.924739686,1,1,2,1,1,1
2.871558262,1,1,2,0,0,0
2.557327561,1,0,1,1,1,1
3.230164001,1,1,1,1,1,0
1.566075436,1,1,2,1,0,1
2.273905771,0,1,1,1,0,1
3.697775966,1,0,0,0,1,0
1.854075777,1,1,0,1,0,1
2.46560952,1,1,1,1,1,1
2.247977317,1,1,2,1,0,1
3.20327881,0,1,1,1,0,0
2.690611704,0,0,2,0,0,0
2.339936626,0,0,0,0,0,0
2.577426783,0,0,0,0,0,0
2.769107488,1,1,1,1,1,1
1.909852759,1,1,0,0,1,1
2.976400531,1,1,1,1,1,1
2.661258016,1,1,1,1,0,1
1.537474217,1,1,1,1,1,1
1.766935567,1,1,1,1,1,1
1.682080087,1,1,0,0,0,1
1.717549931,0,1,1,1,0,1
2.950396897,1,1,1,1,1,1
2.342854279,0,0,0,0,0,0
2.597990661,1,0,0,0,0,0
2.686722579,1,1,1,1,0,1
1.98308819,0,0,0,0,0,0
2.40061032,0,0,0,0,0,0
2.644428407,1,0,0,1,1,1
2.630129763,1,0,0,0,0,0
1.55718997,1,0,1,1,0,1
3.426184543,0,0,0,1,0,0
2.270708512,1,1,2,1,0,1
1.23134437,1,1,2,1,0,1
2.959405161,1,1,1,1,1,1
2.047018073,0,1,1,1,0,1
1.649248072,1,0,0,0,0,1
1.920618746,0,0,0,0,0,0
2.400047634,1,1,1,1,1,1
1.907010771,1,1,0,0,1,1
2.380018425,1,1,0,1,1,1
2.521852124,1,0,0,1,0,0
3.855292126,1,1,2,0,0,0
1.888092481,0,0,1,1,0,1
2.856840777,1,1,1,1,1,1
2.161451433,0,1,1,1,1,1
2.624907057,1,1,1,1,1,1
1.65332041,1,0,1,1,1,1
2.191823532,1,0,2,0,1,1
2.012656985,0,0,0,0,0,0
2.087990361,1,1,1,0,0,1
2.866252325,1,1,1,1,0,0
2.598438618,0,0,0,0,0,0
2.357708653,1,1,1,0,0,1
2.708164033,1,0,1,0,1,0
2.765167755,0,0,0,0,0,0
3.657695151,1,1,1,0,0,0
1.666578099,1,1,1,0,1,1
1.95475872,1,0,1,1,0,1
1.539056462,0,1,2,0,1,1
1.052875036,1,1,0,0,0,1
2.01035861,1,1,2,0,0,1
2.594205347,0,0,0,0,0,0
2.889978063,1,0,0,0,0,0
2.662244252,1,0,1,1,1,1
2.613984698,0,1,2,0,0,0
1.994087967,0,0,0,0,0,0
2.490127114,0,1,0,0,0,0
2.351403242,0,0,2,1,1,1
2.681371773,0,0,0,0,0,0
2.726562873,1,0,1,0,0,0
2.650043487,0,0,0,0,0,0
3.168918502,0,1,2,1,0,0
1.88885898,0,1,1,1,1,1
2.999815272,0,0,2,1,1,0
1.706888378,0,1,1,1,0,1
1.270390642,0,1,2,0,0,1
2.140006406,0,0,0,0,0,0
1.798861478,1,0,1,0,1,1
3.728538802,1,1,0,0,0,0
1.867914874,0,1,1,1,0,1
2.606340774,0,1,1,0,0,0
2.779016366,0,1,1,1,1,0
2.210666714,1,0,1,1,1,1
2.996966773,1,0,0,0,0,0
2.644561627,0,0,0,0,0,0
3.755774776,0,1,0,1,0,0
1.868934788,1,0,2,1,0,1
2.142762979,0,1,2,1,0,1
2.281013202,0,0,1,1,1,1
3.610929053,1,0,0,1,0,0
1.799700453,0,1,0,1,0,1
2.736578527,0,1,0,0,0,0
1.588894866,1,1,2,0,1,1
1.916864302,0,0,0,0,0,0
2.495376356,0,0,0,0,0,0
2.843878823,1,1,1,1,1,1
2.852726194,1,1,0,1,0,0
2.228323099,0,0,0,0,0,0
2.940605071,1,1,1,1,1,1
2.765255277,0,0,2,1,1,0
3.060002147,1,1,2,0,0,0
2.184363151,1,0,0,1,0,1
2.977871678,0,1,2,0,1,0
2.40022054,1,0,1,1,1,1
2.061754689,0,1,1,1,0,1
2.690645425,0,1,1,0,0,0
2.818841142,0,1,0,0,1,0
2.96752485,0,1,1,0,1,0
2.791947431,0,0,0,0,0,0
1.24098994,0,1,2,1,1,1
2.639539922,0,0,0,0,0,0
2.670479314,1,0,0,1,0,0
1.790088423,0,1,1,0,1,1
1.744850686,1,1,2,1,1,1
3.779106318,1,0,0,1,0,0
2.349970824,0,0,0,0,0,0
2.552469618,0,0,0,0,0,0
2.58067513,0,0,0,0,0,0
2.619443931,1,0,0,0,0,0
1.98142807,1,1,2,1,0,1
2.160650241,0,0,0,0,0,0
1.580350955,0,1,1,0,0,1
2.098577142,1,1,0,0,1,1
3.483155873,0,0,1,1,0,0
2.721511329,1,1,0,1,1,0
1.962797873,1,1,1,1,0,1
2.358895024,0,0,0,0,0,0
2.230106802,1,0,1,1,0,1
2.16123969,0,0,0,0,0,0
3.036997506,1,1,1,1,1,0
1.881410578,1,1,1,1,1,1
1.528713143,0,1,1,1,0,1
2.236019027,1,1,0,0,1,1
1.970542526,0,0,0,0,0,0
2.974299476,1,1,1,1,1,1
1.719766456,1,1,1,1,0,1
2.434998843,0,1,2,0,0,0
2.067031152,0,0,0,0,0,0
1.99694725,0,1,1,1,1,1
2.661418705,0,0,0,0,0,0
2.198279806,0,1,2,1,1,1
2.844363506,0,0,1,1,0,0
2.864593668,0,0,2,0,1,0
2.474493271,1,0,0,0,0,0
2.954197229,1,0,1,1,1,0
2.430886091,1,1,2,1,1,1
1.935268045,0,1,1,1,1,1
3.104493885,1,0,2,0,1,0
1.996102168,1,1,2,0,0,1
2.967414827,1,1,0,0,0,0
1.876314698,0,0,0,0,0,0
2.052435345,0,0,0,0,0,0
1.569132747,1,0,0,0,1,1
2.059080129,0,0,0,0,0,0
3.959293887,0,1,1,1,0,0
2.260858174,0,0,0,0,0,0
3.740454133,0,1,2,1,0,0
2.653888126,0,0,0,0,0,0
1.924353399,0,0,0,0,0,0
2.352553438,0,0,0,0,0,0
2.498945354,1,1,1,1,0,1
2.10030211,1,0,0,1,1,1
1.60605641,1,0,0,1,1,1
2.506423401,0,0,0,0,0,0
2.59663024,0,0,0,0,0,0
1.595034964,0,1,1,0,1,1
2.841436584,0,0,1,1,0,0
2.884817778,0,1,2,0,0,0
3.353801869,0,1,2,1,0,0
2.000505129,1,1,1,0,0,1
2.003932092,0,0,0,0,0,0
1.960214547,1,1,1,1,0,1
3.576400451,1,1,2,0,0,0
1.589045348,1,1,1,0,1,1
1.904385423,1,0,1,1,0,1
2.448772815,0,1,1,0,0,0
1.771619428,1,1,0,1,1,1
2.05796509,1,1,1,0,1,1
1.588686578,1,1,1,1,0,1
1.635630261,0,1,1,0,1,1
2.979949274,1,1,2,1,1,0
2.555954351,0,0,2,0,0,0
2.260196792,1,0,1,1,0,1
1.400652863,0,1,1,0,0,1
1.962012112,0,1,1,1,0,1
2.667078276,1,1,0,1,1,1
2.181576235,1,0,2,1,1,1
2.094204781,0,0,1,1,0,1
2.831114995,1,1,1,1,1,1
3.045828704,1,0,1,0,0,0
3.499981837,1,1,0,0,0,0
3.273808733,1,1,2,1,0,0
2.956111681,1,1,1,0,1,0
2.464569871,1,1,1,1,1,1
1.66343367,1,0,1,1,0,1
2.846313171,1,1,1,1,1,1
3.345796422,1,1,1,0,0,0
1.566844765,0,0,1,0,1,1
1.903897522,1,1,1,0,1,1
2.646188357,1,1,2,1,1,1
2.872205214,1,0,2,1,0,0
2.466785151,1,1,1,1,0,1
2.655824203,1,1,0,1,1,1
2.533096044,1,1,1,1,0,1
2.568458043,0,0,0,0,0,0
2.03311147,1,1,0,1,0,1
3.849503661,1,0,2,0,1,0
1.515641629,1,1,2,1,1,1
1.613098932,0,1,1,0,0,1
2.661735403,0,0,0,0,0,0
2.923314356,1,1,1,1,1,1
2.272025634,0,0,0,1,1,1
1.622833156,1,1,1,1,1,1
2.41060711,0,0,2,0,0,0
2.494469348,1,1,2,1,1,1
1.703797452,1,1,0,1,1,1
3.402114461,1,0,1,1,0,0
1.5945703,1,1,0,1,0,1
2.157399277,1,1,0,1,1,1
2.623535135,0,0,0,0,0,0
1.858471868,0,0,0,0,0,0
1.960204842,1,0,1,1,1,1
2.068934535,0,0,0,0,0,0
2.826264828,0,0,2,1,0,0
2.906492175,1,0,2,1,0,0
2.960148667,1,0,1,0,0,0
2.877636026,1,1,1,1,0,0
2.411133105,1,1,0,1,1,1
1.765962787,0,1,1,0,0,1
1.655277067,0,1,0,1,1,1
1.588000833,1,0,0,0,0,1
1.3265323,0,1,1,0,0,1
2.401081118,0,0,0,0,0,0
2.69137957,1,1,1,1,0,1
2.760529495,1,1,1,1,1,1
2.302424875,1,0,0,1,1,1
2.556917893,1,1,2,1,1,1
2.724611039,1,1,1,1,1,1
2.995149178,0,1,2,1,1,0
1.309331642,0,0,1,1,0,1
2.037308038,1,1,2,0,0,1
1.807005458,0,1,1,0,1,1
2.181717901,0,0,0,0,0,0
2.333462809,0,1,2,1,0,1
1.857419939,0,0,0,0,0,0
1.789727589,1,0,0,1,1,1
1.203233537,1,0,1,0,1,1
1.878464155,1,1,0,1,1,1
3.203422517,1,0,2,0,0,0
1.857499382,1,1,2,0,0,1
2.532004711,0,0,0,0,0,0
2.7338473,1,1,0,0,1,0
2.002171742,0,0,0,0,0,0
1.572774763,1,1,1,1,1,1
1.724611589,1,1,2,1,1,1
1.800945099,1,1,0,0,1,1
1.634962114,1,1,1,0,1,1
2.282748073,1,0,0,1,1,1
2.142783929,1,1,2,0,0,1
2.185000364,0,1,2,1,1,1
2.733644305,0,1,0,1,1,0
3.420561042,0,1,1,0,1,0
1.875968308,1,1,1,1,0,1
1.808197334,0,0,0,0,0,0
3.926354285,0,0,0,1,0,0
1.970192795,1,0,1,1,1,1
2.431405449,0,0,0,0,0,0
1.519033741,1,0,0,1,0,1
1.885520504,1,1,1,1,1,1
2.310150887,1,1,1,0,1,1
2.760609954,1,0,1,1,1,0
2.366987702,0,1,2,1,1,1
2.055984163,1,1,1,1,0,1
2.277099839,1,1,1,1,0,1
1.852027637,0,1,1,0,0,1
2.640633317,0,0,0,0,0,0
2.804731376,1,1,0,1,1,0
2.819441796,0,0,2,1,1,0
2.996544738,0,1,1,1,1,0
2.255932712,0,0,0,0,0,0
2.817784722,0,0,1,0,1,0
2.555632512,1,0,1,1,1,1
2.412503664,1,1,1,1,1,1
1.829381814,1,1,0,0,0,1
2.141381807,1,1,2,1,0,1
2.035149205,1,1,0,1,0,1
