Aggregate,Internship,GRE,GermanLevel,IELTS7,DegreeCompleted,Winter,Admission
3.948825303,0,0,2,0,0,1,0
2.165751823,0,0,2,0,0,0,0
1.832147769,1,1,1,1,1,1,1
2.081651607,1,1,0,0,0,1,0
1.581026403,0,1,1,1,1,1,1
2.314266634,1,1,1,0,1,1,1
2.393338546,0,0,1,1,1,1,1
1.565683245,0,0,1,1,1,0,1
3.773581437,0,1,2,1,1,1,0
2.277047366,1,0,0,0,0,0,0
2.486122984,0,0,0,0,0,1,0
1.664950628,1,1,1,1,1,1,1
1.317204458,1,0,2,0,1,1,1
2.649164476,1,1,1,1,1,1,1
2.229136678,1,1,2,1,1,1,1
1.832108301,0,0,0,1,1,0,0
2.11529219,1,0,2,1,1,1,1
1.692290009,1,1,2,1,1,0,1
2.847013373,0,1,1,1,1,0,0
1.616240413,1,0,1,1,1,0,1
1.549296989,1,1,2,1,1,0,1
2.99165771,0,1,2,1,1,1,0
1.951555047,1,0,0,0,0,0,0
2.991807482,0,1,0,0,0,1,0
2.32999688,0,0,2,0,0,1,0
2.109910451,1,0,2,1,1,1,1
3.7689136,1,0,2,1,0,1,0
1.991717461,0,0,0,0,0,0,0
2.230501411,1,1,1,0,1,1,1
2.417757928,0,0,0,0,1,1,0
2.370297406,0,0,0,0,0,1,0
1.872311125,0,0,0,1,1,0,1
2.300063907,1,1,0,0,0,1,0
2.488768079,0,0,0,0,0,1,0
2.028462903,1,0,2,1,0,1,1
2.349846725,0,0,0,0,0,0,0
2.339975533,1,0,2,0,0,0,0
2.306610366,0,0,0,1,0,0,0
1.786538643,0,1,2,0,1,1,1
2.08536456,0,0,0,1,1,1,0
1.77091622,0,1,2,1,1,0,1
1.835984213,1,0,1,0,1,1,1
2.196247334,1,0,0,0,0,0,0
2.784789686,0,1,2,1,1,1,0
2.767624027,1,1,1,1,1,1,1
1.612763458,1,1,1,1,0,0,1
2.526771303,0,0,0,0,0,1,0
1.958919821,0,1,0,0,0,0,0
2.447866949,0,0,0,0,0,1,0
2.339310079,1,1,1,1,1,0,1
1.991582609,1,1,1,1,1,0,1
2.268450564,0,1,0,0,0,0,0
2.056822558,1,0,1,1,1,0,1
2.016789054,1,1,2,1,1,0,1
1.824972307,1,1,0,1,1,0,1
2.23950649,0,1,0,1,1,1,1
2.448388986,0,0,2,0,0,1,0
2.338780226,0,0,0,0,1,0,0
2.104515588,0,0,0,0,0,0,0
2.382883811,1,0,2,1,1,0,1
3.366190393,0,1,0,0,0,1,0
2.074585157,1,1,0,1,1,1,1
2.202223224,1,1,0,1,1,0,1
2.389610105,0,0,0,0,0,1,0
2.606451745,0,1,0,0,1,0,0
3.792343914,1,1,1,1,1,1,0
2.21374131,1,1,1,1,1,0,1
2.554310658,0,0,1,1,1,0,0
2.634586012,0,1,2,0,0,0,0
2.078571596,0,0,1,1,0,0,0
2.763679703,1,1,1,0,0,1,0
1.608082858,1,0,2,1,1,1,1
2.084722753,1,0,1,0,1,0,1
2.335561482,1,1,0,1,1,1,1
2.528997933,0,1,2,1,1,1,0
1.954569256,0,0,2,0,0,1,0
2.245987695,0,0,1,1,0,0,0
2.368010076,1,1,0,1,0,1,1
3.710768945,0,0,0,1,1,1,0
2.324413316,0,0,0,0,0,0,0
2.494323963,0,0,0,1,0,1,0
2.439985581,1,0,2,0,0,0,0
1.601248117,1,1,2,1,1,1,1
2.357198814,1,1,1,0,1,1,1
1.240645458,1,0,1,0,0,0,1
2.086121253,1,1,1,1,0,1,1
2.145936736,0,0,0,0,0,0,0
1.582659943,0,0,0,0,0,0,0
1.835765161,1,1,2,1,1,1,1
1.540357876,0,0,0,0,0,1,0
2.448328356,0,0,0,0,0,0,0
2.347059769,0,0,1,1,1,0,1
2.115772734,0,1,0,0,0,1,0
2.338918535,0,1,2,0,0,1,0
2.070354182,0,0,0,0,1,0,0
2.625859752,1,1,1,1,1,0,1
2.532598174,0,1,1,0,1,0,0
2.084955576,1,1,0,1,1,1,1
3.413122896,0,0,2,0,1,1,0
2.106112394,1,0,1,0,1,1,1
2.406768724,1,1,1,1,1,0,1
2.377447417,1,1,2,1,0,0,1
2.099741412,1,1,1,1,1,0,1
2.404665369,0,0,0,0,0,1,0
2.287471206,0,0,1,0,0,1,0
2.559156066,1,1,1,0,1,1,0
1.824614349,1,1,1,1,1,1,1
2.398031871,0,0,0,0,0,1,0
2.639179437,1,1,0,1,1,1,0
2.523347181,1,1,1,1,1,0,1
2.318384788,0,0,0,0,0,1,0
2.36781537,1,1,1,1,1,0,1
3.676901236,0,1,2,0,0,1,0
2.186833421,1,1,0,0,0,0,0
2.394684818,0,0,0,1,1,1,0
3.390927513,1,0,2,0,0,1,0
2.04800025,1,0,0,0,0,0,0
3.176580986,1,0,2,0,0,1,0
2.253759697,0,0,0,0,0,0,0
2.737685985,0,0,0,0,0,1,0
2.016360817,0,1,2,1,1,1,1
2.146565813,0,0,0,1,0,1,0
2.336472118,0,0,0,0,0,1,0
2.149260396,1,0,0,1,1,1,1
2.15012874,0,0,2,0,0,0,0
2.556004346,0,1,0,0,1,0,0
1.61623991,1,0,1,1,1,0,1
1.94653,0,1,1,1,1,0,1
2.505635903,1,0,2,1,0,0,0
2.067365538,1,0,2,1,1,1,1
2.91390549,1,1,2,1,0,0,0
2.242705565,0,0,0,0,0,0,0
2.315749017,0,0,0,1,1,1,0
1.539709447,0,0,0,0,0,0,0
2.255386411,1,0,2,1,1,0,1
2.190431969,1,0,0,0,0,1,0
2.114413823,1,0,0,0,1,1,1
2.571113764,1,0,1,1,0,0,0
2.267952857,1,0,1,1,1,0,1
2.614699014,1,0,2,0,0,0,0
2.1507234,1,1,1,0,1,0,1
2.196531231,1,1,2,1,1,1,1
2.40887783,1,1,2,0,1,0,1
2.042449412,0,0,1,1,1,0,1
2.435424206,1,1,1,1,1,0,1
1.854196865,0,0,2,1,1,0,1
2.649996212,0,0,0,1,1,1,0
3.622715718,0,0,1,1,1,0,0
1.883941744,1,1,1,1,1,0,1
1.721555426,0,0,0,0,0,0,0
2.133143038,1,1,1,1,1,0,1
1.891241779,1,1,2,1,1,0,1
3.895463751,1,1,0,1,0,1,0
1.303658468,0,1,0,0,0,0,1
2.095180901,0,0,2,1,1,1,1
1.791029403,1,0,2,1,0,0,1
3.311127559,1,1,1,0,1,0,0
2.698812618,1,1,1,1,1,0,1
2.492256726,1,0,1,1,1,0,1
2.390067751,1,1,2,1,1,1,1
3.750226088,1,1,1,0,0,1,0
3.102534641,0,1,1,1,1,0,0
2.273554244,1,1,1,1,1,0,1
2.311359483,0,0,2,1,1,0,1
2.822913845,1,1,0,0,0,0,0
1.190065901,1,1,0,1,0,0,1
3.465211415,1,1,0,1,0,1,0
2.409766612,0,0,0,0,0,1,0
1.591479233,0,1,2,0,1,0,1
2.363490199,0,0,0,0,0,1,0
3.049255684,1,1,2,1,0,1,0
1.572960914,0,0,0,0,0,0,0
2.313988483,0,0,0,0,0,1,0
2.614103373,0,0,0,0,1,0,0
2.440495846,1,1,0,1,1,0,1
2.029543991,0,0,2,1,1,1,1
2.020280509,0,0,1,0,1,1,0
1.667585258,1,1,2,1,0,1,1
1.561261665,0,1,2,0,1,1,1
2.597535758,0,0,2,0,1,1,0
2.562757689,1,0,1,1,0,1,0
2.38777437,1,1,2,0,1,1,1
2.132099608,0,0,0,0,0,1,0
2.664574463,0,1,0,1,1,0,0
2.234217088,1,0,2,1,1,0,1
2.150128123,0,0,0,1,0,0,0
2.720371881,1,1,0,0,0,0,0
2.130306655,1,1,1,1,1,1,1
2.159816645,0,1,0,0,0,1,0
2.214986766,0,0,2,0,0,1,0
2.421074585,0,0,0,0,0,1,0
3.931209812,0,1,2,1,1,0,0
1.663631369,1,1,0,1,0,1,1
2.330407458,0,1,0,0,0,0,0
2.072732942,0,1,2,1,1,1,1
1.790182181,0,0,0,0,0,1,0
2.557023145,0,1,0,1,1,1,0
2.162841242,0,1,2,1,1,1,1
1.593275224,0,0,2,1,0,0,1
2.406061915,0,0,0,0,0,0,0
1.878812674,1,1,2,0,1,1,1
2.639732274,1,1,1,1,1,1,1
2.080541637,0,0,2,0,1,1,0
1.730772585,1,1,2,1,1,1,1
1.636858952,1,1,2,0,1,1,1
1.721996158,0,0,0,0,0,0,0
3.69672764,0,0,1,0,1,1,0
1.899422904,1,0,1,1,0,0,1
2.266142346,1,1,2,1,1,0,1
2.178120932,1,1,0,1,1,1,1
2.397136424,0,0,0,1,1,1,0
2.314493728,0,0,0,0,0,0,0
1.65443563,1,1,1,1,1,1,1
3.754479539,1,1,2,1,0,1,0
2.427129885,1,1,1,0,1,1,1
2.400392487,0,0,0,1,0,1,0
2.139235421,1,1,2,1,1,0,1
2.357179815,1,1,2,0,1,1,1
2.153837058,0,0,0,0,0,0,0
2.420679844,0,0,0,0,0,1,0
2.640373507,0,1,1,0,0,1,0
2.719008535,0,0,2,0,1,1,0
1.656165665,0,1,1,1,1,0,1
2.468230093,1,1,1,1,1,0,1
2.435360568,0,0,0,0,0,1,0
2.931197742,1,1,2,0,1,1,0
2.386362571,1,1,1,1,1,1,1
2.573852156,0,0,1,0,0,0,0
1.712891255,1,1,2,0,1,0,1
1.225456031,0,1,2,0,1,0,1
2.743094665,1,0,1,0,0,1,0
3.596003955,0,1,2,1,1,0,0
2.140682454,0,0,2,0,0,1,0
2.409556908,1,1,1,1,1,0,1
1.97128712,0,1,2,1,1,1,1
2.178301093,0,0,0,0,0,1,0
3.913955171,0,1,1,0,1,0,0
2.303251659,1,1,1,0,1,1,1
3.005199939,1,1,1,0,1,1,0
2.614351814,0,1,0,0,0,0,0
1.580305526,1,0,1,1,0,0,1
1.150503848,1,1,1,1,1,1,1
2.125593605,0,0,0,0,0,0,0
2.015748435,0,1,0,0,0,0,0
1.554085776,1,0,0,1,1,0,1
3.893291846,1,0,0,1,0,0,0
1.905709396,0,0,2,1,1,1,1
2.745669359,0,1,1,0,0,0,0
1.092989676,1,0,0,0,1,1,1
1.773652333,1,0,2,1,1,0,1
2.329629497,1,1,1,0,1,0,1
1.511331771,1,1,0,1,1,0,1
2.143193954,0,0,2,1,0,1,0
2.084507607,0,0,1,1,1,1,1
1.606859496,1,0,1,1,0,1,1
2.787145028,1,1,1,1,1,1,1
2.794953035,1,1,1,1,1,1,1
2.378880106,0,0,0,0,0,0,0
1.281481228,0,0,0,1,1,1,1
2.184927733,0,0,0,0,0,1,0
3.536848318,0,1,2,1,1,0,0
2.183424174,1,1,0,1,1,1,1
2.448660943,0,0,0,0,0,1,0
2.456538967,1,0,2,1,1,1,1
1.574638497,1,1,1,1,0,1,1
2.360066785,1,0,0,0,0,1,0
2.728795355,1,1,2,1,1,0,0
2.730669816,0,0,0,0,0,0,0
2.274227951,1,1,0,1,1,1,1
1.95907098,0,0,1,0,0,1,0
2.161171434,1,0,2,0,1,1,1
2.208749433,1,1,1,0,1,1,1
2.444588803,1,0,1,1,1,0,1
2.106769425,0,1,2,1,1,0,1
2.387653875,1,1,2,0,1,0,1
2.470673268,1,1,1,1,1,0,1
3.998297362,1,0,0,1,0,1,0
1.753688734,0,0,0,0,0,1,0
2.156907855,0,0,0,0,0,1,0
2.172573623,0,1,0,1,1,0,1
3.158369626,1,1,2,1,0,0,0
1.632142727,1,1,0,1,1,0,1
1.741658376,1,1,2,1,0,1,1
1.569716317,0,0,1,1,0,0,1
2.923510829,1,0,1,1,1,0,0
1.979439412,1,0,1,0,0,1,1
3.575995153,0,1,2,1,1,1,0
2.250819887,0,0,2,0,0,1,0
2.171873895,1,0,1,0,0,1,1
2.372535873,1,1,2,0,0,0,0
1.900287266,0,0,2,1,0,0,0
2.597568283,0,0,2,0,0,1,0
1.998603872,1,0,2,1,1,0,1
1.803147934,0,0,2,1,1,1,1
1.093209868,0,0,0,0,0,1,1
1.888676269,1,0,1,0,0,0,1
2.654791921,1,0,0,0,1,1,0
2.256620761,1,1,0,0,0,0,0
2.001701421,0,1,0,1,1,1,1
3.477616355,1,1,2,1,0,0,0
2.522570464,0,1,2,1,0,0,0
1.765546773,1,1,0,0,1,1,1
2.406735705,1,1,1,0,1,1,1
2.294999176,1,0,1,0,1,0,1
1.921515759,1,0,1,1,1,1,1
2.310949633,0,1,0,0,0,0,0
2.641259238,0,1,0,1,1,0,0
1.685425864,1,1,0,1,1,1,1
1.617197358,0,0,0,0,0,1,0
2.561323914,0,0,0,1,1,1,0
2.309470548,0,1,0,0,0,0,0
2.463248938,1,1,2,1,1,1,1
1.362503037,1,0,0,0,1,0,1
3.93103042,0,0,1,1,0,0,0
2.237689258,0,1,0,0,0,0,0
2.108536664,0,0,0,1,0,1,0
1.744465838,1,1,1,1,0,1,1
2.414866565,0,0,0,0,0,0,0
2.400908211,1,1,0,1,1,1,1
2.102246359,1,1,2,0,1,1,1
2.638053712,1,1,1,1,1,1,1
2.383417045,1,1,1,1,1,0,1
2.286871903,0,0,0,0,0,0,0
3.524227131,1,0,1,0,1,0,0
2.425235724,0,0,0,1,1,0,0
1.849895543,1,1,0,1,1,0,1
1.960557954,1,0,2,1,1,1,1
1.599523256,1,1,1,1,0,1,1
2.416935346,0,0,0,0,0,0,0
2.409933889,0,0,0,1,0,1,0
3.315125263,0,1,1,0,1,1,0
2.184599658,0,0,2,1,0,1,0
2.033632536,1,0,2,1,1,1,1
1.696436291,1,0,0,1,1,1,1
1.578764804,0,1,2,0,1,0,1
2.931690854,1,1,1,1,0,1,0
2.098300997,0,0,2,1,1,0,1
2.145419802,0,0,1,0,0,1,0
2.865750928,0,0,0,0,1,0,0
2.211419015,0,1,1,1,1,0,1
1.587529786,0,1,0,1,1,1,1
2.329685766,1,1,1,0,1,1,1
3.735558332,1,0,1,0,1,0,0
2.270409057,1,0,0,0,0,0,0
1.609381396,0,1,0,0,1,0,1
2.234505098,1,0,1,0,0,0,1
3.281976181,1,1,2,1,0,0,0
2.230301362,0,0,1,1,0,1,0
1.599486509,1,0,0,1,0,0,1
1.784293357,1,1,0,1,1,1,1
3.636660215,0,1,2,1,0,1,0
1.688811374,1,1,1,0,1,1,1
1.806460508,0,0,0,1,0,1,0
2.709652388,1,1,1,1,1,1,1
2.181215134,0,0,0,0,0,1,0
2.40735186,1,1,2,0,0,0,0
3.787122645,0,1,1,1,0,1,0
1.77461492,1,1,0,1,1,0,1
2.747126176,1,0,2,1,0,1,0
2.255578918,1,0,0,0,0,1,0
2.640710533,1,1,1,0,1,0,0
2.660986536,1,0,0,1,1,1,0
2.793995322,1,0,1,0,0,0,0
2.107213464,0,0,0,1,0,1,0
1.579499968,1,1,2,1,0,0,1
2.350516402,1,0,1,1,1,1,1
2.744619127,0,0,1,0,1,1,0
1.824351671,0,1,2,1,1,0,1
1.64383254,0,0,0,0,0,0,0
1.688162011,1,0,1,1,1,1,1
2.468844932,1,1,2,1,1,1,1
1.571082321,0,0,0,0,0,0,0
2.899214157,1,0,2,1,1,1,0
2.345559086,1,1,1,1,1,0,1
1.915289092,1,0,0,1,1,0,1
2.714346558,0,1,2,0,1,0,0
2.28453472,1,1,1,0,0,0,1
2.35924885,1,1,0,1,1,1,1
2.835653213,0,0,1,1,0,1,0
2.647881415,0,0,0,0,1,0,0
1.57290328,0,0,0,0,0,0,0
2.84397317,1,1,0,1,1,0,0
2.333212444,0,0,0,0,0,0,0
1.501461519,0,0,1,1,0,1,1
1.898119997,1,1,0,1,1,1,1
2.785689405,1,0,1,0,0,0,0
1.796664399,1,1,0,1,0,1,1
1.948460736,1,0,1,0,0,1,1
1.844096081,0,0,2,1,0,1,0
2.025444028,0,0,0,0,0,1,0
2.421638198,1,1,2,1,1,0,1
2.557579285,0,0,1,0,1,1,0
2.330349888,1,1,2,1,0,1,1
1.893041686,1,1,0,0,0,1,0
2.397628319,0,0,1,1,1,1,1
1.662090551,1,1,0,1,1,1,1
1.545117095,0,0,0,0,0,1,0
1.955469869,1,1,0,1,1,0,1
2.723600931,1,1,1,1,1,1,1
2.28269036,0,0,1,0,0,0,0
2.736803559,0,1,0,1,0,1,0
1.819488104,0,0,1,0,0,1,0
2.108970366,1,0,2,0,0,1,1
1.662052636,0,0,2,1,1,0,1
2.382445807,0,0,0,1,0,1,0
2.593605536,1,1,1,1,1,0,1
1.554496803,0,1,2,1,1,1,1
2.32638292,0,1,0,0,0,0,0
1.746590437,1,1,1,1,0,0,1
1.866407466,1,1,1,1,1,1,1
2.578249882,1,1,1,1,1,0,1
1.82294178,1,1,1,1,1,0,1
2.536146044,0,0,2,0,0,0,0
3.32805017,1,1,1,0,0,1,0
2.392619915,0,0,0,0,1,1,0
2.042471238,0,1,1,1,1,0,1
2.333957225,1,1,1,0,0,0,0
2.727891576,0,1,0,1,0,1,0
2.555925857,1,1,1,0,0,0,0
2.305605684,0,0,0,0,0,0,0
2.7443342,1,0,1,0,0,1,0
1.969531814,0,0,0,0,1,0,0
2.023768728,1,1,1,1,1,1,1
2.134315893,0,0,1,0,0,0,0
2.725539282,1,1,0,0,1,0,0
1.635724796,0,1,2,0,1,1,1
2.425182633,0,0,0,0,0,0,0
1.853837745,1,0,2,1,0,0,1
1.610244425,1,1,0,0,1,0,1
2.479199573,0,0,0,0,1,1,0
1.860273723,1,1,0,1,1,1,1
3.968833152,0,1,2,1,0,1,0
2.494061327,0,0,0,0,0,0,0
1.754410086,1,1,1,1,1,0,1
2.652939875,1,0,0,1,1,0,0
1.87669176,0,0,1,0,0,1,0
2.219706349,0,0,1,0,0,0,0
2.7383507,1,0,0,0,0,0,0
3.482278379,0,0,1,1,1,1,0
1.679067906,1,1,1,0,1,1,1
1.771946538,1,1,2,1,0,0,1
2.648160556,1,1,1,1,1,0,1
2.31126682,1,1,2,1,1,0,1
2.345956396,0,0,0,1,0,1,0
1.924387183,0,0,1,0,1,0,0
3.114198372,1,1,2,1,1,1,0
2.580881117,0,1,0,0,1,1,0
1.504600601,1,0,1,1,1,0,1
2.905671195,0,0,2,1,0,1,0
2.709236716,0,1,2,0,0,0,0
2.490186173,1,1,0,1,1,1,1
2.401329601,1,1,1,1,1,1,1
3.785598426,1,0,1,1,1,0,0
2.501788216,0,1,0,0,1,0,0
1.865823307,1,1,1,1,1,1,1
1.868025822,1,0,2,1,0,1,1
2.454994762,1,1,1,0,1,0,1
2.192914715,0,0,1,0,0,0,0
2.347743228,0,0,0,0,1,0,0
2.219694,0,0,0,1,0,0,0
3.7972851,0,1,1,0,1,1,0
1.778987588,1,1,2,1,0,0,1
2.638713095,0,1,1,1,1,0,0
2.605632426,1,0,2,0,1,0,0
2.118872687,0,1,1,1,1,1,1
2.036963482,1,0,1,1,1,1,1
2.523819147,0,1,2,1,1,0,0
2.274758247,0,1,0,1,1,0,1
3.063514784,1,0,1,0,1,1,0
2.00707991,1,1,2,1,1,0,1
1.453350578,1,1,0,1,1,1,1
2.717977955,1,1,1,1,1,0,1
2.554929333,1,1,0,0,0,0,0
3.256595556,0,0,1,1,0,1,0
2.188450637,0,0,1,0,0,1,0
2.281023091,1,0,0,0,0,0,0
3.326283529,1,1,0,0,1,1,0
2.463776338,1,1,2,1,1,1,1
1.544946236,0,1,0,1,1,1,1
2.336633855,0,1,2,1,1,1,1
2.351511775,1,1,2,1,1,0,1
2.421782954,1,1,2,0,1,0,1
1.663438384,1,1,2,1,0,1,1
2.185810971,0,0,1,0,0,1,0
2.038535792,1,0,2,0,1,1,1
1.891735449,1,1,2,1,1,0,1
1.829862601,0,1,2,1,1,1,1
2.141508856,1,1,1,1,1,0,1
2.350920821,1,1,1,1,1,1,1
2.707173059,1,1,2,0,0,0,0
1.874396002,1,0,1,0,0,1,1
2.521385378,0,0,0,1,1,1,0
2.96670963,0,0,1,0,1,1,0
1.720661228,0,1,1,1,0,1,1
2.313297336,0,0,0,0,0,1,0
1.371733776,1,0,2,0,1,1,1
1.962794626,1,0,2,1,1,0,1
2.711357462,1,1,0,0,0,1,0
2.513839132,1,1,1,0,0,1,0
1.793499948,0,1,1,0,1,1,1
2.758332347,1,1,1,1,1,1,1
2.507053188,1,1,2,1,0,0,0
2.508101083,0,1,1,1,1,1,0
1.472236495,1,1,2,0,1,0,1
1.691087494,1,0,2,1,0,0,1
3.754638171,0,1,1,0,0,1,0
2.024027458,0,0,2,1,1,1,0
3.829243284,1,1,1,0,1,1,0
2.391274005,0,0,0,0,0,1,0
2.146331602,1,1,0,1,1,1,1
2.769278428,1,1,1,1,0,0,0
3.007995169,1,0,2,0,0,0,0
1.995411303,0,0,1,0,1,0,0
1.501742793,0,0,0,0,0,1,0
2.087353827,0,1,0,0,0,0,0
2.362835338,0,0,0,0,0,1,0
1.866831542,0,0,1,1,0,0,0
2.568472888,1,1,1,1,1,1,1
2.591131108,0,0,0,0,0,1,0
1.911930218,1,1,1,1,1,0,1
1.572740643,1,1,0,1,1,0,1
3.04632279,1,0,2,0,1,1,0
2.489725707,1,0,0,0,0,1,0
3.717152342,0,0,0,0,1,0,0
2.740679264,0,0,0,0,1,0,0
2.212780839,1,0,2,0,1,1,1
2.351371737,1,1,2,0,1,0,1
1.732901552,0,1,0,1,1,0,1
3.587216033,1,0,0,1,0,1,0
2.346030559,0,0,1,1,1,0,1
2.337359759,1,1,2,1,0,1,1
2.309521096,0,0,0,0,0,0,0
2.79335909,1,0,0,1,1,1,0
3.78902678,0,0,2,1,1,0,0
2.650600727,1,1,1,1,1,0,1
1.21717023,1,1,2,1,0,0,1
2.785775001,1,1,1,1,1,1,1
1.652712307,0,0,0,0,0,1,0
1.807179697,1,0,2,0,0,1,1
2.43585924,0,0,0,0,0,1,0
1.859203625,0,0,0,0,0,1,0
1.848413453,1,1,2,1,1,1,1
2.365709317,1,1,1,1,1,1,1
1.603401212,1,0,0,1,0,1,1
2.341245183,1,1,1,1,1,0,1
2.373017054,0,0,0,0,0,1,0
1.626131777,0,1,1,1,1,0,1
1.877905248,1,1,1,1,1,1,1
2.177726755,1,1,0,0,0,1,0
2.018071572,1,1,0,1,1,0,1
3.573098461,1,1,0,1,0,0,0
2.187263994,0,1,2,1,1,0,1
2.637536243,1,0,1,1,0,0,0
2.459777278,0,1,1,0,0,0,0
2.657773565,1,0,0,1,0,0,0
2.88271698,1,1,0,1,1,1,0
2.678018729,1,0,1,1,0,1,0
2.464216025,1,1,0,1,1,0,1
2.788930662,1,1,0,1,1,1,0
2.316857785,0,0,1,1,1,0,1
2.088862607,1,1,1,1,1,0,1
3.209064355,1,1,0,1,0,1,0
2.376640426,1,1,1,1,0,1,1
2.47240717,0,0,0,0,0,1,0
1.253821426,0,0,0,0,1,1,1
3.331451853,0,0,1,1,1,0,0
2.531317693,1,1,1,1,1,0,1
1.564781656,0,1,1,1,1,1,1
1.738985631,0,0,0,0,0,0,0
2.365069035,0,0,0,0,1,0,0
2.672833431,1,0,1,1,1,1,0
1.8591344,0,0,1,1,1,0,1
2.54029529,0,1,1,1,1,0,0
1.726643448,0,0,0,0,0,0,0
3.044825087,1,0,2,0,1,1,0
1.778264487,0,0,1,1,0,1,1
2.371003775,0,0,2,1,1,1,1
1.968618218,1,0,0,0,0,1,0
2.632445589,1,1,1,1,1,0,1
2.74202818,1,0,1,1,0,0,0
3.092194927,1,1,1,1,1,1,0
2.546378189,1,0,2,1,0,1,0
1.568049827,0,0,1,1,1,0,1
1.592638219,0,0,0,0,0,0,0
1.732919484,0,0,0,0,0,1,0
1.9123999,1,1,0,1,1,1,1
2.546886804,1,0,0,1,1,1,0
2.146292814,1,0,2,1,1,1,1
1.509616576,0,0,2,1,1,1,1
1.832109475,1,1,2,1,1,1,1
1.986304089,1,0,0,1,1,1,1
1.814424942,1,1,2,1,1,1,1
1.833937851,1,1,1,0,1,0,1
2.536439553,1,0,2,1,1,0,0
2.197805932,0,1,0,1,1,1,1
2.562025656,1,1,1,1,1,1,1
2.783571245,0,0,0,1,1,1,0
2.298500302,0,0,2,1,0,0,0
1.854896918,1,1,1,1,0,0,1
2.397713166,0,0,0,0,0,0,0
2.213352334,1,1,0,1,1,1,1
1.748462029,1,1,0,1,0,1,1
2.99684812,0,0,0,0,1,1,0
3.186576533,1,1,1,1,0,1,0
2.241943639,0,0,1,1,0,0,0
2.204900458,1,0,1,0,0,1,1
1.504161428,1,1,1,1,0,0,1
2.380967448,0,0,0,1,0,1,0
2.463455184,1,0,1,1,1,0,1
2.407498975,1,1,2,0,1,1,1
1.974478963,1,0,1,0,1,0,1
3.201593754,0,0,1,1,0,0,0
2.104453761,0,1,2,1,1,0,1
2.045650091,1,0,0,1,1,1,1
2.391696492,0,0,0,0,0,1,0
1.159081365,0,0,2,0,0,0,1
1.500738582,1,0,0,1,0,1,1
2.651394239,0,0,2,0,0,1,0
2.3594379,0,0,0,0,0,0,0
2.258189336,0,0,1,1,0,1,0
1.56197439,1,0,0,1,0,0,1
1.884978447,1,1,1,1,1,0,1
2.429624662,1,1,1,0,1,1,1
3.698567925,0,1,0,1,0,1,0
2.332484573,1,1,1,0,0,0,0
2.262652575,1,1,0,1,1,0,1
1.769589974,0,1,2,0,1,1,1
2.048996989,0,0,0,1,1,1,0
1.53301424,1,0,0,1,1,0,1
1.945760926,1,1,2,0,1,0,1
3.314941271,1,0,1,1,0,0,0
2.385502908,0,1,2,1,1,0,1
2.480162991,1,1,1,0,1,1,1
3.969492877,1,0,0,0,0,0,0
1.755238379,1,1,1,1,0,1,1
2.973112668,0,0,1,1,0,1,0
2.90415529,0,1,2,1,0,1,0
1.259147574,0,1,0,1,1,0,1
2.044980265,1,1,2,1,1,1,1
2.596321962,0,0,2,1,1,1,0
3.134641086,0,1,0,1,1,0,0
2.657956554,0,1,2,0,0,0,0
2.491438672,1,1,1,1,1,1,1
2.300374838,0,0,0,0,0,0,0
2.679162754,1,1,1,1,1,0,0
1.404782659,0,1,1,1,0,1,1
1.931930822,0,0,1,1,1,1,1
1.690585432,0,0,2,1,1,0,1
2.359429369,1,1,0,1,0,0,1
2.703213972,1,1,1,1,1,1,1
2.399406554,1,0,0,0,0,0,0
1.917863324,0,0,0,0,0,0,0
1.510025893,1,0,1,1,1,0,1
2.383304849,0,0,0,1,0,1,0
2.472471959,1,1,2,0,1,1,1
2.521508608,1,1,1,1,1,0,1
2.714711432,0,1,1,1,1,0,0
2.02805715,0,0,1,1,1,0,1
2.060879981,1,1,2,1,1,0,1
1.956936229,1,1,2,1,1,1,1
2.490350321,0,0,0,1,0,1,0
2.317355979,1,1,2,1,1,0,1
1.811548267,1,1,2,1,0,0,1
2.713752705,1,1,1,1,1,1,1
1.602993136,1,0,0,1,0,1,1
1.869742781,0,0,1,0,1,0,0
1.945620573,1,1,2,1,1,1,1
2.57173743,0,0,0,1,0,1,0
2.335533216,0,0,0,0,1,1,0
2.310643709,0,0,0,1,1,1,0
1.681432357,1,0,1,1,1,1,1
2.16443622,0,0,0,1,0,1,0
2.016622353,0,1,0,0,0,1,0
1.563400687,0,0,0,0,0,1,0
1.912086481,1,0,1,1,1,1,1
1.721171759,1,1,1,1,1,1,1
2.111596892,1,1,2,1,1,0,1
2.494901503,1,1,2,0,1,1,1
2.26417843,1,1,1,1,1,0,1
1.75945056,1,1,1,1,1,1,1
2.20946644,1,1,1,0,0,1,1
3.632759475,1,1,0,1,0,1,0
1.539542214,0,0,0,0,0,0,0
1.935079994,1,1,0,0,0,1,0
1.132938589,0,0,2,0,1,1,1
2.46009664,1,1,1,0,1,0,1
2.428719777,1,1,1,1,1,1,1
1.798751261,0,1,0,1,1,1,1
2.246115005,0,0,0,1,0,1,0
1.976788802,0,1,1,1,1,1,1
2.17239536,1,1,2,0,1,1,1
2.05691574,1,1,1,1,1,1,1
2.205272803,0,1,0,0,0,1,0
1.69968627,1,1,1,1,1,0,1
2.715060663,0,0,2,1,0,1,0
1.9319583,0,0,0,0,1,0,0
2.405438476,0,0,0,1,0,0,0
