Aggregate,Internship,DegreeCompleted,GRE,Winter,Germanlevel,Admission
3.454370154,1,0,1,0,0,0
1.549526133,0,0,1,0,2,1
2.058604095,0,0,1,0,2,1
1.881468785,0,0,1,1,2,1
2.067384146,1,0,0,1,0,0
1.726833846,0,0,0,0,0,0
2.442987849,1,1,1,1,1,1
3.37869202,0,0,0,0,2,0
1.59090528,1,1,0,1,2,1
2.000550836,1,0,0,1,0,0
2.309839181,1,1,1,0,1,1
2.330572731,0,1,1,0,2,0
2.75380255,1,0,1,0,2,0
3.277539313,0,1,0,0,1,0
2.658165226,1,1,1,0,2,1
2.185103242,0,0,1,1,2,1
1.654198552,0,0,1,0,2,1
2.116472695,0,0,1,0,1,0
2.564659053,1,1,1,1,2,1
2.672371952,0,0,1,1,2,0
1.891760472,1,0,1,1,2,1
2.498635863,0,0,1,1,0,0
2.457135858,1,1,1,0,2,1
2.648203538,1,1,1,0,1,1
2.413456942,1,1,1,0,1,1
2.122528556,0,0,1,0,2,0
1.827253444,1,1,1,1,1,1
2.791358447,1,1,0,0,1,0
2.456871457,1,1,1,1,0,1
2.756204865,0,0,1,1,2,0
1.922731861,1,0,1,0,0,1
2.71221995,0,1,1,1,0,0
2.44384023,1,1,1,1,1,1
2.860607536,1,1,0,1,1,0
2.434794121,1,1,1,0,1,1
1.866462293,0,0,0,1,0,0
1.371749375,1,1,0,1,0,1
2.437914533,1,0,1,0,2,0
2.481227111,0,0,0,0,0,0
1.940081827,0,1,0,1,1,1
1.573009219,1,0,1,0,2,1
2.211247639,0,0,1,1,1,0
1.978203331,0,0,0,0,0,0
1.874143024,0,0,0,1,0,0
1.921670985,0,0,0,1,0,0
1.894338098,1,1,1,0,2,1
2.25995365,0,0,1,0,1,0
1.882030632,1,0,1,0,2,1
2.149916758,0,0,1,1,0,0
1.742405532,1,0,1,0,1,1
2.388627707,0,1,1,0,2,1
2.268958303,0,0,0,1,0,0
1.948982913,1,1,1,1,0,1
1.994000017,0,0,0,1,0,0
2.080471863,1,1,1,1,1,1
1.850366852,0,0,0,0,0,0
1.233110308,0,0,1,0,2,1
2.399114693,0,1,1,0,1,1
1.768607896,0,1,0,1,0,1
1.043387816,1,0,0,0,0,1
3.011105866,1,1,1,0,1,0
3.487518514,0,1,1,1,0,0
2.674290809,1,1,0,0,2,0
1.8936441,0,1,0,0,1,1
2.497347579,0,0,1,1,0,0
2.43871104,0,0,0,1,0,0
1.96373024,0,1,1,1,2,1
2.795388649,1,1,1,0,2,0
1.655726219,1,1,1,1,1,1
2.722516625,0,1,0,0,0,0
2.064242932,0,0,0,1,0,0
2.879550673,1,1,0,0,1,0
2.27945546,1,1,1,0,2,1
2.537343135,1,0,1,1,1,0
2.369944927,0,1,1,1,1,1
2.404125113,0,0,0,0,0,0
2.620494628,1,1,1,0,2,1
1.756801293,1,1,1,1,0,1
2.964011862,0,1,0,1,0,0
1.584288684,1,0,1,0,1,1
2.911806508,1,0,1,0,2,0
2.081718956,1,1,0,0,0,0
2.408708834,0,0,1,1,2,0
2.132849563,0,0,1,0,2,0
1.552579975,0,0,1,1,2,1
2.27687879,1,1,1,0,2,1
2.647167491,1,1,1,1,2,1
1.922973208,0,0,0,0,0,0
2.131243378,1,1,1,0,2,1
2.296719108,0,0,0,0,0,0
1.923015577,0,0,0,1,0,0
2.005291463,1,1,1,1,2,1
1.742560711,0,0,0,0,0,0
2.021170532,1,1,1,1,0,1
2.416740304,0,1,1,1,1,1
1.997473626,1,1,1,1,2,1
2.048332492,0,0,0,1,0,0
2.633756485,0,1,1,1,1,0
2.405197313,0,0,0,0,0,0
2.982949886,1,0,0,0,2,0
2.57120303,0,1,1,0,2,0
1.945000212,1,1,1,1,0,1
1.875294451,1,1,1,1,2,1
2.567044979,1,1,1,0,1,1
1.595448794,1,1,1,0,2,1
1.827454748,0,1,0,0,1,1
2.802235422,1,1,0,1,1,0
2.710686895,0,0,1,0,1,0
2.480199,1,1,1,0,0,1
2.383378555,0,0,1,1,1,0
2.186982349,0,0,0,1,1,0
2.348521196,1,1,1,0,1,1
1.691565675,1,1,0,1,2,1
1.905978111,0,0,1,0,1,1
2.70786792,1,0,0,0,1,0
2.360799455,1,1,1,0,2,1
1.654306461,0,0,1,0,1,1
2.661784757,0,0,0,1,0,0
2.419785378,1,1,1,1,2,1
1.889212425,0,0,0,1,0,0
2.206956024,0,0,0,1,1,0
2.304713247,0,1,0,1,0,0
1.576693592,1,1,0,0,2,1
3.389119246,1,1,1,0,0,0
2.173413391,1,1,1,1,1,1
1.968845079,1,1,1,1,2,1
2.305299128,1,0,1,1,0,0
2.167449147,1,1,1,0,2,1
3.586348077,0,0,0,1,0,0
1.566365928,1,1,1,0,2,1
1.877186073,1,0,1,1,1,1
2.159638467,0,0,1,1,2,0
2.743102402,0,1,1,0,2,0
2.460664408,0,0,0,1,0,0
2.403455674,1,1,1,0,1,1
1.801856027,1,1,0,0,1,1
2.24463446,0,0,1,1,0,0
1.585805608,1,1,0,1,1,1
2.587884897,0,1,1,0,1,0
2.304372123,0,1,0,0,0,0
2.28187351,1,1,1,1,2,1
1.574784447,1,0,0,1,1,1
1.700735883,0,0,1,1,1,1
2.495804318,0,1,1,1,2,1
2.600519709,0,0,0,1,0,0
1.237262191,1,0,0,0,1,1
2.427995996,0,0,1,0,0,0
2.458685006,1,1,1,1,1,1
1.879928922,1,1,1,1,1,1
1.942427587,0,1,1,0,2,1
3.265742643,0,1,1,0,0,0
1.490649113,1,1,0,0,0,1
3.65880729,1,0,0,0,1,0
2.041924248,0,0,1,0,2,1
1.53976289,1,1,1,1,1,1
1.878637518,0,0,0,0,0,0
2.450208665,0,0,0,0,0,0
1.968316601,1,0,1,0,2,1
2.082541418,1,0,0,0,0,0
1.910189854,0,0,0,0,0,0
2.500570768,1,0,1,0,1,0
2.01284236,0,0,0,0,0,0
2.443511876,1,1,1,0,2,1
1.75824579,0,1,0,1,1,1
2.324988089,0,1,1,0,2,1
1.892071682,0,1,0,0,1,1
1.929655882,0,0,0,1,0,0
2.300755001,1,0,1,1,0,0
2.410187809,0,0,0,1,0,0
1.624216706,1,1,1,0,0,1
2.454764237,0,0,0,1,0,0
1.514023401,1,1,0,1,1,1
2.791066189,0,1,0,0,1,0
1.480096743,0,0,0,1,0,1
1.792709971,1,1,1,0,0,1
1.904033663,1,1,0,1,1,1
1.934249253,1,1,1,1,2,1
1.67521588,0,1,1,0,1,1
2.389088265,1,1,0,0,0,0
1.66348911,0,0,0,1,0,1
2.109980827,0,0,1,1,2,0
2.475551865,0,0,0,1,0,0
1.950245609,1,1,1,1,0,1
1.530014213,1,1,1,1,1,1
2.793722555,1,1,1,1,0,0
2.016603831,1,1,1,0,2,1
1.568346458,0,1,1,1,1,1
2.395805518,0,1,1,1,2,1
1.535607665,0,1,1,1,2,1
3.896203576,1,0,0,0,2,0
2.394034984,0,0,0,0,0,0
1.879563594,0,0,0,1,0,0
1.990463052,0,1,1,0,2,1
2.215802366,1,1,1,0,2,1
1.709449456,1,1,1,1,2,1
2.048981118,1,1,0,1,0,0
2.113252585,0,0,0,1,0,0
1.885491543,1,1,1,1,1,1
2.043202652,0,0,0,1,1,0
2.309568402,1,1,1,0,2,1
2.226074939,1,1,1,1,1,1
2.351048454,0,0,0,1,0,0
2.263377226,1,0,1,0,1,1
2.181822688,1,1,0,1,0,0
1.736455203,0,0,1,0,2,1
2.593714853,1,1,1,1,1,1
1.871976276,0,0,0,0,0,0
2.203100269,0,0,0,0,0,0
2.337902788,1,1,0,1,2,0
2.0173692,0,1,0,0,0,0
2.139049181,1,1,1,0,2,1
3.478547461,1,1,0,1,2,0
2.898915442,0,0,1,0,1,0
2.290649631,0,1,1,1,2,1
2.095149014,1,1,1,1,0,1
2.483370024,0,0,0,0,0,0
2.279062544,0,0,0,1,0,0
1.601773459,0,0,1,0,1,1
1.518464787,1,1,1,1,0,1
1.631679025,0,0,1,1,2,1
2.396725994,0,0,0,0,0,0
2.353980054,1,1,1,0,1,1
2.127120031,1,1,1,1,1,1
2.458742787,0,0,0,0,0,0
1.883389168,0,0,0,1,0,0
1.728064667,1,1,1,0,1,1
2.271207717,0,0,0,0,2,0
2.223059227,1,1,1,1,1,1
1.946426988,1,1,1,0,2,1
1.867915389,1,1,0,0,1,1
1.537175587,1,0,0,0,2,1
1.839385045,1,1,1,0,0,1
1.838441597,0,0,0,0,0,0
1.813826071,0,0,0,1,0,0
1.875277484,0,0,0,1,0,0
2.105551901,1,0,0,1,0,0
2.334254684,0,0,1,1,0,0
2.279620548,1,1,1,0,2,1
1.747136692,1,1,1,0,1,1
3.021730519,0,0,0,0,1,0
1.566170381,0,1,0,1,0,1
2.165670807,0,0,0,1,0,0
1.850435607,1,1,0,0,1,1
3.213718875,1,1,0,1,2,0
2.380456081,0,0,0,0,0,0
3.648504207,1,1,1,0,1,0
2.407308779,0,1,1,1,1,1
2.29062392,0,0,0,1,0,0
1.711864132,1,1,1,0,1,1
2.13752287,0,0,0,1,0,0
2.13881504,0,0,0,0,2,0
2.686160793,0,0,1,1,0,0
2.039108199,1,1,1,0,2,1
1.608584997,0,0,0,1,0,0
1.69000716,0,0,1,0,1,1
2.688134728,1,1,0,0,2,0
2.202281125,1,1,0,1,0,0
1.841778655,1,1,0,1,1,1
2.68485294,1,1,1,1,1,1
2.70614046,1,1,0,0,0,0
2.306399899,1,1,1,1,0,1
1.547724136,0,1,0,1,1,1
1.856001925,1,1,0,1,1,1
2.439723549,1,0,1,1,1,0
2.793183865,1,1,0,0,2,0
2.440310757,0,0,1,0,0,0
2.72526789,1,0,0,0,2,0
2.186955508,0,0,0,1,0,0
2.143565296,1,1,0,0,0,0
3.45912738,1,1,0,1,2,0
2.482311589,1,1,1,0,1,1
2.518630272,1,1,1,1,2,1
1.854778899,1,1,1,0,1,1
1.982287738,1,1,0,1,2,1
2.649789086,1,0,1,0,1,0
1.733360112,1,0,1,1,1,1
1.918255383,0,0,0,1,0,0
2.167208894,1,1,1,0,1,1
1.913594728,0,1,1,1,2,1
2.011280962,1,1,1,0,2,1
2.649739855,1,0,1,1,2,0
1.837579636,1,0,1,0,0,1
2.48564413,1,1,1,0,2,0
3.139803841,1,1,1,0,1,0
1.865431179,1,1,0,0,1,1
2.265419328,0,1,1,1,2,1
2.740697455,0,0,0,0,0,0
1.687539844,0,0,1,1,2,1
2.335752892,0,0,1,1,0,0
1.90490637,0,0,0,1,0,0
1.883268426,1,1,0,0,2,1
2.760910639,0,0,1,0,0,0
3.115520196,1,0,1,1,1,0
2.454426072,1,1,1,0,2,1
2.133173726,1,1,1,1,1,1
2.311051393,1,1,0,0,0,0
2.064092086,0,1,0,0,0,0
2.325336981,1,1,1,0,2,1
2.363024762,0,0,0,1,0,0
1.657040111,1,1,0,0,1,1
1.852402074,1,1,0,0,1,1
3.130998543,1,0,0,0,2,0
1.508485743,1,1,0,0,1,1
1.028413754,0,0,1,0,1,1
2.25952554,0,1,0,0,0,0
1.597251202,0,0,0,0,0,0
2.211951983,1,1,1,1,1,1
1.967963946,1,1,1,0,1,1
2.433685156,1,1,1,0,1,1
1.823124669,0,0,0,0,0,0
2.46036913,1,0,1,0,2,0
2.144074134,1,1,1,1,0,1
3.669470435,1,1,0,0,0,0
2.202954435,1,1,1,0,2,1
2.398506125,1,1,1,1,1,1
2.130972552,1,1,1,0,1,1
2.424780526,0,1,1,1,1,1
2.06717967,0,0,0,1,0,0
2.681069024,0,1,1,1,1,0
2.362016338,0,0,0,0,0,0
1.91695796,0,0,1,1,1,1
3.345307684,0,1,0,1,1,0
1.649824237,1,1,1,0,1,1
2.126358275,1,1,1,0,1,1
2.437048293,1,0,1,0,0,0
2.562415241,1,1,0,1,2,0
1.754404697,1,0,0,1,2,1
1.720534756,1,0,1,1,2,1
2.644347706,0,0,1,1,0,0
3.159293646,0,0,0,0,0,0
2.64293495,1,0,0,0,2,0
1.862260934,1,1,1,0,0,1
1.603278106,0,0,0,0,0,0
2.429476625,0,0,1,0,0,0
2.389005401,0,0,0,0,0,0
2.338304325,1,1,1,1,1,1
2.47929299,1,1,0,0,0,0
1.877993282,1,0,1,1,2,1
1.927612948,0,0,0,0,0,0
1.865455377,1,1,1,1,0,1
2.295669882,0,1,1,1,1,1
2.34713511,0,0,0,1,0,0
2.300601029,1,0,0,0,2,0
3.456065151,1,0,0,0,0,0
2.444947368,0,0,0,0,0,0
1.361627629,1,0,0,0,0,1
2.171427934,1,1,1,0,1,1
1.964049115,1,1,1,0,0,1
2.588288246,1,1,1,0,0,0
1.667311762,0,0,0,0,0,0
2.143339816,1,1,1,0,0,1
2.597979635,0,0,0,1,1,0
2.139641982,0,0,0,1,0,0
1.42231559,0,1,0,1,2,1
2.173187876,0,0,0,0,2,0
3.609383335,1,1,0,0,0,0
1.505212468,0,0,0,0,0,0
2.302147551,0,0,0,0,0,0
2.435558332,0,0,0,1,0,0
1.6686887,0,0,1,0,1,1
1.664799932,0,0,1,0,1,1
1.532108487,0,0,0,1,1,1
1.607425852,0,0,1,1,2,1
1.746512335,0,1,1,1,1,1
2.331362251,0,0,0,0,0,0
2.241754773,0,1,1,1,2,1
2.041205313,1,1,0,0,0,0
1.583950007,1,1,1,1,1,1
2.485038361,0,0,0,1,0,0
1.522433937,0,1,1,0,1,1
2.321819048,0,1,1,1,2,0
3.939026151,0,1,1,1,1,0
1.612313309,0,0,0,0,0,0
2.148805406,0,1,1,0,1,1
1.849549664,0,0,0,1,0,0
2.550903365,1,1,1,0,2,1
2.160751759,1,1,1,0,1,1
2.129253372,1,1,1,0,1,1
1.71761664,0,0,0,0,0,0
2.384699941,1,1,1,0,2,1
2.03771396,0,1,1,0,1,1
2.63697469,0,0,1,0,2,0
2.561984762,1,0,1,1,0,0
1.954009676,1,0,1,1,2,1
1.695039525,0,0,0,0,2,1
1.771119169,1,0,1,0,1,1
1.019775176,0,0,0,1,2,1
1.548016125,1,1,1,1,2,1
2.424521148,1,1,1,1,1,0
2.369851411,1,1,0,0,1,0
1.747871074,1,1,1,0,2,1
1.57285021,1,1,1,0,2,1
1.979066678,1,1,1,0,2,1
2.20300977,0,0,1,1,2,0
2.547744217,1,1,1,1,1,1
1.513352216,0,0,1,1,1,1
1.989663207,1,1,1,1,0,1
1.940532343,0,0,1,0,1,1
2.225750723,0,0,0,1,2,0
1.97461897,0,1,0,0,1,1
2.438912698,0,0,0,1,0,0
2.460114995,1,1,1,0,1,1
2.60820102,1,0,0,1,0,0
3.576375844,1,1,0,0,1,0
3.816367558,0,0,0,1,2,0
2.246767758,0,0,1,1,1,1
1.889808804,0,1,0,0,1,1
2.483621737,0,0,0,0,0,0
1.806610509,1,0,1,1,0,1
2.012795326,0,1,1,1,1,1
1.811932881,1,1,1,0,1,1
2.799681979,0,0,0,1,0,0
2.304884598,1,0,1,1,0,0
1.909115693,0,0,0,1,0,0
1.847161781,0,0,0,1,0,0
2.665278225,0,1,1,0,0,0
2.302373109,0,0,0,1,0,0
3.592117319,1,1,0,1,1,0
2.423334721,0,1,0,0,0,0
2.169563653,0,0,1,1,2,0
1.829488617,1,1,1,0,2,1
2.004506056,1,1,1,1,0,1
2.193376962,0,1,1,0,1,1
2.075751204,0,0,0,0,0,0
3.441566109,0,0,1,0,0,0
2.672458978,0,0,0,0,0,0
1.853382985,0,0,0,0,0,0
3.13823319,1,1,1,0,2,0
1.481200153,1,1,0,0,1,1
2.473723068,0,0,0,0,0,0
1.906495947,0,1,0,1,2,1
1.565352092,0,0,0,0,0,0
2.434998962,0,1,1,0,1,1
3.675961974,1,0,0,1,2,0
2.859345255,0,1,1,0,2,0
2.386207986,0,0,0,1,0,0
2.200485465,1,1,1,1,2,1
2.283419324,1,1,1,1,2,1
1.989315764,0,0,0,0,0,0
2.732374415,1,1,1,0,1,1
2.046819353,0,0,1,1,0,0
2.578862106,1,1,1,1,1,1
2.49510264,1,1,1,0,2,1
2.153315721,1,0,1,1,1,1
2.012108323,1,1,1,0,1,1
2.946776067,0,1,1,1,2,0
2.421690924,0,0,0,0,0,0
2.473732156,0,0,1,1,1,0
1.898727085,1,0,1,1,2,1
3.58483463,0,1,1,1,1,0
1.524055832,0,0,1,0,2,1
2.367596635,1,1,1,1,2,1
2.310105176,0,0,1,0,0,0
1.875298267,1,1,0,0,2,1
2.488410083,0,0,0,1,0,0
1.599204487,0,0,0,0,1,1
1.362698077,1,0,0,0,2,1
1.916508488,1,1,0,1,2,1
2.152223289,1,1,1,0,1,1
2.494799101,0,0,0,1,0,0
1.162723775,0,1,0,1,1,1
1.981098067,1,0,1,1,0,1
2.309756948,0,0,0,0,0,0
2.519557084,0,1,1,1,2,0
1.88430552,1,1,0,0,2,1
1.880565198,0,0,0,0,0,0
3.782727386,0,1,0,1,2,0
3.149183707,0,1,0,0,0,0
2.042403579,1,1,0,1,0,0
2.169385643,1,1,1,1,0,1
2.538176729,0,1,0,0,2,0
2.137348301,0,1,1,1,2,1
1.672615935,1,0,1,0,0,1
1.998624573,0,0,0,1,0,0
2.327731974,0,0,0,1,0,0
1.939467791,1,0,1,0,1,1
3.098668044,1,0,0,0,2,0
2.416701801,0,0,0,1,0,0
1.902808682,0,0,0,0,0,0
2.018734031,0,1,0,1,0,0
1.6741986,1,0,1,1,0,1
2.162243659,0,1,1,1,2,1
2.033440982,1,1,1,1,2,1
2.241208689,1,1,1,0,2,1
2.091313664,1,1,1,1,1,1
1.935665978,0,1,1,0,2,1
1.915440952,0,0,0,1,0,0
2.601098124,1,0,0,1,0,0
2.04049351,0,0,0,0,2,0
2.149750529,1,1,1,1,2,1
2.034295814,1,1,0,0,0,0
2.097650215,1,1,1,1,1,1
1.921288054,0,1,0,1,2,1
1.758218679,1,1,0,0,2,1
1.823223192,1,1,1,0,1,1
2.134335577,1,1,1,0,0,1
1.983782613,1,0,1,1,1,1
2.29899559,0,0,0,0,0,0
1.714075453,0,0,1,0,2,1
1.722445733,1,1,1,0,2,1
1.977430998,0,1,1,1,1,1
3.987083455,0,0,1,1,2,0
2.343211196,0,0,0,0,0,0
1.929284936,1,1,0,1,2,1
1.520668947,0,0,0,1,0,0
1.748267059,1,1,0,0,1,1
1.939807833,0,0,1,0,1,1
2.072680505,1,0,0,1,0,0
1.825218463,1,0,1,0,0,1
1.929259822,1,1,1,0,2,1
1.974324425,0,0,0,0,0,0
2.222180068,0,0,0,0,1,0
2.200213923,1,1,0,0,0,0
1.974388423,1,1,0,1,0,1
2.470377092,0,0,0,0,0,0
2.607530453,1,1,1,1,1,0
2.573838099,0,1,1,0,2,0
3.605411781,0,1,0,1,0,0
3.632386718,0,0,0,1,1,0
1.873147146,1,1,1,1,0,1
1.828825438,1,1,0,1,2,1
1.560024727,0,0,0,0,1,1
1.941146021,0,0,0,1,0,0
2.14391287,0,0,0,1,0,0
2.439180176,0,0,0,1,0,0
1.988059574,1,1,0,0,0,1
3.09825156,0,0,1,1,1,0
2.406810072,0,0,0,0,0,0
2.024546539,0,0,0,1,0,0
1.704321511,1,1,0,0,0,1
2.643569762,1,1,0,0,0,0
2.495752046,1,1,1,1,2,1
1.635468104,1,1,1,1,2,1
1.897791318,1,0,1,1,1,1
1.914663415,1,0,1,1,0,1
1.561009813,1,1,1,0,0,1
1.818405656,1,1,1,0,2,1
2.459374456,1,1,1,1,2,1
2.731874542,0,1,1,0,0,0
1.817776271,1,1,0,0,2,1
2.220529304,1,1,1,1,2,1
3.826335995,1,0,0,0,1,0
2.493752917,0,1,1,0,0,0
2.614162943,0,0,1,1,1,0
2.294842456,0,0,0,1,0,0
3.962145389,1,1,1,1,2,0
2.115229189,1,0,0,0,0,0
2.753563757,0,0,1,1,1,0
3.241781255,0,1,1,0,1,0
1.935833774,0,0,0,1,0,0
2.444749078,1,1,1,0,2,1
1.996173496,1,1,1,1,2,1
1.931323224,1,0,1,0,1,1
1.968502314,0,1,0,0,1,1
1.742834936,1,0,1,0,1,1
2.276301519,1,1,1,1,2,1
2.232232061,1,1,1,0,0,1
3.831517961,0,0,0,1,0,0
2.18388849,1,1,1,1,2,1
2.129590477,0,1,0,1,0,0
1.836437484,1,1,0,0,2,1
1.596919707,0,0,1,1,2,1
1.839891595,1,1,1,1,2,1
2.153245918,1,0,1,1,2,1
1.604355873,1,1,0,1,0,1
1.318068035,1,0,0,1,2,1
2.723243793,1,1,1,0,2,1
3.350714673,1,0,1,0,2,0
2.469973835,1,0,0,0,0,0
2.725911106,0,0,0,1,1,0
1.942981555,1,1,1,0,2,1
3.023631946,1,1,1,1,2,0
2.342423712,0,0,1,1,0,0
2.296767434,1,1,1,0,1,1
2.095365532,0,1,0,1,0,0
2.366263858,1,1,1,1,2,1
3.299645844,0,1,1,0,2,0
1.44002544,0,0,1,1,0,1
1.74262324,1,0,1,0,2,1
3.633728367,1,1,1,1,0,0
1.722613071,0,0,1,0,1,1
2.639400048,0,0,0,0,0,0
1.848593536,1,1,0,0,0,1
1.551253589,0,0,1,0,1,1
2.023301348,1,0,0,0,0,0
2.322154994,0,0,0,0,2,0
1.936842021,1,1,1,0,1,1
1.807821438,0,0,1,0,2,1
2.560885459,1,1,1,1,2,1
1.75419483,0,0,0,0,2,1
1.658677255,1,1,0,1,2,1
1.830631707,0,0,1,0,1,1
2.40872838,1,1,1,0,0,0
2.37665529,1,1,1,1,1,1
1.874653741,0,0,0,1,0,0
2.919751373,0,1,0,1,1,0
2.041761822,0,1,0,1,0,0
2.748280323,0,0,0,1,1,0
1.934241924,1,1,1,0,2,1
2.033714003,1,1,1,0,0,1
2.215202203,0,0,0,1,0,0
1.939599027,0,0,0,0,0,0
1.666831534,1,1,1,1,2,1
2.249673977,1,1,1,0,1,1
1.875617907,1,1,1,1,2,1
2.38006672,1,1,1,0,1,1
2.451871076,1,1,1,0,2,1
1.866191908,0,0,0,1,0,0
2.931677753,1,1,0,1,0,0
1.697844105,1,1,1,1,1,1
2.15912189,0,0,0,0,0,0
2.232910043,1,1,1,0,1,1
1.833648686,1,1,1,0,1,1
1.284599954,0,1,0,0,1,1
2.189691632,1,1,1,1,2,1
1.33597311,1,0,1,1,1,1
2.391258098,0,0,0,1,0,0
3.973291018,1,1,0,1,1,0
1.915684925,0,0,0,0,0,0
2.626435561,1,0,0,0,2,0
2.83793255,1,0,1,1,1,0
2.29690826,1,1,1,0,1,1
2.456363917,1,1,1,0,2,1
1.545249056,0,0,1,1,0,1
1.875729195,0,0,0,1,0,0
1.849534409,1,1,1,0,1,1
1.320426837,1,0,1,1,0,1
1.934764211,1,1,0,0,1,1
2.199942254,1,1,1,0,2,1
2.027287242,0,1,0,0,0,0
2.446492934,1,1,1,0,1,1
1.645343329,1,1,1,0,0,1
1.993053684,0,1,0,0,1,1
2.279574992,0,0,0,1,2,0
1.960818676,1,0,1,1,1,1
3.280162544,0,1,1,0,1,0
2.478665284,0,0,0,0,0,0
3.189449197,1,0,1,1,0,0
2.006942221,1,1,1,1,0,1
2.291030021,0,0,0,0,2,0
2.902361898,1,0,0,1,1,0
1.5995381,1,0,1,0,1,1
2.559577025,0,1,0,0,0,0
1.546419185,0,0,1,0,2,1
2.697446495,0,0,0,1,2,0
2.277351265,0,0,0,1,0,0
1.8860424,0,0,1,1,1,1
1.516147254,0,1,0,1,2,1
1.864053963,0,1,1,0,2,1
1.948115741,0,0,0,1,0,0
1.658012512,1,1,1,0,0,1
1.811778477,1,1,1,1,0,1
2.002577364,1,1,1,0,0,1
1.813978808,0,0,0,1,0,0
1.948709349,0,0,0,1,0,0
1.727858364,0,1,0,0,0,1
1.687318437,0,1,1,1,1,1
2.431810485,1,1,1,1,2,1
2.771999232,0,1,0,0,1,0
2.024986536,1,0,0,1,0,0
2.191606315,1,1,1,1,0,1
2.050842963,0,0,1,0,1,0
2.589595474,1,0,0,0,1,0
1.822952727,0,0,1,0,2,1
3.742857491,1,1,0,1,1,0
1.550038709,1,1,1,1,0,1
2.069981302,0,0,1,1,0,0
1.995983484,0,0,0,1,0,0
2.000885929,1,1,1,0,2,1
2.287674424,1,1,1,1,1,1
2.489804206,1,0,1,0,0,0
2.317550955,0,0,0,0,1,0
1.574254561,0,0,1,1,0,1
2.540575917,0,1,1,1,0,0
1.508764691,0,1,1,1,1,1
3.628100073,1,1,1,0,2,0
2.654089494,1,1,1,0,2,1
2.769530783,1,0,1,0,1,0
1.85500919,0,0,0,0,0,0
1.856002348,1,1,0,0,0,1
1.905121169,0,1,1,1,1,1
2.703765117,0,1,1,0,2,0
2.57988734,0,1,1,0,2,0
1.99096422,0,0,0,1,0,0
1.525919153,1,1,0,0,2,1
3.807337205,0,0,1,0,1,0
2.045790632,1,1,1,0,2,1
1.983380102,0,1,1,0,1,1
3.81920085,1,0,0,1,1,0
1.780940875,1,1,1,0,2,1
2.357804814,0,0,0,1,0,0
1.704129101,1,0,0,1,0,1
1.807270795,1,1,1,0,2,1
2.264882759,0,0,1,0,1,0
1.547950258,0,0,0,1,0,0
2.53305387,1,1,1,0,2,1
1.819685638,1,1,1,1,1,1
2.445321753,0,0,1,0,0,0
1.6773602,0,0,0,0,0,0
3.006996731,0,0,0,0,2,0
2.299811283,1,1,1,1,2,1
1.575610502,0,0,1,0,1,1
1.258166144,1,0,1,0,1,1
2.083488814,1,1,1,0,1,1
2.455580231,0,0,0,0,0,0
2.238921267,0,0,0,0,0,0
3.435869373,0,0,0,1,0,0
2.155953835,1,0,0,0,0,0
2.038114726,0,0,0,0,0,0
1.597795187,1,1,0,1,1,1
1.901169684,0,0,0,0,0,0
2.262891955,1,0,0,0,0,0
2.344821322,0,0,0,0,2,0
2.734146802,1,1,1,0,2,0
1.919972163,0,0,0,1,0,0
2.704137079,0,1,0,1,0,0
2.18307949,0,1,1,1,2,1
1.926546591,1,0,1,1,0,1
2.444235881,0,1,0,0,1,0
2.368589087,1,1,1,1,2,1
2.556259035,0,1,0,0,1,0
1.884840359,0,1,1,1,2,1
2.248095019,1,1,1,1,1,1
2.406488915,1,1,1,0,0,0
1.741398659,1,1,0,1,2,1
2.276013578,0,0,0,1,0,0
1.966362962,1,1,0,0,2,1
3.719822593,1,0,0,0,2,0
3.659080854,0,1,1,0,1,0
2.494850644,0,1,1,0,1,1
2.399360391,1,1,1,1,1,1
2.341163645,0,0,1,1,0,0
2.517362256,1,0,1,1,1,0
2.236103596,1,1,1,1,1,1
2.616546402,1,0,1,0,1,0
2.102370123,1,1,1,0,1,1
2.139110251,0,0,0,0,0,0
1.937781228,0,0,0,0,0,0
2.359913765,1,1,1,1,0,1
2.289885902,1,1,1,0,2,1
2.633139792,1,1,1,1,1,1
2.292515075,0,0,0,0,1,0
3.908045543,1,1,0,1,2,0
2.19012753,1,1,1,0,1,1
2.031102403,0,0,0,0,1,0
2.648524566,0,0,0,0,1,0
2.132968663,0,0,0,0,0,0
2.469048777,0,0,0,0,0,0
1.602168079,1,1,1,1,2,1
1.741316342,1,0,1,0,2,1
1.710145119,1,1,1,0,1,1
2.369807874,1,0,0,0,2,0
3.342670308,0,0,0,1,1,0
2.425564407,0,0,0,0,0,0
2.469158285,1,1,1,0,1,1
2.206579524,1,1,1,1,1,1
3.081800345,0,1,1,0,0,0
2.702405741,0,0,0,1,1,0
2.548887088,1,1,0,1,1,0
2.783656245,1,0,1,1,1,0
1.699033336,0,0,0,0,0,0
2.179568111,1,1,0,0,0,0
1.997843793,0,0,0,0,0,0
2.083209866,1,1,1,1,1,1
2.693267141,1,1,1,0,0,0
2.677352738,1,1,0,1,0,0
2.692994637,0,0,1,0,2,0
2.699560881,1,1,1,0,1,0
1.862552683,0,1,0,0,1,1
2.182936702,0,0,1,0,0,0
1.997115621,1,1,1,1,2,1
2.633392122,0,0,0,1,2,0
2.29947255,1,1,1,1,2,1
1.9116726,1,1,0,0,2,1
2.624306212,1,1,1,1,2,1
