Aggregate,Internship,DegreeCompleted,Winter,Germanlevel,GRE,Admission
2.482730992,1,1,1,1,1,1
2.44168493,0,1,0,1,1,1
2.53446295,1,0,0,0,0,0
2.533783281,0,0,1,2,1,0
2.562004121,0,1,0,2,0,1
2.781807572,0,1,0,0,0,0
1.945570936,1,1,1,1,1,1
1.715640531,0,0,0,2,1,0
2.574123826,0,1,1,1,1,1
2.604963448,1,1,1,2,1,1
3.91216333,1,1,1,1,0,0
1.837410093,1,1,0,1,1,1
1.301612209,1,0,0,1,0,1
2.491451609,1,1,1,1,1,1
1.572984486,1,1,0,1,1,1
2.748055385,1,1,1,2,1,1
2.139051755,0,1,0,1,1,1
2.469718591,0,1,0,1,0,1
2.72865905,1,0,0,2,0,0
2.245288255,0,1,1,1,1,1
2.145383859,0,1,0,2,1,1
2.549259542,1,1,0,2,1,1
1.974440534,0,1,1,0,1,1
2.635347121,0,1,0,2,0,0
2.608685865,1,0,1,1,1,0
1.696120013,0,0,1,1,1,0
1.84997275,0,1,0,1,0,1
2.643819822,1,0,1,2,0,0
2.705955065,1,1,0,0,1,0
2.056847589,1,1,1,1,0,1
1.297852619,1,1,1,0,1,1
2.427741804,1,1,0,1,1,1
2.790454646,1,1,1,1,1,1
2.48342539,0,0,1,0,0,0
3.714157366,1,1,1,2,1,0
2.253653538,1,1,0,1,1,1
2.08618096,1,1,0,1,1,1
3.778324845,1,1,1,2,0,0
2.328998893,1,1,1,2,1,1
2.279290473,1,0,0,1,1,0
2.607408177,1,0,0,0,1,0
1.193348194,1,0,1,1,0,1
2.804648641,1,1,1,2,0,0
2.62173339,1,0,1,0,1,0
2.392797061,0,1,0,2,1,1
1.557505451,0,1,1,1,1,1
1.504528947,1,0,1,1,1,0
1.937259036,0,1,0,2,1,1
2.375933349,0,1,0,1,1,1
3.437287588,0,1,0,0,1,0
1.792198334,0,1,1,1,0,1
3.546878762,1,0,0,1,1,0
1.57984057,0,1,1,1,1,1
2.652488116,1,0,0,2,0,0
2.182454086,1,0,1,0,0,0
3.395998934,1,1,0,1,0,0
2.109412634,1,1,0,1,0,1
1.562212634,0,1,1,2,0,1
2.651828663,0,1,1,1,0,0
1.836675106,1,1,1,1,0,1
1.770382318,1,1,1,1,1,1
3.539819386,1,1,1,0,1,0
1.193551189,1,1,1,0,1,1
1.863788763,0,0,0,1,0,0
2.650520542,0,1,1,1,1,0
1.825683352,0,0,1,0,0,0
2.708344633,1,1,1,2,1,1
1.535748769,1,1,1,1,1,1
1.093615015,0,1,0,0,1,1
1.699562157,0,1,0,1,1,1
2.052274548,1,1,0,1,1,1
1.949311192,1,1,1,1,1,1
2.294747712,0,1,0,1,1,1
2.636901473,1,1,0,2,1,0
2.641945852,1,0,0,1,1,0
2.119299748,0,1,1,2,0,1
2.901071619,0,1,1,1,1,0
2.88274396,0,0,0,2,0,0
3.84175065,1,1,1,1,0,0
3.600632842,1,0,0,1,1,0
2.693165867,1,1,1,1,0,0
2.374076864,0,0,0,0,0,0
1.324619606,0,1,0,2,0,1
1.846470434,0,1,0,1,1,1
2.321920996,1,1,1,1,1,1
2.394197985,1,1,0,2,0,1
1.770481874,0,1,0,2,1,1
2.469416611,0,1,0,2,0,1
2.763958742,1,0,1,1,1,0
2.230678471,0,1,1,0,1,1
2.626844575,0,0,0,1,1,0
2.559228252,1,0,1,2,1,0
2.659648113,0,1,0,2,0,0
2.613328998,1,1,1,2,1,0
2.388635302,1,1,1,2,1,1
2.4985842,1,1,1,2,0,1
2.632342416,1,0,0,1,0,0
3.175988034,0,0,1,1,1,0
1.972422584,1,0,0,2,0,0
2.811993695,0,0,0,2,1,0
2.196293214,1,0,0,0,0,0
3.435472131,1,1,1,2,1,0
2.581567703,1,1,1,0,1,1
2.664497165,0,0,0,0,0,0
2.237663973,0,0,0,1,1,0
1.741065447,1,0,1,1,1,0
2.185060194,1,1,0,1,0,1
1.402235191,1,0,0,1,1,1
1.993325099,1,1,0,1,1,1
3.982627959,1,1,1,1,0,0
1.651440372,0,1,1,1,0,1
2.095659839,0,0,0,2,0,0
2.386539299,1,1,1,1,1,1
2.603522333,0,1,1,0,1,0
1.537641172,1,1,0,1,0,1
2.788302013,0,1,0,1,0,0
2.771175665,1,1,1,1,1,1
1.597044414,0,0,1,0,1,0
2.350595532,1,1,1,1,1,1
2.039773713,1,1,1,1,0,1
3.215965974,1,0,0,0,0,0
2.274137922,1,1,0,1,0,1
3.612347329,1,1,1,1,1,0
1.386014391,1,1,0,2,0,1
2.322333367,1,1,0,2,1,1
2.615120129,1,0,0,2,1,0
3.365125266,1,1,1,2,1,0
2.035789332,0,1,0,2,0,1
2.058942208,1,1,1,1,0,1
2.701868084,1,1,0,2,0,0
1.464639161,1,1,0,2,0,1
2.689158974,1,0,1,1,1,0
1.799122348,1,1,0,1,0,1
3.363885767,1,1,1,2,0,0
2.301703726,0,0,0,2,0,0
1.869839018,1,1,1,2,1,1
2.629981538,1,1,1,2,1,1
2.709355153,1,1,0,1,0,0
1.546407133,1,1,0,1,0,1
2.151671706,1,1,0,1,1,1
2.296440449,1,1,0,1,1,1
2.168136058,1,1,0,1,0,1
1.671747861,1,0,1,2,0,0
2.430232009,1,0,0,1,1,0
1.950566356,1,1,1,1,1,1
1.76441709,0,1,1,2,0,1
1.978839325,1,0,1,0,1,0
2.849023833,1,1,1,2,1,0
1.808376726,0,1,1,1,0,1
3.600012311,1,1,1,1,1,0
1.393055564,1,0,1,0,1,1
1.897609162,1,1,0,1,0,1
1.646906709,0,1,0,0,1,1
1.700936163,1,0,1,1,1,0
2.783331829,0,1,1,2,1,0
2.629407722,1,1,1,1,1,1
2.403648479,1,1,0,2,0,1
2.329667388,1,0,0,1,1,0
1.808941617,1,1,0,1,1,1
2.054812353,1,1,0,1,0,1
2.36605074,1,0,0,2,1,0
3.941639406,1,0,1,0,1,0
2.488415831,1,0,0,2,1,0
2.213221121,1,1,0,1,1,1
2.422701396,0,0,0,0,1,0
3.870371639,0,1,1,1,1,0
2.887291597,1,1,1,1,0,0
2.383219198,1,0,0,0,1,0
3.896357771,1,0,1,2,1,0
2.055333284,0,0,1,0,1,0
3.589666621,0,1,0,2,0,0
1.723249546,1,0,1,1,1,0
2.745588506,0,1,1,2,0,0
2.372597999,1,0,0,2,1,0
3.530329024,1,1,1,2,1,0
1.875301958,0,1,1,1,1,1
2.200578283,1,1,1,1,1,1
2.14962075,1,1,0,1,1,1
2.121441052,1,1,0,1,1,1
2.600339677,0,0,0,2,1,0
2.281976073,1,0,0,1,1,0
1.381379307,1,0,1,1,1,1
2.324673214,0,1,0,1,1,1
2.02587901,1,1,0,1,1,1
2.161514922,0,1,1,0,0,1
2.837419555,0,0,1,2,0,0
2.435213835,1,1,0,2,1,1
2.334554616,1,1,1,1,1,1
2.306405081,0,1,1,1,1,1
2.78852068,1,1,1,1,1,1
2.298349641,1,1,1,0,1,1
2.793170331,1,1,1,1,1,1
1.689293419,1,1,0,1,0,1
2.081034927,1,1,0,1,0,1
2.75899928,1,1,1,2,1,1
2.049567466,0,1,0,0,1,1
2.443846348,1,0,0,0,0,0
2.588524272,1,1,1,0,1,1
2.720367682,0,0,1,1,1,0
1.947312405,0,1,0,1,1,1
1.785519997,1,1,0,1,0,1
2.621641673,0,1,1,2,1,0
1.524862046,1,0,1,1,1,0
3.124845542,1,1,1,2,1,0
1.945427049,1,1,0,1,1,1
2.372823809,1,1,1,1,1,1
1.897158138,0,1,0,1,1,1
2.493258543,1,1,0,2,1,1
1.565485549,1,0,1,1,1,0
2.007337004,1,1,0,1,1,1
1.025758615,1,0,0,1,0,1
1.86015588,1,1,0,0,1,1
2.558490065,1,1,0,1,1,1
1.866508649,1,1,1,0,0,1
2.316538389,1,0,1,1,1,0
3.588808837,0,1,0,0,1,0
2.320841032,0,0,1,1,0,0
2.222344617,1,1,0,1,1,1
2.599182179,1,1,0,1,0,1
1.412413702,1,0,1,2,1,1
1.852540855,1,1,0,1,1,1
2.628966927,1,1,1,2,1,1
2.74427582,1,1,1,2,1,1
2.317981134,0,1,1,1,1,1
1.66241826,1,1,1,1,1,1
1.190565251,0,0,1,0,0,1
1.661433501,1,1,1,2,0,1
2.39181174,0,0,0,2,1,0
2.108136164,0,0,0,0,1,0
1.553413339,0,0,0,1,0,0
2.412932171,1,1,0,1,1,1
2.229161165,1,0,0,1,1,0
2.0643368,0,1,0,0,1,1
1.70595385,1,1,1,1,0,1
2.028453028,1,0,0,1,1,0
2.432592846,0,1,1,2,1,1
2.665930903,0,0,0,0,0,0
2.617854973,1,0,1,2,0,0
2.420933937,1,1,1,2,1,1
3.932959436,1,1,1,1,0,0
2.768067679,1,1,1,1,1,1
1.726228737,0,1,1,1,0,1
1.80934752,1,0,1,1,1,0
2.583701699,0,1,1,1,0,1
2.768916178,0,1,0,1,0,0
2.77609563,0,0,1,0,1,0
3.649275461,1,1,0,1,0,0
2.650688358,0,1,0,1,0,0
3.231749624,1,1,1,2,0,0
2.497945703,1,1,0,1,0,1
1.834962955,0,1,0,1,1,1
2.18536031,1,1,1,1,0,1
1.562438734,0,0,0,1,1,0
2.678982598,0,1,0,2,0,0
2.606676878,0,1,0,0,1,0
1.86006036,1,0,1,1,1,0
2.415128402,1,1,0,2,1,1
2.51507981,1,1,1,2,1,1
2.016009248,1,1,0,1,1,1
1.860220688,0,0,0,2,0,0
2.052541631,1,1,1,2,1,1
2.461765992,1,1,1,2,1,1
2.083170686,1,1,1,1,1,1
3.305940919,1,1,1,1,0,0
2.792022956,0,0,0,0,1,0
2.980975836,0,1,1,1,1,0
2.170343588,0,1,1,2,1,1
1.583819849,0,1,1,2,1,1
2.471888145,0,0,0,1,1,0
2.675391253,1,1,1,1,1,1
1.893907837,1,0,1,1,1,0
1.993028492,0,1,1,1,1,1
2.107983677,0,0,1,2,0,0
3.531207092,1,1,1,2,0,0
1.502942567,0,1,0,1,1,1
3.331266708,0,1,0,0,1,0
2.325343686,1,0,0,2,1,0
2.961233699,1,1,1,2,1,0
2.55766698,1,1,0,2,0,1
2.365108676,0,0,1,1,1,0
2.317925813,1,1,0,2,0,1
3.654362955,0,0,0,0,1,0
2.395190004,1,1,1,2,1,1
2.38488964,1,1,0,0,1,1
2.293584201,0,0,0,2,0,0
1.585812419,1,0,0,2,1,0
2.071617897,0,1,0,1,1,1
2.06956877,1,1,0,1,1,1
1.941258586,1,1,1,1,1,1
2.684542531,1,1,1,2,1,1
1.985349478,1,0,1,2,1,0
2.327884971,1,0,0,2,1,0
2.708590944,1,1,0,1,1,0
2.757466403,1,1,1,2,1,1
2.667353038,1,0,1,1,0,0
2.174824116,0,1,0,0,0,1
1.505688356,1,1,1,1,0,1
1.990085837,1,1,1,1,1,1
2.602734045,1,0,1,2,1,0
2.311604592,1,1,0,2,1,1
2.721077322,1,1,0,1,0,0
2.315353571,0,1,1,2,1,1
1.926723526,0,0,1,2,1,0
2.530731854,1,0,1,1,1,0
1.377352823,1,1,1,0,1,1
2.541918494,1,1,1,2,0,1
2.753306814,1,0,1,2,0,0
2.37534256,1,1,0,1,1,1
2.290732639,1,1,1,1,1,1
1.959381729,0,0,0,1,0,0
2.251634175,0,1,1,0,0,1
2.741824511,1,0,1,1,1,0
1.866219144,1,1,0,1,0,1
2.763488989,1,1,1,2,1,1
1.971427499,1,1,1,1,1,1
1.977532824,1,0,1,0,1,0
1.917430118,1,1,1,1,0,1
1.499602515,1,1,0,1,0,1
1.879168074,1,1,0,1,1,1
2.677232038,0,0,1,1,0,0
2.341900979,1,0,1,1,1,0
2.774954331,0,0,1,1,0,0
3.494973547,0,0,0,2,1,0
1.723536417,1,0,0,0,1,0
1.624721162,0,0,1,2,1,0
2.219812584,1,0,1,1,1,0
2.751308174,0,1,0,1,0,0
2.500454911,1,1,1,1,1,1
2.784480442,1,1,1,2,1,1
2.653846298,1,1,1,1,1,1
3.991626241,1,0,1,0,0,0
1.599963229,1,1,1,0,1,1
2.025869494,1,1,1,1,1,1
2.78656632,1,1,1,1,1,1
2.59366632,0,1,1,2,1,1
2.503711006,1,0,1,1,1,0
1.963370042,1,0,0,1,1,0
2.78022689,1,1,0,2,0,0
2.543456094,1,1,0,0,1,1
2.284957002,1,1,1,1,1,1
2.99403723,1,1,1,1,1,0
2.335841564,1,1,0,0,1,1
2.375994884,1,1,0,1,1,1
2.503786839,1,1,0,0,1,1
2.764690299,1,1,1,2,1,1
1.577511301,1,0,1,1,1,0
2.59033028,1,1,1,2,1,1
1.9657766,1,1,1,1,1,1
1.799168464,1,1,1,1,1,1
1.631463763,0,1,1,1,0,1
2.650064767,0,1,0,2,1,0
2.662041066,0,1,0,0,0,0
1.970911353,1,0,0,1,1,0
2.652821021,1,1,1,2,1,1
1.68467634,1,0,1,1,1,0
1.664691508,0,0,1,0,0,0
1.672506267,1,0,0,1,0,0
2.192850072,0,1,0,1,1,1
2.077234807,1,0,0,0,0,0
2.86516934,1,1,1,2,1,0
2.19550176,0,0,0,2,0,0
1.943017909,1,1,0,1,0,1
1.810138083,0,1,0,2,1,1
2.495516495,1,0,1,1,0,0
3.486075,1,0,1,1,1,0
1.724273075,1,0,0,0,1,0
2.04146896,1,1,0,1,1,1
2.186631884,1,1,0,1,1,1
2.511745096,0,0,0,2,0,0
2.507041629,1,0,0,2,0,0
2.21207403,0,1,1,0,1,1
2.264694935,0,0,0,0,0,0
1.917711264,1,1,0,1,0,1
2.296753471,0,0,1,0,0,0
2.298723902,1,1,1,1,0,1
1.56944306,1,1,1,1,1,1
2.124971691,1,1,0,1,0,1
2.982036961,1,1,1,1,1,0
1.851992589,0,0,0,1,1,0
2.771300829,1,1,1,0,0,0
2.289147561,0,0,0,2,0,0
2.524200199,1,0,0,1,1,0
2.196388368,1,1,1,2,0,1
2.358363594,0,1,0,1,0,1
2.441974573,1,1,0,1,0,1
1.752658395,1,1,1,1,0,1
1.614873946,1,0,0,1,0,0
2.554967097,1,0,1,2,1,0
2.449848116,1,1,0,0,1,1
2.358260168,1,1,0,2,1,1
2.069323726,1,1,1,1,1,1
2.064285592,1,1,1,1,1,1
2.358038827,1,1,1,0,1,1
2.125416775,1,0,1,1,1,0
1.53920428,1,1,1,1,1,1
1.765126648,1,1,1,1,0,1
2.732148214,1,0,0,0,1,0
1.61964666,0,0,0,0,1,0
2.396033364,1,1,1,2,0,1
2.131651539,0,1,0,1,1,1
1.647283358,1,1,0,1,0,1
2.444355442,1,0,0,1,1,0
2.266411083,1,1,1,1,1,1
2.679131394,1,0,0,0,1,0
1.732797535,1,0,1,2,1,0
2.64935032,0,1,0,2,0,0
2.462924145,1,1,0,0,1,1
2.875120039,1,0,1,2,0,0
2.743669283,1,0,1,1,0,0
2.689959139,1,1,1,2,1,1
1.807943998,1,1,0,2,0,1
2.120592219,0,1,0,1,1,1
2.538011681,1,0,0,2,1,0
1.542613707,0,1,1,1,1,1
2.599590496,0,0,1,2,0,0
2.742619653,1,1,1,1,1,0
1.274625008,0,1,0,2,1,1
2.767334529,1,0,1,0,0,0
2.25129758,0,0,1,1,1,0
2.671739952,1,1,1,2,1,1
3.512972059,1,1,1,1,1,0
1.888531653,1,0,1,1,1,0
2.405322051,1,0,0,2,0,0
1.724032187,1,1,1,1,0,1
1.989491331,1,0,1,2,0,0
2.538571111,0,1,0,1,1,1
2.166692793,1,0,0,2,0,0
2.098665389,1,1,0,0,0,1
1.112121575,1,0,0,0,0,1
1.163220081,1,0,1,2,0,1
2.374642751,1,1,0,0,1,1
2.660396675,0,0,0,1,0,0
2.465784372,1,1,0,2,0,1
2.290150992,1,0,1,1,1,0
2.611472443,1,1,1,2,1,1
2.211596441,1,1,1,1,1,1
2.729504666,1,1,0,0,1,0
2.225355845,0,1,0,2,1,1
2.660276125,0,0,0,1,1,0
2.60320937,1,1,1,1,1,1
2.037520979,1,1,1,1,1,1
2.154296421,1,1,0,1,1,1
1.63268135,1,0,1,1,1,0
2.606766929,0,1,1,2,1,0
1.87757564,1,1,0,1,1,1
1.273200204,1,1,0,2,0,1
1.786559038,1,1,1,1,1,1
2.281452613,0,1,0,1,1,1
2.174902678,0,0,0,1,1,0
2.231773256,0,1,1,2,0,1
1.582936743,1,1,1,1,0,1
1.710283109,1,1,1,1,0,1
2.305496645,1,1,0,1,1,1
1.77058683,1,1,1,1,1,1
2.716039155,0,0,0,2,1,0
1.718478049,1,0,1,1,1,0
2.707213108,0,0,0,0,0,0
2.725015463,1,1,1,0,1,0
2.126486666,0,0,1,1,1,0
2.544011413,1,0,0,2,0,0
2.422504843,1,1,0,2,1,1
1.76490947,1,1,1,1,1,1
2.064977841,0,1,1,1,1,1
2.772838911,1,1,0,2,1,0
2.52327569,1,1,0,2,0,1
2.498413418,0,0,1,2,1,0
1.785900675,0,0,0,1,1,0
2.212991912,1,0,0,1,1,0
2.557461436,1,1,1,1,0,1
1.620387913,1,0,0,1,1,0
2.586873135,1,1,1,0,1,1
1.711125043,1,1,1,1,0,1
2.286386989,1,1,0,1,1,1
3.228833104,1,1,1,0,1,0
3.631620011,1,1,1,2,0,0
1.72719214,1,1,1,1,0,1
1.641634128,0,0,0,0,1,0
1.669260997,1,1,1,1,0,1
2.69317766,1,0,1,2,0,0
2.183663131,0,1,1,1,1,1
2.279263344,1,1,0,1,1,1
3.346355207,1,1,0,0,1,0
3.324948361,1,1,1,2,0,0
2.548793831,1,0,1,1,1,0
1.782755085,0,1,0,1,1,1
2.660100579,1,1,0,2,1,0
1.62058538,1,0,1,1,1,0
2.963999487,1,1,1,1,1,0
2.013528875,1,1,0,1,1,1
2.155896339,1,0,1,1,1,0
1.521844793,1,1,1,1,0,1
2.118182278,1,1,1,1,0,1
1.926236621,0,1,0,1,1,1
2.536830702,1,1,1,1,1,1
1.672433179,0,0,0,2,0,0
2.489096594,1,0,0,1,1,0
2.250084445,1,1,0,1,1,1
2.573924767,0,0,0,0,1,0
2.274288501,0,0,1,2,0,0
2.527861013,1,0,1,2,1,0
1.937038257,1,0,0,1,1,0
2.074065207,1,1,1,1,1,1
1.953083348,0,1,0,1,1,1
2.653223328,1,0,0,2,0,0
1.805824091,1,0,1,1,1,0
2.484632671,1,0,0,2,1,0
2.687192656,1,1,1,0,0,0
3.824058489,1,1,1,1,0,0
1.683104928,0,1,1,1,1,1
2.358780334,0,0,0,0,1,0
2.779642453,1,1,1,2,1,1
1.833996854,0,1,0,2,1,1
2.178603485,1,1,0,0,0,1
2.106458467,1,1,1,1,1,1
3.743828058,1,1,1,1,0,0
2.153092496,1,0,1,1,1,0
3.432782669,0,1,0,2,0,0
2.675084657,1,0,1,1,0,0
1.712391368,0,1,0,2,0,1
2.693892389,0,1,1,1,1,0
2.281460779,1,1,0,1,0,1
2.375039055,1,1,0,1,1,1
1.776483068,0,1,1,1,1,1
2.095189396,0,0,0,0,1,0
2.062871161,1,1,1,1,1,1
2.00924551,0,1,1,0,0,1
3.128047368,1,1,0,1,0,0
3.649393657,1,1,1,2,0,0
1.833336466,1,1,0,1,0,1
1.826913267,1,1,1,1,0,1
1.015843928,0,1,1,1,1,1
1.855912253,1,0,1,1,1,0
1.894744215,0,0,1,1,1,0
1.73141826,1,1,0,1,0,1
2.852634298,0,1,1,1,1,0
2.580006424,0,0,0,1,0,0
2.016614112,0,1,0,1,1,1
3.548104634,1,1,1,2,1,0
1.570979078,0,0,1,2,0,0
2.584657051,1,0,1,1,0,0
1.266088638,0,1,0,2,1,1
1.810501764,1,1,1,1,0,1
3.163213926,1,1,0,1,0,0
2.963962949,1,1,1,1,1,0
2.72030663,1,0,1,2,1,0
1.604056378,1,0,1,2,0,0
2.631958976,0,0,1,0,1,0
1.695515177,1,1,1,1,0,1
2.168713375,1,1,1,1,1,1
1.669134512,1,1,1,0,0,1
1.959710194,1,1,0,1,1,1
2.3998761,0,1,0,2,1,1
1.58872562,1,1,0,1,0,1
2.541627446,0,1,1,1,0,1
2.699160009,1,1,1,0,0,0
2.072370059,0,1,1,0,1,1
2.393930784,1,1,1,0,1,1
2.435388022,1,1,0,0,1,1
3.131001237,1,1,1,1,1,0
2.312701199,0,1,0,1,0,1
2.252816402,0,1,0,2,0,1
1.800208326,0,1,1,1,1,1
2.015382821,1,1,0,1,0,1
1.712222155,1,1,0,1,1,1
1.93023887,1,1,1,1,0,1
2.096230417,1,1,0,1,1,1
2.656269689,1,1,1,1,1,0
1.904196406,0,1,1,1,1,1
1.563038003,1,1,1,1,1,1
2.18449888,1,1,0,0,0,1
1.947633739,1,1,1,1,0,1
1.96022744,1,1,1,1,1,1
2.214906723,1,0,0,0,0,0
1.793209539,1,0,1,1,1,0
1.534441254,1,0,1,2,1,0
1.819040156,0,0,0,1,1,0
2.982646157,1,1,1,2,0,0
2.839440015,1,1,1,2,0,0
2.749411398,0,0,0,1,1,0
2.135536966,0,1,1,1,1,1
3.170726255,1,1,1,1,1,0
2.183905462,1,1,1,1,1,1
2.732124687,0,0,1,2,0,0
2.556513156,1,1,1,1,1,1
3.962207072,1,1,1,1,0,0
1.362833627,1,0,1,0,1,1
3.573377694,1,1,1,2,0,0
2.734166897,0,1,0,2,1,0
1.912055727,0,1,1,1,0,1
2.544304788,0,1,1,2,0,1
2.288066056,1,1,1,1,1,1
1.812780743,1,1,0,1,1,1
2.709178578,1,0,0,0,1,0
2.479116681,0,1,1,2,0,1
2.347503988,0,1,0,2,1,1
2.258168431,0,1,0,2,0,1
1.675697892,1,1,0,1,1,1
1.680556448,1,1,0,1,1,1
3.869654871,1,1,1,2,0,0
2.620326701,1,0,0,0,0,0
2.017921761,0,0,1,0,1,0
2.588978204,1,0,1,1,1,0
2.180817335,1,0,0,1,1,0
1.655123459,1,0,1,0,0,0
2.032389222,1,0,1,1,0,0
1.93143388,1,1,0,1,0,1
1.583047922,0,1,0,0,1,1
2.202831471,1,1,0,1,1,1
2.758702838,0,1,0,0,0,0
1.877389536,1,0,1,1,1,0
2.317867773,1,0,0,1,0,0
2.30138263,1,0,0,0,1,0
1.721741619,0,1,0,0,1,1
2.090237144,1,0,0,2,0,0
1.936145658,1,1,1,0,1,1
2.137269809,0,0,0,0,1,0
1.955728651,1,1,0,1,0,1
2.286154536,1,0,0,0,1,0
2.73763267,0,1,0,2,0,0
2.440554623,0,0,0,0,1,0
2.547513162,1,1,0,1,1,1
2.524962823,1,1,0,2,1,1
2.30504076,1,0,0,1,1,0
2.491818211,1,0,0,2,1,0
2.45663702,1,0,1,2,0,0
2.766095203,1,1,1,0,0,0
3.507607822,1,1,1,2,1,0
2.075682361,1,0,1,1,0,0
1.63856781,1,1,0,2,1,1
1.631768704,1,1,0,1,1,1
2.079351056,1,1,1,1,1,1
2.589155016,1,0,0,2,1,0
1.748819918,1,0,0,2,1,0
3.724292502,1,1,1,1,0,0
2.564891743,0,1,1,1,0,1
2.07328788,0,1,0,2,0,1
2.058352041,1,1,1,2,1,1
1.729756808,1,1,1,1,0,1
2.422377642,1,0,0,1,1,0
2.066332925,1,0,0,0,1,0
3.036718229,1,1,1,2,0,0
1.825552929,1,0,0,0,0,0
1.997086632,1,1,0,1,1,1
3.312721207,1,1,1,1,0,0
2.435488616,1,0,1,0,0,0
3.563452756,0,0,1,0,1,0
1.23620772,1,1,0,0,1,1
1.72576354,0,0,1,0,0,0
1.729740622,0,1,0,1,0,1
2.264599841,1,1,1,1,1,1
2.473352863,1,1,1,2,0,1
1.893370687,0,1,0,0,1,1
2.367888451,1,1,1,1,1,1
1.513783743,0,1,0,1,0,1
2.664039925,0,1,1,2,1,0
1.652080648,1,0,0,2,0,0
1.566282348,1,1,1,1,1,1
3.800972496,1,1,1,2,1,0
1.531845335,1,1,1,1,0,1
1.573718215,0,0,1,1,0,0
1.660815469,1,1,1,1,1,1
1.97940137,0,1,0,1,1,1
1.640729166,1,0,1,2,1,0
1.514643122,0,1,0,2,1,1
3.003371227,0,0,1,2,1,0
2.772450617,1,1,1,1,1,1
3.455631677,1,1,1,1,1,0
2.619869928,1,1,1,2,1,0
2.155426893,1,0,1,1,1,0
3.215290177,0,0,1,0,1,0
2.24353104,1,0,1,0,1,0
2.478372631,1,0,1,2,0,0
2.157923785,1,0,0,1,1,0
1.866897501,1,1,0,2,1,1
2.491151178,0,1,0,2,1,1
1.948324279,1,0,0,1,1,0
2.235073217,0,0,0,1,0,0
2.79514653,1,1,0,0,0,0
1.764415066,1,1,0,1,0,1
2.73158104,1,1,1,1,0,0
2.439804767,1,1,1,2,0,1
2.030563912,0,1,1,2,0,1
1.503338687,1,1,0,1,0,1
2.534296628,1,0,1,2,1,0
2.53657914,1,1,0,2,1,1
3.811816057,1,0,0,2,1,0
2.773237703,1,0,0,1,1,0
2.693079489,0,1,0,1,1,0
2.552811661,0,0,1,2,1,0
2.272469633,1,1,0,1,1,1
2.011691076,1,1,0,2,0,1
1.919963108,0,1,0,1,1,1
2.734238005,1,0,1,1,1,0
2.554005001,1,1,1,1,1,1
2.741122882,1,1,0,1,0,0
2.614522329,1,1,1,2,1,1
3.445395196,1,1,1,2,0,0
2.221557601,1,0,0,1,1,0
2.012670659,1,0,1,1,0,0
2.73923563,1,1,0,1,1,0
3.883370355,1,0,1,0,1,0
1.267880259,0,1,0,0,0,1
2.102586176,1,1,0,1,1,1
2.504923694,1,1,0,2,1,1
2.581802044,1,1,0,2,1,1
2.140335651,1,1,1,2,1,1
1.100756284,1,0,1,0,1,1
1.126224058,0,1,0,0,1,1
2.503770166,1,1,1,1,1,1
2.587181117,1,1,0,0,1,1
3.747482879,1,1,1,2,0,0
2.146739244,1,0,1,1,1,0
1.995782618,1,0,1,1,1,0
2.238828203,1,1,1,1,1,1
2.155308801,1,1,1,1,1,1
2.721625989,1,1,1,1,1,1
2.099181162,0,1,0,0,0,1
1.87405332,1,1,1,0,1,1
2.437026296,1,0,0,2,1,0
2.535187526,0,1,0,2,1,1
2.255156074,1,1,1,0,0,1
1.604266328,1,1,1,1,0,1
1.54232125,0,1,0,0,0,1
2.756597534,1,1,1,1,1,1
2.719591968,1,1,1,1,1,1
2.890292473,1,1,1,2,1,0
2.930712435,1,0,1,2,1,0
2.672705984,1,1,1,2,1,1
2.565835742,0,0,1,0,1,0
3.027987483,1,1,1,2,1,0
1.620393447,0,0,1,2,0,0
2.111280646,1,0,1,1,1,0
2.69486032,1,1,1,1,1,1
2.552002779,0,0,0,0,1,0
2.7270932,1,0,0,2,1,0
1.695948361,1,0,1,1,1,0
2.790697443,1,0,1,0,0,0
2.258441989,1,0,0,1,1,0
2.76872898,1,0,0,0,0,0
2.23136874,1,1,0,1,1,1
2.365105732,0,1,0,1,0,1
1.647334082,1,1,1,1,0,1
2.132281601,1,1,0,0,0,1
2.434435966,1,0,0,1,0,0
2.824396619,1,1,1,1,1,0
2.392250345,1,0,0,1,1,0
2.550689119,1,1,1,1,1,1
2.912357543,1,1,1,2,0,0
1.599318649,1,1,1,2,1,1
3.137365198,0,1,1,2,1,0
1.889927677,0,0,1,2,0,0
1.601780038,1,1,1,1,0,1
2.72104202,1,0,0,1,1,0
2.472683721,0,0,0,1,0,0
1.144374444,0,0,0,0,1,1
1.746443291,0,0,1,1,0,0
2.344618994,0,1,0,2,0,1
2.531481986,0,0,1,2,1,0
2.508092729,1,0,1,2,0,0
1.674269718,1,1,0,1,0,1
2.255487688,1,1,1,1,1,1
2.17499896,1,1,1,1,1,1
1.849594146,1,1,1,1,0,1
1.811152952,1,1,1,2,1,1
1.923705327,1,0,0,0,1,0
1.933849198,0,0,0,1,0,0
2.693869033,0,0,1,1,0,0
2.094839042,1,1,1,1,1,1
2.414639053,1,0,1,1,1,0
3.468328309,1,1,1,1,0,0
2.539750101,1,0,0,1,1,0
3.345270071,0,0,1,1,0,0
1.540601055,1,1,1,1,0,1
2.579372717,1,1,1,1,1,1
2.149210414,1,0,0,1,1,0
